score,match_strength,match_level,brand_match,num_overlap,rimi_id,rimi_name,rimi_brand,rimi_size,rimi_ean,wolt_name,wolt_brand,wolt_category,wolt_ean
1.05,strong,strong,False,True,376222,Gluteenivaba seemneleib 250 g,Balviten,,,Gluteenivaba seemneleib 250 g,,Spordi- ja tervisekaubad,5907653103957.0
1.05,strong,strong,False,True,375879,Kaste kanale 4 juustu Maggi Idea 32g,Maggi,,,Kaste kanale 4 juustu Maggi Idea 32g,,Puljongid,8585002469663.0
1.05,strong,strong,False,True,378978,Lehträtikud Zewa Easy 120 tk,Zewa,,,Lehträtikud Zewa Easy 120 tk,,Pabertooted,7322540876345.0
1.05,strong,strong,False,True,376803,Piimasegu Hipp 2 organic alates 6k 800g,Hipp,,,Piimasegu Hipp 2 organic alates 6k 800g,,Piimasegud,9062300138051.0
1.05,strong,strong,False,True,377643,Piimašokolaad sarapuupähklitükkidega Poesia 100 g,Poesia,,,Piimašokolaad sarapuupähklitükkidega Poesia 100 g,,Šokolaaditahvlid,4752050002959.0
1.05,strong,strong,False,True,1525,Salvest hapukapsaborš veiselihaga 530 g,Salvest,530 g,4740073040102.0,Salvest Veiselihaga hapukapsaborš 530 g,,Purgisupid ja -road,4740073040102.0
1.05,strong,strong,False,True,2283,Salvest hernesupp suitsuribilihaga 560 g,Salvest,560 g,4740073040768.0,Salvest Suitsuribilihaga hernesupp 560  g,,Purgisupid ja -road,4740073040768.0
1.05,strong,strong,False,True,23166,Salvest makaroniroog 530 g,Salvest,530 g,4740073020104.0,Salvest Makaroniroog 530 g,,Purgisupid ja -road,4740073020104.0
1.05,strong,strong,False,True,20738,Salvest pilaff 530 g,Salvest,530 g,4740073020166.0,Salvest Pilaff 530 g,,Purgisupid ja -road,4740073020166.0
1.05,strong,strong,False,True,1370,Salvest porgandiga praekapsas 530 g,Salvest,530 g,4740073050521.0,Salvest Porgandiga praekapsas 530 g,,Purgisupid ja -road,4740073050521.0
1.05,strong,strong,False,True,17995,Salvest porgandiga praekapsas 900 g,Salvest,900 g,4740073050316.0,Salvest Porgandiga praekapsas 900 g,,Purgisupid ja -road,4740073050316.0
1.05,strong,strong,False,True,1661,Salvest salvest hapukapsaborš 530 g,Salvest,530 g,4740073050064.0,Salvest Hapukapsaborš  530 g,,Purgisupid ja -road,4740073050064.0
1.05,strong,strong,False,True,137835,Salvest seljanka suitsuribilihaga 530 g,Salvest,,4740073070734.0,Salvest Suitsuribilihaga seljanka 530 g,,Purgisupid ja -road,4740073070734.0
1.05,strong,strong,False,True,3066,Salvest tomatipasta 300 g,Salvest,300 g,4740073070062.0,Salvest Tomatipasta 300 g,,Ketšup ja tomatikastmed,4740073070062.0
1.05,strong,strong,False,True,18182,Salvest ühepajatoit sealihaga 530 g,Salvest,530 g,4740073020289.0,Salvest Sealihaga ühepajatoit 530 g,,Purgisupid ja -road,4740073020289.0
1.05,strong,strong,False,True,379338,Tatrapuder Fleur Alpine täistera alates 4 kuust Bio 175g,Fleur Alpine,,,Tatrapuder Fleur Alpine täistera alates 4 kuust Bio 175g,,Beebitoidud,4779050670117.0
1.05,strong,strong,False,True,377080,Valge šokolaad Poesia 100 g,Poesia,,,Valge šokolaad Poesia 100 g,,Šokolaaditahvlid,4752050002966.0
1.0,strong,strong,False,False,343397,Aasiapärased nuudlid 400g,Rimi,,,Aasiapärased nuudlid 400g,,Jahutatud valmistoidud,4740636978378.0
1.0,strong,strong,False,False,379894,Adžika Felix 260g,Felix,,,Adžika Felix 260g,,Ketšup ja tomatikastmed,4750022501080.0
1.0,strong,strong,False,False,375693,Aedoad punane Heinz 400g,Heinz,,,Aedoad punane Heinz 400g,,Aedviljahoidised,5900783007638.0
1.0,strong,strong,False,False,342355,Ahjukartul 350g,Rimi,,,Ahjukartul 350g,,Jahutatud valmistoidud,4740636936521.0
1.0,strong,strong,False,False,342924,Allikavesi karboniseerimata Rimi 5l,Rimi,,,"Allikavesi karboniseerimata Rimi 1,5l",,Vesi,4752050018950.0
1.0,strong,strong,False,False,3130,Alma kohuke kakao kakaoglasuuris 40g,Alma,40 g,4740125639117.0,Kohuke kakao kakaoglasuuris Alma 40g,,Kohukesed,4740125639117.0
1.0,strong,strong,False,False,3115,Alma kohuke vanilli kakaoglasuuris 40g,Alma,40 g,4740125639100.0,Kohuke vanilli kakaoglasuuris Alma 40g,,Kohukesed,4740125639100.0
1.0,strong,strong,False,False,8605,Alma kohupiim lahja 200g,Alma,200 g,4740125638509.0,Kohupiim lahja Alma 200g,,Kohupiimad,4740125638509.0
1.0,strong,strong,False,False,343444,Ananassitükid mahlas ICA 567g,ICA,,,Ananassitükid mahlas ICA 567g,,Puuviljahoidised,7318690079798.0
1.0,strong,strong,False,False,376574,Aprikoosi croissant Mantinga 70g,Mantinga,,,Aprikoosi croissant Mantinga 70g,,Rimi Pagarid,4771033010088.0
1.0,strong,strong,False,False,342806,Aprikoosi Ekstra džemm Rimi 450g,Rimi,,,Aprikoosi Ekstra džemm Rimi 450g,,"Moosid, määrded, mesi",4752050119572.0
1.0,strong,strong,False,False,377006,Aprikoosimoos Põltsamaa 380g,Põltsamaa,,,Aprikoosimoos Põltsamaa 380g,,"Moosid, määrded, mesi",4740029045489.0
1.0,strong,strong,False,False,380259,Atlandi heeringafilee õlita 200g,Vici,,,Atlandi heeringafilee õlita 200g,,Värsked kalatooted,4770190130073.0
1.0,strong,strong,False,False,39985,Aura apelsinimahl 1L,Aura,,4740051004270.0,Apelsinimahl Aura 1l,,Mahlad,4740051004270.0
1.0,strong,strong,False,False,81612,Aura granaatõunajook 1L,Aura,,4740098072188.0,Granaatõunajook Aura 1l,,Mahlad,4740098072188.0
1.0,strong,strong,False,False,7839,Aura kirsijook 1L,Aura,1000 ml,4740098076698.0,Kirsijook Aura 1l,,Mahlad,4740098076698.0
1.0,strong,strong,False,False,2657,Aura multinektar 1L,Aura,1000 ml,4740051004317.0,Multinektar Aura 1l,,Mahlad,4740051004317.0
1.0,strong,strong,False,False,1781,Aura ploominektar 1L,Aura,1000 ml,4740051004331.0,Ploominektar Aura 1l,,Mahlad,4740051004331.0
1.0,strong,strong,False,False,44202,Aura tomatimahl 1L,Aura,,4740051004287.0,Tomatimahl Aura 1l,,Mahlad,4740051004287.0
1.0,strong,strong,False,False,379536,Avokaado pakitud mahe 2tk,Määramata,,,Avokaado pakitud mahe 2tk,,Aedviljad,8712596485322.0
1.0,strong,strong,False,False,342642,Avokaado pakitud Rimi 750g,Rimi,,,Avokaado pakitud Rimi 750g,,Aedviljad,4752050210354.0
1.0,strong,strong,False,False,343430,Avokaado söömisküps Rimi 4tk 500g,Rimi,,,Avokaado söömisküps Rimi 4tk 500g,,Aedviljad,4752050020717.0
1.0,strong,strong,False,False,379727,Baklažaan Storko 540g,Storko,,,Baklažaan Storko 540g,,Purgisupid ja -road,3800721004410.0
1.0,strong,strong,False,False,377557,Basiilik 25g,Määramata,,,Basiilik 25g,,Salatid ja maitsetaimed,4779056820936.0
1.0,strong,strong,False,False,378366,Basiiliku mix potis Grüne Fee,Grüne Fee,,,Basiiliku mix potis Grüne Fee,,Salatid ja maitsetaimed,4741116000190.0
1.0,strong,strong,False,False,342844,Basiilikupesto I Love Eco 130g,I Love Eco,,,Basiilikupesto I Love Eco 130g,,Pesto,7318690105084.0
1.0,strong,strong,False,False,342971,Basiilikupesto Selection by Rimi 130g,Selection By Rimi,,,Basiilikupesto Selection by Rimi 130g,,Pesto,4752050119176.0
1.0,strong,strong,False,False,342170,Basiilikupesto Selection By Rimi 185g,Selection By Rimi,,,Basiilikupesto Selection By Rimi 185g,,Pesto,4752050210880.0
1.0,strong,strong,False,False,343094,Basmatiriis I Love Eco 1kg,I Love Eco,,,Basmatiriis I Love Eco 1kg,,Riis ja teraviljad,7318690056980.0
1.0,strong,strong,False,False,376164,Basmati riisi Taj Mahal 1kg,Taj Mahal,,,Basmati riisi Taj Mahal 1kg,,Riis ja teraviljad,805278110143.0
1.0,strong,strong,False,False,377236,Basmatiriis Rimi Planet 4x125g,Rimi Planet,,,Basmatiriis Rimi Planet 4x125g,,Riis ja teraviljad,4752050964417.0
1.0,strong,strong,False,False,379381,Basmati riis Rimi Planet 500g,Rimi Planet,,,Basmati riis Rimi Planet 500g,,Riis ja teraviljad,4752050202809.0
1.0,strong,strong,False,False,342155,Bataadi friikartulid Rimi sügavkülmutatud 450g,Rimi,,,Bataadi friikartulid Rimi sügavkülmutatud 450g,,Külmutatud valmistooted,4752050018318.0
1.0,strong,strong,False,False,380190,Batoonikesed Kalev Mesikäpp 150g,Kalev,,,Batoonikesed Kalev Mesikäpp 150g,,Kommipakid,4740012025580.0
1.0,strong,strong,False,False,377445,Beebiküpsised Hipp BIO 6kuud 180g,Hipp,,,Beebiküpsised Hipp BIO 6kuud 180g,,Beebitoidud,9062300137276.0
1.0,strong,strong,False,False,378627,Beebiküpsised Plasmon 6k 60g,Plasmon,,,Beebiküpsised Plasmon 6k 60g,,Beebitoidud,8001040419281.0
1.0,strong,strong,False,False,379598,Beebiõli ICA Hjartat 150ml,ICA Hjartat,,,Beebiõli ICA Hjartat 150ml,,Hooldustarbed,7318690137511.0
1.0,strong,strong,False,False,342789,Biskviitküpsised kirsimaitselise želeega Jaffa 135g,Rimi,,,Biskviitküpsised kirsimaitselise želeega Jaffa 135g,,Magusad küpsised,4752050019780.0
1.0,strong,strong,False,False,343068,Biskviitküpsised vaarikamaitselise želeega Jaffa 135g,Rimi,,,Biskviitküpsised vaarikamaitselise želeega Jaffa 135g,,Magusad küpsised,4752050019797.0
1.0,strong,strong,False,False,376720,Biskviitküpsised vaarika Milka 147g,Milka,,,Biskviitküpsised vaarika Milka 147g,,Magusad küpsised,7622300434373.0
1.0,strong,strong,False,False,376804,Brita kook Gustav 300g,Gustav,,,Brita kook Gustav 300g,,Koogid,4742513004989.0
1.0,strong,strong,False,False,380076,Brita tort Gustav 900g,Gustav,,,Brita tort Gustav 900g,,Tordid,4742513000110.0
1.0,strong,strong,False,False,380254,Broileri rinnafileeribad klassikalises marinaadis Tallegg 500g,Tallegg,,,Broileri rinnafileeribad klassikalises marinaadis Tallegg 500g,,Maitsestatud liha,4740046006012.0
1.0,strong,strong,False,False,342975,Brokoli sügavkülmutatud Rimi 400G,Rimi,,,Brokoli sügavkülmutatud Rimi 400G,,Aedviljad,4752050235913.0
1.0,strong,strong,False,False,377240,Burger Garden Gourmet 2tk 150g,Garden Gourmet,,,Burger Garden Gourmet 2tk 150g,,Valmistoidud,7613287291349.0
1.0,strong,strong,False,False,377597,Caesari salat kanaga 200g,,,,Caesari salat kanaga 200g,,Värsked salatid,4740636977197.0
1.0,strong,strong,False,False,342213,Chia seemned Rimi 150g,Rimi,,,Chia seemned Rimi 150g,,Pähklid ja kuivatatud viljad,4752050999563.0
1.0,strong,strong,False,False,378183,Chipsid Awake banaani 200g,Awake,,,Chipsid Awake banaani 200g,,Pähklid ja kuivatatud viljad,4752050208405.0
1.0,strong,strong,False,False,377641,Cordon bleu vegan 220g,Valsoia,,,Cordon bleu vegan 220g,,Valmistoidud,8006040175090.0
1.0,strong,strong,False,False,378964,Creme Bonjour maitsestamata laktoosivaba 200g,Creme Bonjour,,,Creme Bonjour maitsestamata laktoosivaba 200g,,Määrded,8719200191624.0
1.0,strong,strong,False,False,379080,Creme Bonjour röstitud paprikaga laktoosivaba 200g,Creme Bonjour,,,Creme Bonjour röstitud paprikaga laktoosivaba 200g,,Määrded,8719200191532.0
1.0,strong,strong,False,False,377421,Croissant võiga 360g,Eesti Pagar AS,,,Croissant võiga 360g,,Pagaritooted,4740086011823.0
1.0,strong,strong,False,False,376440,Croissant võiga 63g,Schulstad Bakery Solutions,,,Croissant võiga 63g,,Rimi Pagarid,
1.0,strong,strong,False,False,342580,Datlibatoon india pähklite ja amarandiga Rimi 30g,Rimi,,,Datlibatoon india pähklite ja amarandiga Rimi 30g,,Spordi- ja tervisekaubad,4752050020786.0
1.0,strong,strong,False,False,376476,Datlid Eco 150g,Salem,,,Datlid Eco 150g,,Pähklid ja kuivatatud viljad,8713037213740.0
1.0,strong,strong,False,False,380425,Dessert maasika Liegeois Zott 175g,Zott,,,Dessert maasika Liegeois Zott 175g,,Muud magustoidud,40338477.0
1.0,strong,strong,False,False,379943,Dessert šokolaadi Zott 175g,Zott,,,Dessert šokolaadi Zott 175g,,Pudingud,40338453.0
1.0,strong,strong,False,False,377002,Dessert vanilje Liegeois Zott 175g,Zott,,,Dessert vanilje Liegeois Zott 175g,,Muud magustoidud,40338460.0
1.0,strong,strong,False,False,343350,Dijoni sinep Selection by Rimi 210g,Selection By Rimi,,,Dijoni sinep Selection by Rimi 210g,,Sinep,4752050211368.0
1.0,strong,strong,False,False,380343,Doktorivorst Rakvere 300g,Rakvere,,,Doktorivorst Rakvere 300g,,"Vorstid, singid ja peekon",4740003003269.0
1.0,strong,strong,False,False,377460,Eesti juustuga täissuitsuvorst,Nõo,,,Eesti juustuga täissuitsuvorst,,"Vorstid, singid ja peekon",4740574091450.0
1.0,strong,strong,False,False,343283,Ekstra väärisoliiviõli Rimi 750ml,Rimi,,,Ekstra väärisoliiviõli Rimi 750ml,,Õli,4752050119398.0
1.0,strong,strong,False,False,4270,Felix Kartulikaste 220g,Felix Kartulikaste,220 g,4740029048923.0,Kartulikaste Felix 220g,,Salati- ja maitsekastmed,4740029048923.0
1.0,strong,strong,False,False,2976,Felix tomatiketšup 1kg,Felix,1000 g,4740029600749.0,Tomatiketšup Felix 1kg,,Ketšup ja tomatikastmed,4740029600749.0
1.0,strong,strong,False,False,376873,Filotaignast rull magusa kodujuustutäidisega Valesto Rollini 95g,Valesto,,,Filotaignast rull magusa kodujuustutäidisega Valesto Rollini 95g,,Rimi Pagarid,4820196521136.0
1.0,strong,strong,False,False,376545,Fondant Reval 170g,Reval Kondiiter,,,Fondant Reval 170g,,Koogid,4742581004201.0
1.0,strong,strong,False,False,376963,Forellimari premium 100g,Silverfish,,,Forellimari premium 100g,,Värsked kalatooted,4751001390183.0
1.0,strong,strong,False,False,378406,Forellimari premium Sudrablinis 300g,Sudrablinis,,,Forellimari premium Sudrablinis 300g,,Värsked kalatooted,4751001390190.0
1.0,strong,strong,False,False,376242,Friikartul Kullakesed sakiline Härmavili 750g,Härmavili,,,Friikartul Kullakesed sakiline Härmavili 750g,,Külmutatud valmistooted,4740188800028.0
1.0,strong,strong,False,False,343255,Friikartul Rimi sirge 1kg,Rimi,,,Friikartul Rimi sirge 1kg,,Külmutatud valmistooted,4752050964462.0
1.0,strong,strong,False,False,376949,Frikadellisupp 300g,Mamma,,,Frikadellisupp 300g,,Supid,4740184500410.0
1.0,strong,strong,False,False,342941,Fuet Artesano Selection by Rimi,Selection By Rimi,,,Fuet Artesano Selection by Rimi,,Delikatess singid ja vorstid,4752050119008.0
1.0,strong,strong,False,False,343014,Fuet tapas Selection by Rimi 80g,Selection By Rimi,,,Fuet tapas Selection by Rimi 80g,,Delikatess singid ja vorstid,4752050205763.0
1.0,strong,strong,False,False,379907,Gaseerimata sport vesi mineraalidega Spläsh 765ml,Splash,,,Gaseerimata sport vesi mineraalidega Spläsh 765ml,,Funktsionaalsed joogid,4745010069185.0
1.0,strong,strong,False,False,3547,Gefilus keefir jääkohvi 300g,Gefilus,300 g,4740125383119.0,Keefir jääkohvi Gefilus 300g,,Keefir ja hapupiim,4740125383119.0
1.0,strong,strong,False,False,376182,Glasuurkohuke jõhvika multipakk Tere 5x40g,Tere,,,Glasuurkohuke jõhvika multipakk Tere 5x40g,,Kohukesed,4740036016397.0
1.0,strong,strong,False,False,380372,Glasuurkohuke vanilli multipakk Tere 7x40g,Tere,,,Glasuurkohuke vanilli multipakk Tere 7x40g,,Kohukesed,4740036016410.0
1.0,strong,strong,False,False,377655,Gluteenivaba leib 190g,Balviten,,,Gluteenivaba leib 190g,,Spordi- ja tervisekaubad,5907653104091.0
1.0,strong,strong,False,False,342406,Granaatõunamahl Rimi 1l,Rimi,,,Granaatõunamahl Rimi 1l,,Mahlad,4752050026306.0
1.0,strong,strong,False,False,376221,Granola müsli šokolaadi ja pähklitega Axa 330g,Axa,,,Granola müsli šokolaadi ja pähklitega Axa 330g,,Müsli,4820237692580.0
1.0,strong,strong,False,False,376827,Greibimahl Pure 1l,Pure,,,Greibimahl Pure 1l,,Mahlad,4745010531026.0
1.0,strong,strong,False,False,380082,Grillitud sardiinid pikantses kastmes Epinell 140g,Määramata,,,Grillitud sardiinid pikantses kastmes Epinell 140g,,Kalakonservid,4742312006801.0
1.0,strong,strong,False,False,379372,Grillvorst Maitselt mahe   900g,Maks & Moorits,,,Grillvorst Maitselt mahe   900g,,Töödeldud lihatooted,4740171084114.0
1.0,strong,strong,False,False,378773,Gruusia rahvusleib puri Eesti Pagar 330g,Eesti Pagar,,,Gruusia rahvusleib puri Eesti Pagar 330g,,Saiad,4740086013001.0
1.0,strong,strong,False,False,378849,Guljašš kartulitega Rannarootsi 400g,Rannarootsi,,,Guljašš kartulitega Rannarootsi 400g,,Lihakonservid,4740296007036.0
1.0,strong,strong,False,False,378592,Hakitud küüslauk Kotanyi 28g,Kotanyi,,,Hakitud küüslauk Kotanyi 28g,,Maitseained,9001414015261.0
1.0,strong,strong,False,False,378793,Hambapasta Elmex Junior 75ml,Elmex,,,Hambapasta Elmex Junior 75ml,,Suuhooldus,4007965560606.0
1.0,strong,strong,False,False,343030,Hapud kummikommid maasikamaitselised Rimi 150g,Rimi,,,Hapud kummikommid maasikamaitselised Rimi 150g,,Kummikommid,4752050018714.0
1.0,strong,strong,False,False,378802,Hapud puuviljamaitselised närimiskommid krõbeda suhkruglasuuriga Skittles Crazy Sours 95g,Skittles,,,Hapud puuviljamaitselised närimiskommid krõbeda suhkruglasuuriga Skittles Crazy Sours 95g,,Kommipakid,4009900510851.0
1.0,strong,strong,False,False,379045,Hapukapsas Kadarbiku 500g,Kadarbiku,,,Hapukapsas Kadarbiku 500g,,Töödeldud viljad,4740175000233.0
1.0,strong,strong,False,False,380203,Hapukapsas Kadarbiku 900g,Kadarbiku,,,Hapukapsas Kadarbiku 900g,,Töödeldud viljad,4742368000969.0
1.0,strong,strong,False,False,342550,Hapukapsas porgandiga Rimi 800g,Rimi,,,Hapukapsas porgandiga Rimi 800g,,Töödeldud viljad,4752050034066.0
1.0,strong,strong,False,False,342649,Hele sojakaste Rimi 150ml,Rimi,,,Hele sojakaste Rimi 150ml,,Maailmaköök,4752050204018.0
1.0,strong,strong,False,False,343223,Herned sügavkülmutatud Rimi 400G,Rimi,,,Herned sügavkülmutatud Rimi 400G,,Aedviljad,4752050235883.0
1.0,strong,strong,False,False,378473,Hernesupp suitsulihaga Põltsamaa 530g,Põltsamaa,,,Hernesupp suitsulihaga Põltsamaa 530g,,Purgisupid ja -road,4740029061052.0
1.0,strong,strong,False,False,1174,Hiirte Sulatatud Juust 185g,Hiirte Sulatatud,185 g,4740572006166.0,Sulatatud juust Hiirte 185g,,Määrded,4740572006166.0
1.0,strong,strong,False,False,342643,Himaalaja roosa sool Rimi jäme 500g,Rimi,,,Himaalaja roosa sool Rimi jäme 500g,,"Sool, suhkur, magusained",4752050212525.0
1.0,strong,strong,False,False,343074,Himaalaja roosa sool Rimi peenike 500g,Rimi,,,Himaalaja roosa sool Rimi peenike 500g,,"Sool, suhkur, magusained",4752050212518.0
1.0,strong,strong,False,False,379753,Hirve täissuitsuvorst 240g,Rannarootsi,,,Hirve täissuitsuvorst 240g,,"Vorstid, singid ja peekon",4740296010777.0
1.0,strong,strong,False,False,379160,Hommikueine kaneelimaitselised teraviljaruudud vitamiinide ja rauaga Cini Minis Nestle 645g,Nestle,,,Hommikueine kaneelimaitselised teraviljaruudud vitamiinide ja rauaga Cini Minis Nestle 645g,,Hommikuhelbed,5900020027061.0
1.0,strong,strong,False,False,377465,Hommikueine Nestle Cookie Crisp 375g,Nestle,,,Hommikueine Nestle Cookie Crisp 375g,,Hommikuhelbed,5900020011886.0
1.0,strong,strong,False,False,378989,Hommikueine Nestle Nesquik 375g,Nestle,,,Hommikueine Nestle Nesquik 375g,,Hommikuhelbed,5900020013668.0
1.0,strong,strong,False,False,342557,Hommikusöögihelbed Duo Balls Rimi 250g,Rimi,,,Hommikusöögihelbed Duo Balls Rimi 250g,,Hommikuhelbed,4752050027525.0
1.0,strong,strong,False,False,380086,Hommikusöögisegu Awake 150g,Awake,,,Hommikusöögisegu Awake 150g,,Pähklid ja kuivatatud viljad,4752050206470.0
1.0,strong,strong,False,False,379050,Hommikusöök nisu meega Oho 500g,Oho,,,Hommikusöök nisu meega Oho 500g,,Hommikuhelbed,4770149202769.0
1.0,strong,strong,False,False,378897,Hot dogi pizza salaamiga 551g,Rannarootsi,,,Hot dogi pizza salaamiga 551g,,Pitsad,4740296011750.0
1.0,strong,strong,False,False,377787,Hummus naturaalne Noa 175g,Noa,,,Hummus naturaalne Noa 175g,,Määrded ja kastmed,4058094300014.0
1.0,strong,strong,False,False,379254,Hummus Rimi Planet baklažaaniga 180g,Rimi Planet,,,Hummus Rimi Planet baklažaaniga 180g,,Määrded ja kastmed,4752050998719.0
1.0,strong,strong,False,False,379214,Hummus Rimi Planet karamelliseeritud sibulaga 180g,Rimi Planet,,,Hummus Rimi Planet karamelliseeritud sibulaga 180g,,Määrded ja kastmed,4752050018295.0
1.0,strong,strong,False,False,376575,Hummus Rimi Planet oliividega 180g,Rimi Planet,,,Hummus Rimi Planet oliividega 180g,,Määrded ja kastmed,4752050998702.0
1.0,strong,strong,False,False,375595,India pähklid Arimex 300g,Arimex,,,India pähklid Arimex 300g,,Pähklid ja kuivatatud viljad,4771249816078.0
1.0,strong,strong,False,False,342866,India pähklid Rimi 700g,Rimi,,,India pähklid Rimi 700g,,Pähklid ja kuivatatud viljad,4752050024876.0
1.0,strong,strong,False,False,375713,Itaalia leib Bocatta 440g,Mantinga,,,Itaalia leib Bocatta 440g,,Rimi Pagarid,4771033028458.0
1.0,strong,strong,False,False,343486,Itaalia salat lõhega Rimi 220g,Rimi,,,Itaalia salat lõhega Rimi 220g,,Kalakonservid,4752050008944.0
1.0,strong,strong,False,False,376449,Jää Druvas Ledus 500g,Druva,,,Jää Druvas Ledus 500g,,Jää,4751032251460.0
1.0,strong,strong,False,False,342730,Jäägrivorstid kuumsuitsu Rimi 350g,Rimi,,,Jäägrivorstid kuumsuitsu Rimi 350g,,Töödeldud lihatooted,4752050201987.0
1.0,strong,strong,False,False,379694,Jäätis maapähklitega Sammontana 4x60g,Gruvi,,,Jäätis maapähklitega Sammontana 4x60g,,Multipakid,8005840020784.0
1.0,strong,strong,False,False,379040,Jäätis Magnum Double Gold Caramel Billionaire 85ml,Magnum,,,Jäätis Magnum Double Gold Caramel Billionaire 85ml,,Väikesed jäätised,8711327480537.0
1.0,strong,strong,False,False,376583,Jäätis mandli Magnum mini multipakk 6x55ml,Magnum,,,Jäätis mandli Magnum mini multipakk 6x55ml,,Multipakid,8711327611924.0
1.0,strong,strong,False,False,377701,Jäätis mango Mochi 210g,Wao,,,Jäätis mango Mochi 210g,,Multipakid,8421826502059.0
1.0,strong,strong,False,False,342286,Jasmiini riis I Love Eco 1kg,I Love Eco,,,Jasmiini riis I Love Eco 1kg,,Riis ja teraviljad,7318690007715.0
1.0,strong,strong,False,False,375616,Jasmiiniriis Rimi Planet 4x125g,Rimi Planet,,,Jasmiiniriis Rimi Planet 4x125g,,Riis ja teraviljad,4752050964424.0
1.0,strong,strong,False,False,378570,Jogurtijook kreeka metsmaasika Alma 275g,Alma,,,Jogurtijook kreeka metsmaasika Alma 275g,,Joogijogurtid,4740125582048.0
1.0,strong,strong,False,False,375656,Jogurtijook metsamarja Actimel 4x100g,Actimel,,,Jogurtijook metsamarja Actimel 4x100g,,Joogijogurtid,47500914.0
1.0,strong,strong,False,False,380354,Jogurtijook metsamarja Actimel 8x100g,Actimel,,,Jogurtijook metsamarja Actimel 8x100g,,Joogijogurtid,59070665.0
1.0,strong,strong,False,False,375996,Jogurtijook metsamarja Gefilus 4x100g,Valio Gefilus,,,Jogurtijook metsamarja Gefilus 4x100g,,Joogijogurtid,4740125581065.0
1.0,strong,strong,False,False,377117,Jogurtikokteil plombiir Liisu 250g,Liisu,,,Jogurtikokteil plombiir Liisu 250g,,Joogijogurtid,4750072515815.0
1.0,strong,strong,False,False,378903,Jogurtikokteil ploomi Liisu 250g,Liisu,,,Jogurtikokteil ploomi Liisu 250g,,Joogijogurtid,4750072515822.0
1.0,strong,strong,False,False,376577,Jogurtimaius maasika Alma 200g,Alma,,,Jogurtimaius maasika Alma 200g,,Jogurtid,4740125532234.0
1.0,strong,strong,False,False,380226,Jogurtimaius mango Alma 200g,Alma,,,Jogurtimaius mango Alma 200g,,Jogurtid,4740125532241.0
1.0,strong,strong,False,False,343188,Jogurt Kreeka maitsestamata Rimi 180g,Rimi,,,Jogurt Kreeka maitsestamata Rimi 180g,,Jogurtid,4752050200850.0
1.0,strong,strong,False,False,379914,Jogurt metsamarja Activia 4x120g,Activia,,,Jogurt metsamarja Activia 4x120g,,Jogurtid,5900643043318.0
1.0,strong,strong,False,False,378734,Jõhvikad kuivatatud Arimex 300g,Arimex,,,Jõhvikad kuivatatud Arimex 300g,,Pähklid ja kuivatatud viljad,4771249815507.0
1.0,strong,strong,False,False,380104,Joogijogurt metsamarja Activia 280g,Activia,,,Joogijogurt metsamarja Activia 280g,,Joogijogurtid,5900643047101.0
1.0,strong,strong,False,False,377900,Juust Atleet Kuldne viilutatud Valio 500g,Valio Atleet,,,Juust Atleet Kuldne viilutatud Valio 500g,,Viilutatud juust,4740553696157.0
1.0,strong,strong,False,False,378672,Juust Atleet originaal Valio 350g,Valio Atleet,,,Juust Atleet originaal Valio 350g,,Tükijuust,4740553000046.0
1.0,strong,strong,False,False,343390,Juust Brie Rimi 125g,Rimi,,,Juust Brie Rimi 125g,,Hallitusjuust,4752050673395.0
1.0,strong,strong,False,False,342974,Juust Brie Rimi 250g,Rimi,,,Juust Rimi Brie 250g,,Hallitusjuust,4752050032147.0
1.0,strong,strong,False,False,378732,Juust Camembert Castello 125g,Castello,,,Juust Camembert Castello 125g,,Hallitusjuust,5760466819411.0
1.0,strong,strong,False,False,342936,Juust Camembert Rimi 120g,Rimi,,,Juust Camembert Rimi 120g,,Hallitusjuust,4752050673401.0
1.0,strong,strong,False,False,379378,Juust Cheddar Valio 250g,Valio,,,Juust Cheddar Valio 250g,,Tükijuust,4740553690902.0
1.0,strong,strong,False,False,379327,Juust Edam Epiim 350g,Epiim,,,Juust Edam Epiim 350g,,Tükijuust,4740142000556.0
1.0,strong,strong,False,False,379137,Juust Eesti viilutatud Estover 200g,Estover,,,Juust Eesti viilutatud Estover 200g,,Viilutatud juust,4740572000102.0
1.0,strong,strong,False,False,343109,Juust Feta Rimi Planet 150g,Rimi,,,Juust Feta Rimi Planet 150g,,Salatijuustud,4752050017557.0
1.0,strong,strong,False,False,378229,Juust Forte Classico Valio 180g,Valio Forte,,,Juust Forte Classico Valio 180g,,Tükijuust,4740553698113.0
1.0,strong,strong,False,False,377758,Juust Forte Speciale Valio 180g,Valio Forte,,,Juust Forte Speciale Valio 180g,,Tükijuust,4740553698014.0
1.0,strong,strong,False,False,379625,Juust Forte Superiore Valio 180g,Valio Forte,,,Juust Forte Superiore Valio 180g,,Tükijuust,4740553698120.0
1.0,strong,strong,False,False,379614,Juust Halloumi Rimi Planet 200g,Rimi Planet,,,Juust Halloumi Rimi Planet 200g,,Salatijuustud,4752050026672.0
1.0,strong,strong,False,False,343242,Juust Manchego ICA 150g,ICA,,,Juust Manchego ICA 150g,,Tükijuust,7318690124146.0
