barbora_uid,barbora_name,barbora_brand,barbora_size,match_uid,match_name,match_brand,match_size,match_ean,store,similarity,size_diff_pct,tier
00261c4ccdd45a8c386dfe00bcc0ab89,Liköör JÄGERMEISTER 35% 350ml,JÄGERMEISTER,350,4067700013026,Jägermeister liköör 35%vol 350ml,Jägermeister,350 ml,4067700013026,prisma,0.9492,,strong
003f7b2f29e75410832a8f936e4825aa,Whisky ABERLOUR 12YO 40% 700ml tuub,ABERLOUR,700ml,3047100056251,"Aberlour 12YO Single Malt Double Cask whiskey 40%, karbis 700 ml",Aberlour,700 ml,3047100056251,prisma,0.6263,0.0,weak
00598067e72965db26be37dfddb862a1,"Täisterasepik EESTI PAGAR, 500 g",EESTI PAGAR,500 g,4740086016071,Eesti Pagar Täisterasepik 500 G,Eesti Pagar,500 g,4740086016071,prisma,1.0,0.0,strong
00b81bd4f4d1e568f7c7407fa9d64317,"Sulatatud juust VALIO, 185g",VALIO,185g,4740553692609,Valio sulatatud juust 185g,Valio,185 g,4740553692609,prisma,1.0,0.0,strong
013ca77b81f3edaf042d87e610726915,Burgerikukkel seesamis.Eesti Pagar 320g,EESTI PAGAR,320g,4740086011519,Eesti Pagar Burgerikukkel Seesamiseemnete 320 G,Eesti Pagar,320 g,4740086011519,prisma,0.913,0.0,strong
01e5cea5ff24877daecc13344826da4e,KPN kv.vah. JAUME SERRA Cava Brut 750ml,JAUME SERRA,750ml,8411277205654,"Jaume Serra Cava Brut vahuvein 11,5%vol 750ml",Jaume Serra,750 ml,8411277205654,prisma,0.8182,0.0,medium
021b24e712e80edcaaee8e1ce4966824,Kohvioad Classic PAULIG 1kg,PAULIG,1kg,6411300164783,Paulig kohvioad Classic 1 kg,Paulig,1 kg,6411300164783,prisma,0.9818,0.0,strong
032a45d529980282127df318acdb2e7b,"Kaerajook ALPRO, 1l",ALPRO,1l,5411188115366,"Alpro kaerajook, 1l",Alpro,1 l,5411188115366,prisma,0.8182,0.0,medium
03d232bac4c4351d56f22e64b0dc0a77,"Kohup. MO SAAREMAA rasvatu lak.vaba,500g",MO SAAREMAA,500g,4740153101112,"Mo Saaremaa Pehme kohupiim rasvatu, laktoosivaba 500 g",Mo Saaremaa,500 g,4740153101112,prisma,0.7021,0.0,weak
03f37ee27b1aa6ad7cab0399a9bc34b6,Jahvatatud kohv In-Cup MERRILD 400g,MERRILD,400g,8000070002395,Merrild tassikohv In-Cup 400 g,Merrild,400 g,8000070002395,prisma,0.8,0.0,medium
04a0ebb7bd2d36fa38c79d86e2241b1c,"Sinihallitusjuust GOLDEN MONARH, 100g",GOLDEN MONARCH,100g,4740572006234,Golden Monarch sinihallitusjuust 100g,Golden Monarch,100 g,4740572006234,prisma,1.0,0.0,strong
04fa0b1fa37599a2c2cd8b5ef1665c22,Pealinna peenleib EESTI PAGAR 490g,EESTI PAGAR,490g,4740086001138,Eesti Pagar Pealinna Peenleib 490 G,Eesti Pagar,490 g,4740086001138,prisma,0.9855,0.0,strong
0532b02618b505312edb93c8400f47e2,Liköör JÄGERMEISTER 35% 700ml,JÄGERMEISTER,700,4067700013019,Jägermeister liköör 35%vol 700ml,Jägermeister,700 ml,4067700013019,prisma,0.9492,,strong
05f7a186e5faab0327cc4a6648ba1f82,"Must tee Earl Grey DILMAH,20x1,5g",DILMAH,20x1,9312631142105,Dilmah earl grey must tee niidiga kotis 20*1.5g,Dilmah,1.5 g,9312631142105,prisma,0.7692,,medium
060c4895ad05a89ebae31bef0e4274f4,"Koorejäätis šoko.tk.ONU ESKIMO,65g",ONU ESKIMO,65,4740188012353,ONU ESKIMO Vanillimaitseline koorejäätis kommitükkidega vahvlitopsis 125ml/65g,ONU ESKIMO,125 ml,4740188012353,prisma,0.6562,,weak
06a93d1120154dcb6a299ab53bd75bae,KPN vein JOHANN BRUNNER Ries.Rhei.750ml,JOHANN BRUNNER,750ml,4044551030198,"Johann Brunner Riesling Rheinhessen KPN vein 10,5%vol 750ml",Johann Brunner,750 ml,4044551030198,prisma,0.7419,0.0,weak
06d4e6f7be66630ffb5d9ca9f45d0126,"Šokol.-sojajook ALPRO PlantProtein, 1L",ALPRO,1L,5411188118732,"Alpro kookose-mandlijook, laktoosivaba, vegan, 1l",Alpro,1 l,5411188118732,prisma,0.6047,0.0,weak
0875aaa846cc7efa215fdaea6d055c4e,Beseepõhjad Pavlova REVAL KONDIITER 250g,REVAL KONDIITER,250g,4742581004171,Reval Kondiiter Pavlova Beseekoogi Põhjad 8 X 22 G,Reval Kondiiter,8x22 g,4742581004171,prisma,0.8235,29.6,medium
08b28e779614a96a2c2ca6eefc2666ac,"Magustatud kondenspiim klassikaline JAANI, 250g",JAANI,250g,4740502002121,"Kondenspiim suhkruga, JAANI, 250 g",Jaani,250 g,4740502002121,prisma,0.75,0.0,medium
08e656ce328e97b3f9cd853ce5b6e927,"Kohuke SAARE toffee, 40g",SAARE,40g,4742231002533,Saare vanilli kohuke metsamarjatäidise ja maasikamaitselise glasuuriga 40g,Saare,40 g,4742231002533,prisma,0.8,0.0,medium
09cefebc2d9d7e116dcb37711f4418c2,"Külm.pitsa salaami LaMiaGrande, 380g",DR.OETKER,380g,4001724038900,Dr.Oetker pitsa salaami 320 g,Dr.Oetker,320 g,4001724038900,prisma,0.7467,15.79,weak
0aa66d65c1c41cd02cdfa87a5a8e432d,Viin KOSKENKORVA 40% 500ml,KOSKENKORVA,500ml,6412700014203,Koskenkorva vodka 40%vol 500ml,Koskenkorva,500 ml,6412700014203,prisma,0.8214,0.0,medium
0af11ff779efacaca422ee7817f8f1ca,"Koorene jogurt FARMI apelsin&šok., 400g",FARMI,400g,4740113034658,FARMI koorene jogurt virsikutega 4% 400g,FARMI,400 g,4740113034658,prisma,0.7937,0.0,medium
0afe50e89e0d2294dc4a57fce7a53515,Punane vein BLUE NUN Alcohol-Free 750ml,BLUE NUN,750ml,4022025534038,Blue Nun alkoholivaba punane vein 750ml,Blue Nun,750 ml,4022025534038,prisma,0.8462,0.0,medium
0b4df2ce671efa93a808532137d8a9bf,Liköör VANA TALLINN Cream 16% 500ml,VANA TALLINN,500,4740050007715,Vana Tallinn Tiramisu Cream liköör 16%vol 500ml,Vana Tallinn,500 ml,4740050007715,prisma,0.9375,,strong
0c05a4a564904cc4e29d7af75d0d3a79,Viin ABSOLUT Vodka 40% 500 ml,ABSOLUT,500,7312040017072,Absolut vodka 40%vol 500ml,Absolut,500 ml,7312040017072,prisma,0.8364,,medium
0c1f8a27a3179c7ff3ca936dca15cf28,Multinektar AURA 1L,AURA,1000,4740051004317,Aura multinektar 1L,Aura,1 l,4740051004317,prisma,1.0,,strong
0d7be49ab3472f8449a0550deb6a1438,"Külm. bataadi MAAHÄRRA friikad, 500g",MAAHÄRRA,500,4740093026940,Maahärra kuldselt krõbe bataadi friikartulid 500 g,Maahärra,500 g,4740093026940,prisma,0.7442,,weak
0f96697187040257aad76c32354a3d4c,Kohvioad Brazil LÖFBERGS 1kg,LÖFBERGS,1kg,7310050012506,Löfbergs kohvioad Brazil 1kg,Löfbergs,1 kg,7310050012506,prisma,1.0,0.0,strong
0faf52a1fb047a67a160e3f17695b46a,"Viin VIRU VALGE VÄGEV 80% 0,5 L",VIRU VALGE,500,4740050002369,Viru Valge Vägev viin 80%vol 500ml,Viru Valge,500 ml,4740050002369,prisma,0.8615,,medium
0fd436568e8a2b73f6715936b1d649a1,Energiajook BATTERY 400ml,BATTERY,400ml,6415600512831,Battery original energiajook 400ml,Battery,400 ml,6415600512831,prisma,1.0,0.0,strong
103b35e54722fe04e75ed9e62dd97cf2,Energiajook RED BULL 250ml,RED BULL,250ml,90162800,Red Bull suhkruvaba energiajook 250ml,Red Bull,250 ml,90162800,prisma,1.0,0.0,strong
107af6a70006b254a737002bc57a748a,"Liköör VANA TALLINN 40% Eesti 100, 500ml",VANA TALLINN,500ml,4740050003274,Vana Tallinn Eesti 100 liköör 40%vol 500ml,Vana Tallinn,500 ml,4740050003274,prisma,0.95,0.0,strong
118e640c069b9778ff9b6c14dc546328,Jõhvikajook AURA 1L,AURA,1000,4740051004379,Aura jõhvikajook 1L,Aura,1 l,4740051004379,prisma,1.0,,strong
12271b5e71e9248e6cac0bf8be9bdae9,Kohvioad Classic Crema PAULIG 1kg,PAULIG,1kg,6411300172467,Paulig kohvioad Classic Crema 1 kg,Paulig,1 kg,6411300172467,prisma,0.9851,0.0,strong
12906370d2464a39e2b2bcdb547c83fb,Tume Ciabatta EESTI PAGAR 300g,EESTI PAGAR,300g,4740086023970,Eesti Pagar Tume Ciabatta 300 G,Eesti Pagar,300 g,4740086023970,prisma,0.9836,0.0,strong
147a38538d001a887fc8c2932c84860e,Brandy ARARAT 5YO 40% 500ml,ARARAT,500ml,4850001001935,Ararat 5YO Brandy 40%vol 500ml,Ararat,500 ml,4850001001935,prisma,0.9474,0.0,strong
152610ed11adab60b64f4db3530937e2,Hele õlu KARL FRIEDRICH 5% 568ml,KARL FRIEDRICH,568ml,4740019501025,Karl Friedrich õlu 5%vol 568ml,Karl Friedrich,568 ml,4740019501025,prisma,0.9,0.0,strong
16425a10d1bb194a5f01b3e06a3fdbb8,"Vaarika-mustika smuuti PAI, 280ml",PAI,280ml,4740029052708,Pai vaarika-mustika smuuti 280ml,Pai,280 ml,4740029052708,prisma,1.0,0.0,strong
1750944389ba0b83d273da3e900a1762,"Metssealiha konserv LINNAMÄE, 240g",LINNAMÄE,240g,4740618003883,"Metskitse konserv, LINNAMÄE, 240 g",Linnamäe,240 g,4740618003883,prisma,0.8611,0.0,medium
18c6bb8e5932ee25205a3bf01377c344,Liköör JÄGERMEISTER 35% 350ml,JÄGERMEISTER,350ml,4067700013026,Jägermeister liköör 35%vol 350ml,Jägermeister,350 ml,4067700013026,prisma,0.9492,0.0,strong
1a19fe01c14e2d76cb51a2b88271e606,Granaatõunajook AURA 1L,AURA,1L,4740098072188,Aura granaatõunajook 1L,Aura,1 l,4740098072188,prisma,1.0,0.0,strong
1aa5520183ad37d640e458c3d138eb3a,Mitmevilja-röstsai Tosta EESTI PAGAR500g,EESTI PAGAR,500g,4740086007239,Eesti Pagar Tosta! Mitmevilja-Röst 500 G,Eesti Pagar,500 g,4740086007239,prisma,0.8941,0.0,medium
1aa5520183ad37d640e458c3d138eb3a,Mitmevilja-röstsai Tosta EESTI PAGAR500g,EESTI PAGAR,500g,4740086007222,Eesti Pagar Tosta! Röstisai 500 G,Eesti Pagar,500 g,4740086007222,prisma,0.7179,0.0,weak
1ab2184ddc60ab223f021bf4f4b65bb5,Skyr maasika FARMI 300g,FARMI,300g,4740113097424,"Farmi skyr maasika, 300g",Farmi,300 g,4740113097424,prisma,0.9787,0.0,strong
1b1a06bf5d48f89b137bf1a427fc74cc,Jahvatatud kohv Classic PAULIG 250g,PAULIG,250g,6411300158102,Paulig filtrikohv Classic 250 g keskmine röst,Paulig,250 g,6411300158102,prisma,0.6,0.0,weak
1d72a2a5267377979ef348b1085ac26e,Naturaalne mineraalvesi AKVILE Sport 1L,AKVILE,1L,4770405226980,Akvile mineraalvesi Sport gaasita 1L,Akvile,1 l,4770405226980,prisma,0.875,0.0,medium
1de6d4fb7b226fd6c31d05dd030b98d7,Muu piir.jook PIPRA KIBE NAPS 35% 200ml,PIPRA NAPS,200ml,4742883015035,Pipra Naps muu piiritusjook 35%vol 200ml,Pipra Naps,200 ml,4742883015035,prisma,0.8354,0.0,medium
1fba023c81c1559788d7a0b88405fd8f,Jahvatatud kohv Presidentti PAULIG 500g,PAULIG,500,6418474020013,Paulig filtrikohv Presidentti keskmine röst 500 g,Paulig,500 g,6418474020013,prisma,0.6364,,weak
1fbaef699781fc362cb84645c5f22ba1,"Külm.pitsa RISTORANTE Prosciutto, 580g",DR.OETKER,580g,4001724048886,Dr.Oetker pitsa piccolissima prosciutto singi 288g,Dr.Oetker,288 g,4001724048886,prisma,0.6939,50.34,weak
1ff09e705c0bcc8165fece365d70735c,Hele õlu KARL FRIEDRICH 5% 6x 568ml,KARL FRIEDRICH,6x 568ml,4740019501032,"Karl Friedrich õlu 6-pakk 5%vol 3,408L",Karl Friedrich,3.408 l,4740019501032,prisma,0.6667,0.0,weak
20063433543f3e28bba0d3e6f73d9fab,"Jäätis Do-re-mi šok.VÄIKE TOM tops, 65g",VÄIKE TOM,65g,4740093364219,Väike Tom DO-RE-MI šokoladi-koorejäätis vahvlitopsis 65g/120ml,Väike Tom,65 g,4740093364219,prisma,0.7213,0.0,weak
21c1d01e2520cfa2652822cac7dcd2de,Külm.pelmeenid küüslauk PEALINNA 350g,PEALINNA,350g,4740093000551,Pealinna pelmeenid küüslauguga 350g,Pealinna,350 g,4740093000551,prisma,0.8824,0.0,medium
21d6c4f5df25d5c408979fce96b4ea5d,"Must tee vaarikamaits.DILMAH,20x1,5g",DILMAH,20x1,9312631142211,Dilmah vaarikamaits. must tee niidiga kotis 20*1.5g,Dilmah,1.5 g,9312631142211,prisma,0.617,,weak
21e1795892ac8f92059b7073a49f6377,Joogivesi SAAREMAA 500ml,SAAREMAA VESI,500ml,4741122000078,SAAREMAA VESI 500 ML,SAAREMAA VESI,500 ml,4741122000078,prisma,0.7879,0.0,medium
23b1c7a6ae2b0b8a45200ca43f6a2a57,"Külm.kultuurmustikad HARMAVILI,300g",HÄRMAVILI,Kile,4740188019772,"Härmavili kultuurmustikad, 300g",Härmavili,300 g,4740188019772,prisma,0.7895,,medium
245c133fcc1abba43b2eb2019e6d4d70,KPN vein CASAL GARCIA Rose Vin.V. 750ml,CASAL GARCIA,750ml,5601096328303,"Casal Garcia Vinho Verde Rose KPN vein 9,5%vol 750ml",Casal Garcia,750 ml,5601096328303,prisma,0.9014,0.0,strong
25cb61eb87468af99a0234b7c75fd144,"Kaerajook ALPRO Barista, 1L",ALPRO,1L,5411188115366,"Alpro kaerajook, 1l",Alpro,1 l,5411188115366,prisma,0.7826,0.0,medium
2695670c2a51d58574f13993d7649cd0,"Rohumaaveise minutisteik LIIVIMAA,220g",LIIVIMAA LIHAVEIS,220g,4740456009085,Liivimaa Lihaveis Mahe Rohumaaveise Minutisteik 220 G,Liivimaa Lihaveis,220 g,4740456009085,prisma,0.8842,0.0,medium
2764c811441d3bb9cab8c445b57efd61,"Kohupiim ALMA 4%, 200g",ALMA,200g,4740125638523,Alma kohupiim 4% 200g,Alma,200 g,4740125638523,prisma,0.9767,0.0,strong
277556ef86dcece1ff98206d337851cb,"Apelsinimahl DON SIMON,1L",DON SIMON,1L,8410261608105,Don Simon apelsinimahl 1L,Don Simon,1 l,8410261608105,prisma,0.9362,0.0,strong
277556ef86dcece1ff98206d337851cb,"Apelsinimahl DON SIMON,1L",DON SIMON,1L,8410261608532,"Apelsinimahl, DON SIMON, 1 L",Don Simon,1 l,8410261608532,prisma,0.8923,0.0,medium
27791a7f8757634ef05f9a4e3b44bcdd,Must vormileib EESTI PAGAR 600g,EESTI PAGAR,600g,4740086005068,Eesti Pagar Must Vormileib 600 G,Eesti Pagar,600 g,4740086005068,prisma,0.9841,0.0,strong
2cddccd29725629d7e02c6b651ee8621,"Külm.pitsa Mozzarella RISTORANTE, 355g",DR.OETKER,355g,4001724039112,Dr.Oetker pitsa mozzarella 355g,Dr.Oetker,355 g,4001724039112,prisma,0.8929,0.0,medium
2cddccd29725629d7e02c6b651ee8621,"Külm.pitsa Mozzarella RISTORANTE, 355g",DR.OETKER,355g,4001724022398,"Dr.Oetker mozzarella pitsa, gluteenivaba, 370 g",Dr.Oetker,370 g,4001724022398,prisma,0.6737,4.05,weak
2ced8a678da3dfbe20df2532b715c68a,"Või ALMA 82% laktoosivaba, 200g",ALMA,200g,4740553699844,Alma või laktoosivaba 82% 200g,Alma,200 g,4740553699844,prisma,0.9836,0.0,strong
2d7bdc525f5b9276387b67228f7613c6,"Külm.pitsa salaami-sib. LaMiaGrande,305g",DR.OETKER,305g,4001724038900,Dr.Oetker pitsa salaami 320 g,Dr.Oetker,320 g,4001724038900,prisma,0.6835,4.69,weak
2ec69a8ec11ca1b6e71fcdb1dfe9e5b4,Muu piir.jook PIPRA KIBE NAPS 35% 500ml,PIPRA NAPS,500,4742883011495,Pipra Naps muu piiritusjook 35%vol 500ml,Pipra Naps,500 ml,4742883011495,prisma,0.8354,,medium
2ecd9bb5b3730573ae4783f9602018da,Mahlajook DR.ACTIVE Apel.Anan.Porg.500ml,DR. ACTIVE,500ml,4740098088202,Dr. Active apelsini-ananassi-porgandi mahlajook 500ml,Dr. Active,500 ml,4740098088202,prisma,0.6731,0.0,weak
2ece29076affa4eee7f715cd6a5d6230,Whisky J.WALKER Red Label 40% 700ml,JOHNNIE WALKER,700,5000267013602,Johnnie Walker Red Label Scotch Whisky 40%vol 1L,Johnnie Walker,1 l,5000267013602,prisma,0.7848,,medium
2eee78249704f0889f157597ce6ad2e1,"Mandlijook ALPRO Barista, 1L",ALPRO,1L,5411188112709,"Alpro magustamata mandlijook, 1 l",Alpro,1 l,5411188112709,prisma,0.7869,0.0,medium
30810f7e74fd5b568f60ed7e392a610e,Must tee English Breakfast LIPTON 25x2g,LIPTON,25x2g,8712100510526,Lipton must tee English Breakfast 25 x 2 g,Lipton,25x2 g,8712100510526,prisma,0.9167,0.0,strong
30a9dd5d16d5f8ca6ebc3164feff2e1a,Jahvatatud kohv JACOBS Kronung 500g,JACOBS,500g,7622400004773,Jacobs jahvatatud kohv Krönung 500 g,Jacobs,500 g,7622400004773,prisma,0.9577,0.0,strong
322df7ede2826fd73310f9173b1c2d56,Liköör VANA TALLINN 40% 1L,VANA TALLINN,1L,4740050002543,Vana Tallinn liköör 40%vol 1 l,Vana Tallinn,1 l,4740050002543,prisma,0.8889,0.0,medium
33311478f0dc360ee9cb753312221dd4,Jahv.kohv LÖFBERGS presskannu 500g,LÖFBERGS,500g,7310050001586,Löfbergs presskannukohv 500g,Löfbergs,500 g,7310050001586,prisma,0.7742,0.0,medium
33aab3a269715c4561f00dc069157905,"Veiseliha hautatud MINU, 250g",MINU,250g,4743144000654,Minu hautatud veiseliha 250 g,Minu,250 g,4743144000654,prisma,0.8889,0.0,medium
34e01b7c500fd88f2a24de59ba33b5cc,"Vahukoor TERE 35% laktoosivaba, 400ml",TERE,400ml,4740036005292,"Vahukoor 35% laktoosivaba, TERE, 400 ml",Tere,400 ml,4740036005292,prisma,0.9136,0.0,strong
35b85b36610039befbf2ae6e78576354,"Karastusj. COCA-COLA 330ml, pdl",COCA-COLA,330ml,54490703,Coca-Cola karastusjook 330ml,Coca-Cola,330 ml,54490703,prisma,0.8475,0.0,medium
38afbe9bd9d272cc29f61451ffdde00b,"Porgandi-peedimahl KADARBIKU, 0.33L",KADARBIKU,33L,4742368000761,"Porgandi-peedimahl, KADARBIKU KÖÖGIVILI, 330 ml",Kadarbiku,330 ml,4742368000761,prisma,0.7473,99.0,weak
38cbf6f200031e31c6dedd46e38b494b,"Külm.kartuli-sibulasegu MAAHÄRRA,1kg",MAAHÄRRA,1kg,4740093340732,Maahärra kartuli-sibulasegu 1 kg,Maahärra,1 kg,4740093340732,prisma,0.8611,0.0,medium
396c48265637d067e6e183f00bbd1618,M.alk.jook HARTWALL Orange5.5% 330ml prk,HARTWALL,330ml,4741337001808,Hartwall original long drink orange 330ml,Hartwall,330 ml,4741337001808,prisma,0.642,0.0,weak
397b317d19f3cccf2c27b2694a421b37,"Rumm CAPTAIN MORGAN White 37,5% 700ml",CAPTAIN MORGAN,700ml,5000281040899,"Captain Morgan White rumm 37,5%vol 700ml",Captain Morgan,700 ml,5000281040899,prisma,0.961,0.0,strong
3a8beb00e846f96ba9295c1e0c08f5d5,"Külm.minipelm.kanalihaga PEALINNA, 350g",PEALINNA,350g,4740093112230,Pealinna minipelmeenid kanalihaga 350g,Pealinna,350 g,4740093112230,prisma,0.6744,0.0,weak
3ad691b0dcb70c77086101749d1022bf,Apelsinimahl AURA 1L,AURA,1L,4740051004270,Aura apelsinimahl 1L,Aura,1 l,4740051004270,prisma,1.0,0.0,strong
3aeceacd3353e9059de65b8eaac0b0b2,Viin VIRU VALGE 40% 500ml,VIRU VALGE,500,4740050002291,Viru Valge viin 40%vol 500ml,Viru Valge,500 ml,4740050002291,prisma,0.9434,,strong
3e58fd986d5e9b6f5f82a0feccc82e85,"Alk.vaba õlu HEINEKEN 330ml,pdl",HEINEKEN,330ml,8712000050146,"Heineken alkoholivaba õlu, 330 ml",Heineken,330 ml,8712000050146,prisma,0.7419,0.0,weak
3ec8030b41b64ad6fc4ea44fbf21a7c5,"Veiseliha omas mahlas RANNAROOTSI, 240g",RANNAROOTSI,240g,4740296002642,"Veiseliha omas mahlas, RANNAROOTSI, 240 g",Rannarootsi,240 g,4740296002642,prisma,0.9808,0.0,strong
3ee52809809fa2d9c2e6c03d89e5a2c3,Puding ALMA vaarika-mascarpon 230g,ALMA,230g,4740125534320,"Puding vaarika-mascarpone maitseline, ALMA, 230 g",Alma,230 g,4740125534320,prisma,0.7727,0.0,medium
3fe793e470497f33f865ff1e7d0c1474,"Sojatoode mangomaits. ALPRO,400g",ALPRO,400g,5411188125808,ALPRO sojatoode mango 400g,ALPRO,400 g,5411188125808,prisma,0.8125,0.0,medium
3fe793e470497f33f865ff1e7d0c1474,"Sojatoode mangomaits. ALPRO,400g",ALPRO,400g,5411188128625,Alpro mangomaitseline hapendatud sojatoode 400g,Alpro,400 g,5411188128625,prisma,0.7294,0.0,weak
4071f919fd1a30215baca49655e556f3,Köögiviljamahl CIDO 1L,CIDO,1000,4750042804338,Cido köögiviljamahl 100% 1L,Cido,1 l,4750042804338,prisma,1.0,,strong
412e701f792ca44d5e813a8588bbe9a1,"Kookose-mandlijook ALPRO, 1L",ALPRO,1L,5411188118732,"Alpro kookose-mandlijook, laktoosivaba, vegan, 1l",Alpro,1 l,5411188118732,prisma,0.6506,0.0,weak
4214f309febdada34b13458e95a36ae5,KPN vein GRAN MIRADOR Red Blend 750ml,GRAN MIRADOR,750ml,4740158007785,"Gran Mirador Red Blend vein 12,5%vol 750ml",Gran Mirador,750 ml,4740158007785,prisma,0.9429,0.0,strong
428d128a499e4c7c08a5ddbb253af67d,"Juust ATLEET Light, 200g",VALIO ATLEET,200g,4740553000299,Valio Atleet Light juust 200g,Valio Atleet,200 g,4740553000299,prisma,0.9831,0.0,strong
429365981d8739717d010253870e003a,"Kanaliha želees MINU, 250g",MINU,250g,4743144000050,Minu kanaliha želees 250 g,Minu,250 g,4743144000050,prisma,0.8727,0.0,medium
42c00a069b23f35d686c8d6c425ac532,Liköör VANA TALLINN 45% 500ml,VANA TALLINN,500ml,4740050002031,Vana Tallinn liköör 40%vol 500ml,Vana Tallinn,500 ml,4740050002031,prisma,0.9231,0.0,strong
43d3473044dff6262b3160451787b6d7,"Taimn.rasvavõie KEIJU 70% lakt.vaba,400g",KEIJU,400g,6438207011613,"Keiju taimne rasvavõie 70%, 400 g",Keiju,400 g,6438207011613,prisma,0.6027,0.0,weak
43df79b3ec11978ab50c73615255d9f9,"Koorene jogurt FARMI virsikutega, 400g",FARMI,400g,4740113034658,FARMI koorene jogurt virsikutega 4% 400g,FARMI,400 g,4740113034658,prisma,0.9487,0.0,strong
44292e36b8e37d76a20174382fa9b64c,"Tuunikala purust. vees KAPTEN GRANT,185g",KAPTEN GRANT,185g,4740590100242,Kapten Grant purustatud tuunikala tükid soolvees 185 g,Kapten Grant,185 g,4740590100242,prisma,0.78,0.0,medium
4490151fab2d716f187c44cad3220cad,Smuuti AURA Kiivi-Ananassi-Mango 330ml,AURA,330ml,4740098091103,"Smuuti kiivi-ananassi-mango, AURA, 330 ml",Aura,330 ml,4740098091103,prisma,0.8571,0.0,medium
44b9f032e869cd36ad3885dd98c225dd,Kons.turistieine sealihast MINU 250g,MINU,250g,4743144000661,Minu turisti eine sealihast 250 g,Minu,250 g,4743144000661,prisma,0.7826,0.0,medium
4547a5512e8f071252fb3f0b5ceeed81,Õunajook PÕLTSAMAA 200ml,PÕLTSAMAA,200ml,4740029050025,Põltsamaa õunajook 200ml,Põltsamaa,200 ml,4740029050025,prisma,1.0,0.0,strong
460dbee12bfa06f082aa8347e02a51db,"Rehe Koorikleib EESTI PAGAR, 200g",EESTI PAGAR,200g,4740086014367,Eesti Pagar Rehe Koorikleib 200 G,Eesti Pagar,200 g,4740086014367,prisma,0.9167,0.0,strong
47aa7b170044acad27712499c388ee84,"Kodujuust OTTO klassikaline, 330g",PIIMAMEISTER OTTO,330g,4740572005190,"Piimameister Otto Klassikaline kodujuust, 330 g",Piimameister Otto,330 g,4740572005190,prisma,0.9677,0.0,strong
484e193571254498846bd5407f8dded6,"Grillvorstid juustuga NÕO, 360g",NÕO,360g,4740574008540,Nõo grillvorstid juustuga 360 G,Nõo,360 g,4740574008540,prisma,0.9375,0.0,strong
48c0509888bbe97e8fe7dafbcc800ed1,Vitam.jook VITAMIN WELL Hydrate 500ml,VITAMIN WELL,500ml,7350042717705,Vitamin Well Hydrate vitamiinijook 500 ml,Vitamin Well,500 ml,7350042717705,prisma,0.9231,0.0,strong
48c5e30a35a29898d45a46afa19c77b5,"Täispiim FARMI 3,6-4,2%, 1L",FARMI,1L,4740113090555,"Farmi täispiim 3,6%-4,2%, 1l",Farmi,1 l,4740113090555,prisma,0.9818,0.0,strong
49e44bac8a1a31a8628f42fa1ff74cc5,"Röstsai Eesti Pagar juustuga, 430g",EESTI PAGAR,430g,4740086010710,Eesti Pagar Röstsai Juustuga 430 G,Eesti Pagar,430 g,4740086010710,prisma,0.9706,0.0,strong
4be7fe01609e772746b6b1ec7465a0ed,Mahlajook DR.ACTIVE Apels.Anan.Porg.1.5L,DR. ACTIVE,5L,4740098088219,"Dr. Active apelsini-ananassi-porgandi mahlajook 1,5L",Dr. Active,1.5 l,4740098088219,prisma,0.699,70.0,weak
4e0057bc6848cea6228c885612bb992d,"Jäät.vaarikajääga Flamingo VÄIKE TOM,60g",VÄIKE TOM,60g,4740093364325,Väike Tom Flamingo vanilli-koorejäätis vaarikajääga60g/74ml,Väike Tom,74 ml,4740093364325,prisma,0.6667,18.92,weak
4e895d5efd3c3f6fbc9f9a5957fffd8b,Jõhvikajook PÕLTSAMAA 1L,PÕLTSAMAA,1L,4740029051084,Põltsamaa jõhvikajook 1L,Põltsamaa,1 l,4740029051084,prisma,1.0,0.0,strong
4f27f90c5214e55c120e206ce7377041,Hele Ciabatta EESTI PAGAR 300g,EESTI PAGAR,300g,4740086020795,"Eesti Pagar Ciabatta hele, 300g",Eesti Pagar,300 g,4740086020795,prisma,0.9836,0.0,strong
5064ed9a566ad27cebd827fd8334fb28,Naturaal. mineraalvesi AKVILE Kids 500ml,AKVILE,500ml,4770405227468,Akvile mineraalvesi Kids gaasita 500ml,Akvile,500 ml,4770405227468,prisma,0.8824,0.0,medium
52527565240719ef4f1c8f3baf3964d1,Liköör VANA TALLINN Cream 16% 500ml,VANA TALLINN,500ml,4740050007715,Vana Tallinn Tiramisu Cream liköör 16%vol 500ml,Vana Tallinn,500 ml,4740050007715,prisma,0.9375,0.0,strong
5257b94c5e2a06995cc35a498939100e,Muu alkohoollne jook APEROL 11% 1l,APEROL,1l,8002230000012,Aperol muu alkohoolne jook 11%vol 1l,Aperol,1 l,8002230000012,prisma,0.9429,0.0,strong
532c5a8b9dcf1aa9ddb98ffd411db3d9,Klassik.pesto vegan FILIPPO BERIO 190g,FILIPPO BERIO,190g,8002210132962,Filippo Berio Vegan klassikaline pesto 190g,Filippo Berio,190 g,8002210132962,prisma,0.9136,0.0,strong
53bc3b52b8bcdd9765ccae2e6d03d529,"Külm.paneeritud lõheburger VICI, 250g",VICI,250g,4740056073134,Vici paneeritud lõheburger 250g,Vici,250 g,4740056073134,prisma,0.8493,0.0,medium
