barbora_uid,barbora_name,barbora_brand,barbora_size,match_uid,match_name,match_brand,match_size,match_ean,store,similarity,size_diff_pct,tier
0015189409fbc8a3ceaf01aea686ab93,"Eestimain.br.kintsuliha A-kl TALLEGG, kg",TALLEGG,,,"Broileri kintsuliha, värske, A-klass Tallegg kg",Tallegg,,,rimi,0.6526,,weak
00261c4ccdd45a8c386dfe00bcc0ab89,Liköör JÄGERMEISTER 35% 350ml,JÄGERMEISTER,350,,Liköör Jägermeister 35% 1l,Jägermeister,1l,,rimi,0.9362,,strong
003f7b2f29e75410832a8f936e4825aa,Whisky ABERLOUR 12YO 40% 700ml tuub,ABERLOUR,700ml,,"Whisky Aberlour 12 YO Double Cask Matured 40%vol 0,7l",Aberlour,"0,7l",,rimi,0.6136,0.0,weak
005408a6d6f6c5d5836c9a890e5f4822,"Trühvlitort REVAL KONDIITER, 500g",REVAL KONDIITER,500g,,Trühvlitort Reval Kondiiter 500g,Reval Kondiiter,500g,,rimi,1.0,0.0,strong
00598067e72965db26be37dfddb862a1,"Täisterasepik EESTI PAGAR, 500 g",EESTI PAGAR,500 g,,Täisterasepik Eesti Pagar 500g,Eesti Pagar,500g,,rimi,0.9091,0.0,strong
0070ba495e7a24331cd5b0d6dadfc021,"Riivjuust EESTI JUUST, 200g",ESTOVER,200g,,"Riivjuust Eesti Estover 25,2% 200g",Estover,200g,,rimi,0.9032,0.0,strong
00858807e8d551499f12c4d26ed881dc,"Palermo salaami RAKVERE,200g",RAKVERE,200g,,Salaami Palermo Rakvere 200g,Rakvere,200g,,rimi,0.902,0.0,strong
0088161bc42c4d65abad4c14a8112917,Viin ZUBROWKA Biala 40% 700ml,ZUBROWKA,700ml,,"Viin Zubrowka Biala 40% 0,7l",Zubrowka,"0,7l",,rimi,0.9123,0.0,strong
00b7f5ab24895241004383d941266041,"Poolsuitsuvorst Tõmmu WÕRO, 350g",WÕRO,350g,,Tõmmu suitsuvorst juustuga 350g,Wõro,350g,,rimi,0.7606,0.0,medium
00b81bd4f4d1e568f7c7407fa9d64317,"Sulatatud juust VALIO, 185g",VALIO,185g,,Sulatatud juust Valio 185g,Valio,185g,,rimi,1.0,0.0,strong
00cb5a0781ea86c9c6f6d5d3b665d73f,"Võileivamääre FARMI karul.pestoga,150g",FARMI,150g,,Võileivamääre karulaugupesto Farmi 150g,Farmi,150g,,rimi,0.7733,0.0,medium
00f3e3bed8d60964e58725a540dae4e3,Lahustuv kohv NESCAFÉ® CLASSIC 100g,NESCAFE,100g,,Kohv lahustuv Nescafé Classic Crema 100g,Nescafe,100g,,rimi,1.0,0.0,strong
010f1d30d6d5583709d131acbc8fa5ea,Piiritusjook STAR DOLLAR 3* 30 % 500ml,STAR DOLLAR,500,,"Muu piiritusjook Star Dollar 0,2l",Star Dollar,"0,2l",,rimi,0.8421,,medium
013ca77b81f3edaf042d87e610726915,Burgerikukkel seesamis.Eesti Pagar 320g,EESTI PAGAR,320g,,Burgerikukkel seesamiseemnetega Eesti Pagar 4x80g,Eesti Pagar,4x80g,,rimi,0.8511,0.0,medium
01815521ea0371083bc3dde11233afd7,Viin ZUBROWKA Biala 40% 500 ml,ZUBROWKA,500 ml,,"Viin Zubrowka Biala 40% 0,5l",Zubrowka,"0,5l",,rimi,0.902,0.0,strong
01a62f59eb5423a9d71ea90b5222f596,Whisky J.WALKER Red Label 40% 500ml,JOHNNIE WALKER,500ml,,"Whisky Johnnie Walker Red Label 40% 0,5l",Johnnie Walker,"0,5l",,rimi,0.9333,0.0,strong
01cb6ed524446db1dc3dda6cef799222,Maits.Viin ZUBROWKA Bis.Grass 37.5% 0.5L,ZUBROWKA,5L,,"Maitsestatud viin Zubrowka Bison Grass 37,5%vol 0,5l",Zubrowka,"0,5l",,rimi,0.8261,90.0,medium
01e5cea5ff24877daecc13344826da4e,KPN kv.vah. JAUME SERRA Cava Brut 750ml,JAUME SERRA,750ml,,"Kaitstud päritolunimetusega kvaliteetvahuvein Cava Jaume Serra Castelfino Brut 0,75l",Jaume Serra,"0,75l",,rimi,0.7,0.0,weak
021b24e712e80edcaaee8e1ce4966824,Kohvioad Classic PAULIG 1kg,PAULIG,1kg,,Kohvioad Paulig Classic Crema 1kg,Paulig,1kg,,rimi,1.0,0.0,strong
022c590a6b3e1d0fdbf18ef3fe53b2d6,"Juustupulgad PIK-NIK Classic, 140g",PIK-NIK,140g,,Juustupulgad Pik-Nik 160g,Pik-Nik,160g,,rimi,0.8889,12.5,medium
023bbf0993620e7145fad0d18bf56591,"Jäätis MANHATTAN banaan&soko.pere,742g",MANHATTAN,742g,,"Jäätis banaani-šokolaadi Manhattan 1,4l/742g",Manhattan,"1,4l",,rimi,0.65,47.0,weak
027531e1368e9f947d62b60c7824f424,"Toorjuust OTTO, 150g",PIIMAMEISTER OTTO,150g,,Toorjuust Piimameister Otto 150g,Piimameister Otto,150g,,rimi,1.0,0.0,strong
029f53f93037290520f00903188814bc,Koore. kukeseene kaste FOODSTUDIO 230ml,FOODSTUDIO,230ml,,Punase veini kaste Foodstudio 230ml,Foodstudio,230ml,,rimi,0.7719,0.0,medium
02bc379d92bef57e8af7307ceb6533ab,"Piprasalaami OSKAR, 80g viil",OSKAR,80g,,Piprasalaami viil Oskar 80g,Oskar,80g,,rimi,1.0,0.0,strong
02c47d67a0a704802bb1f8bab1746b0b,"Joogijogurt ALMA ploomi-jäätise, 275g",ALMA,275g,,Jäätisemaitseline ploomijogurtijook Alma 275g,Alma,275g,,rimi,0.675,0.0,weak
032a45d529980282127df318acdb2e7b,"Kaerajook ALPRO, 1l",ALPRO,1l,,Kaerajook kohvile Barista Alpro 1l,Alpro,1l,,rimi,0.8372,0.0,medium
037869910d16735b0c25b647e98039cc,"Sojadessert ALPRO šokolaadimaits,125g",ALPRO,125g,,Sojadessert tumeda šokolaadiga Alpro 125g,Alpro,125g,,rimi,0.7368,0.0,weak
0386559d62e29b7e1a39fc0fe80e04a2,Juusturull 113g,EESTI PAGAR,113g,,Juusturull 115g,Eesti Pagar,115g,,rimi,0.963,1.74,strong
03f37ee27b1aa6ad7cab0399a9bc34b6,Jahvatatud kohv In-Cup MERRILD 400g,MERRILD,400g,,Kohv jahvatatud in-cup Merrild 400g,Merrild,400g,,rimi,1.0,0.0,strong
03fbdbfa924b5fbefc867bbe9665bfce,Taimne puding kookos-chia DEARY 150g,DEARY,150g,,Taimne puding Chia-kookose Deary 150g,Deary,150g,,rimi,0.8493,0.0,medium
049cd37d1fcdea15b009e686d4069883,"Tarretis JÄNKS kiivimaitseline, 150g",JÄNKS,150g,,Kirsimaitseline tarretis Jänks 150g,Jänks,150g,,rimi,0.9296,0.0,strong
04a0ebb7bd2d36fa38c79d86e2241b1c,"Sinihallitusjuust GOLDEN MONARH, 100g",GOLDEN MONARCH,100g,,Sinihallitusjuust Golden Monarch 100g,Golden Monarch,100g,,rimi,1.0,0.0,strong
04e0ec992aeeb30b4be0a1c4e64413b9,Jogurt Natural jõhvikamüsliga TERE 150g,TERE,150g,,Jogurt jõhvikamüsliga Tere Natural laktoosivaba 150g,Tere,150g,,rimi,1.0,0.0,strong
04fa0b1fa37599a2c2cd8b5ef1665c22,Pealinna peenleib EESTI PAGAR 490g,EESTI PAGAR,490g,,Peenleib Pealinna Eesti Pagar 490g,Eesti Pagar,490g,,rimi,1.0,0.0,strong
0532b02618b505312edb93c8400f47e2,Liköör JÄGERMEISTER 35% 700ml,JÄGERMEISTER,700,,Liköör Jägermeister 35% 1l,Jägermeister,1l,,rimi,0.9362,,strong
05f7a186e5faab0327cc4a6648ba1f82,"Must tee Earl Grey DILMAH,20x1,5g",DILMAH,20x1,,"Tee must Earl Grey Dilmah niidiga kotis 20x1,5g",Dilmah,"20x1,5g",,rimi,0.7692,,medium
064f0a589db8db239c8a97c94dba7dfb,KGT vein CASA CHARLIZE Prim.Pugl. 750ml,CASA CHARLIZE,750ml,,"Kaitstud geograafilise tähisega vein Casa Charlize Primitivo Puglia 0,75l",Casa Charlize,"0,75l",,rimi,0.6316,0.0,weak
06641238e7eeaa281ad577154a460997,KPN vein DOPPIO PASSO Pinot Grigio 750ml,DOPPIO PASSO,750ml,,"Kaitstud päritolunimetusega vein Doppio Passo Pinot Grigio 12,5%vol 0,75l",Doppio Passo,"0,75l",,rimi,0.8571,0.0,medium
066b4c9f687a8dc1580c25c12b5f52ff,"Grill-liha mustikamarin. RAKVERE,500g",RAKVERE,500g,,Grill-liha seakaelakarbonaadist mustikamarinaadis Rakvere 500g,Rakvere,500g,,rimi,0.6729,0.0,weak
0683d31e7a72138985a97b8ca092ce0e,"Kreemjuust TARTARE lõhega, 140g",TARTARE,140g,,Kreemjuust lõhe ja tilliga Tartare 140g,Tartare,140g,,rimi,0.8929,0.0,medium
06a93d1120154dcb6a299ab53bd75bae,KPN vein JOHANN BRUNNER Ries.Rhei.750ml,JOHANN BRUNNER,750ml,,"Kaitstud päritolunimetusega vein Johann Brunner Riesling Rheinhessen 0,75l",Johann Brunner,"0,75l",,rimi,0.6552,0.0,weak
06bf3cec1e065a6d686297b8071c2952,"Jäätis M&M's maapähkli, 306g",M&M'S,306g,,Jäätis maapähkli-šokolaadi M&M's 450ml/306g,M&M's,450ml,,rimi,0.7385,32.0,weak
07084059543cf15adc7866ab921361ae,"Seavälisfileesink M&M, 150g viil",MAKS & MOORITS,150g,,Seavälisfilee sink Maks&Moorits 150g,Maks & Moorits,150g,,rimi,0.8642,0.0,medium
070a26b0c4c29a4edee7c558c89bd4c2,"Maasika jäätisepallid MINI MELTS, 72g",MINI MELTS,72g,,Jäätisepallid maasikamaitselised Mini Melts 72g,Mini Melts,72g,,rimi,0.8864,0.0,medium
072cdc06856f33d4a238e7433e4521ef,"Verikäkk RAKVERE, 440g",RAKVERE,440g,,Verikäkk Rakvere 440g,Rakvere,440g,,rimi,1.0,0.0,strong
07494c689265051b8cbc79e3c47fbe5d,"Kõva juust DŽIUGAS riivitud, 100g",DŽIUGAS,100g,,Riivjuust kõva Džiugas 40% 100g,Džiugas,100g,,rimi,0.75,0.0,medium
0761ddeaf4cb1d89b75e220e9f5a0c5b,"Energiajook RED BULL 473ml,prk",RED BULL,473ml,,"Energiajook Red Bull 0,473l",Red Bull,"0,473l",,rimi,0.8772,0.0,medium
0798fd9288953521cf175790d8757063,KGT pun.vein B&G Cabernet Sauvignon750ml,BARTON & GUESTIER,750ml,,"Kaitstud geograafilise tähisega vein B&G Cabernet Sauvignon Reserve 0,75l",Barton & Guestier,"0,75l",,rimi,0.6667,0.0,weak
07df3b66c2544840537927fab52812f1,Kodujuust TERE klassikaline 4% 300g,TERE,300g,,Kodujuust klassikaline Tere 300g,Tere,300g,,rimi,1.0,0.0,strong
07ef07ca249ebab162aeacd10ecae3e0,Lahustuv kohv Cronat Gold  JACOBS 200g,JACOBS,200,,Kohv lahustuv Jacobs Cronat Gold 200g,Jacobs,200g,,rimi,1.0,,strong
07f37a05fde646ffeef4f56d74460e1d,"Külm.hinkaalid RANNAROOTSI, 420g",RANNAROOTSI,420,,Hinkaalid külmutatud Rannarootsi 420g,Rannarootsi,420g,,rimi,0.7654,,medium
0833fefe3229af24da94172684dbc9e8,"Piimajook VÄIKE TOM UHT šokolaad&vitam.,200ml",VÄIKE TOM,200ml,,Piimajook šokolaadilisandi ja vitamiinidega kõrgkuumutatud Väike Tom 200ml,Väike Tom,200ml,,rimi,0.6154,0.0,weak
0847281b1df3976cade43fb5a0952ed7,"Požarski kotlet TALLEGG, 350g",TALLEGG,350g,,Požarski kotlet 350g,Tallegg,350g,,rimi,1.0,0.0,strong
0875aaa846cc7efa215fdaea6d055c4e,Beseepõhjad Pavlova REVAL KONDIITER 250g,REVAL KONDIITER,250g,,Pavlova beseepõhjad Reval Kondiiter 250g,Reval Kondiiter,250g,,rimi,1.0,0.0,strong
087d0775daacafa61c256c8339b37acb,Külm.ciabatta hele EESTI PAGAR 300g,EESTI PAGAR,300g,,Ciabatta hele Eesti Pagar 300g,Eesti Pagar,300g,,rimi,0.9231,0.0,strong
08806f7e6fad44bfbe49d53e99f3bbaa,"Gin GORDON`S 37,5% 700ml",GORDON'S,700ml,,"Gin Gordons London Dry 37,5% 0,7l",Gordon's,"0,7l",,rimi,0.8571,0.0,medium
08aad5d4dfa6d3e250a2f843903835fd,"Täissuitsuvorst Pepperoni OSKAR,80g viil",OSKAR,80g,,Täissuitsuvorst Pepperoni viil. Oskar 80g,Oskar,80g,,rimi,0.9195,0.0,strong
08e656ce328e97b3f9cd853ce5b6e927,"Kohuke SAARE toffee, 40g",SAARE,40g,,Koorene kohuke toffe Saare 40g,Saare,40g,,rimi,0.8148,0.0,medium
09210afec58dfd5d54e2d11cb2643a9a,Cognac HENNESSY VS 40% 200ml,HENNESSY,200ml,,"Cognac Hennessy VS 40%, 0,2L",Hennessy,"0,2l",,rimi,0.8929,0.0,medium
09bb11a97da9d1ad78e9768ea2744568,KGT pun.vein B&G Cabernet Sauvignon750ml,BARTON & GUESTIER,750,,"Kaitstud geograafilise tähisega vein B&G Cabernet Sauvignon Reserve 0,75l",Barton & Guestier,"0,75l",,rimi,0.6667,,weak
0aa66d65c1c41cd02cdfa87a5a8e432d,Viin KOSKENKORVA 40% 500ml,KOSKENKORVA,500ml,,"Viin Koskenkorva 40% 0,5l",Koskenkorva,"0,5l",,rimi,0.902,0.0,strong
0afe50e89e0d2294dc4a57fce7a53515,Punane vein BLUE NUN Alcohol-Free 750ml,BLUE NUN,750ml,,"Alkoholivaba vein Blue Nun Red 0,75l",Blue Nun,"0,75l",,rimi,0.6933,0.0,weak
0b4df2ce671efa93a808532137d8a9bf,Liköör VANA TALLINN Cream 16% 500ml,VANA TALLINN,500,,"Liköör Vana Tallinn Marzipan Cream 16% vol 0,5l",Vana Tallinn,"0,5l",,rimi,0.9032,,strong
0b5b077c7ea6dfca5d3a82f8665ae8e0,Majonees taimne HELLMANN'S vegan 340ml,HELLMANN'S,340ml,,Majonees Hellmann`s Vegan 330g/340ml,Hellmann's,330g,,rimi,0.8378,2.94,medium
0b64b4ba3df9743907a63f0096aa3e99,"Majonees LEMMIK Provansaal, 700g",LEMMIK,700g,,Majonees Provansaal Lemmik 700g,Lemmik,700g,,rimi,0.9841,0.0,strong
0bbcd70904bd34f725a5d43bfb53fa3f,Kohvikapslid LAVAZZA Lungo Dolce 16x8g,LAVAZZA,16x8g,,Kohvikapslid Lavazza A Modo Mio Mountain Grown 120g,Lavazza,120g,,rimi,0.6897,6.25,weak
0bdc508b178b4f691ef8e484934ea259,"Koorejäätis ONU ESKIMO šoko.tops,65g",ONU ESKIMO,65,,Vanillimaitseline koorejäätis kommitükkidega vahvlitopsis Onu Eskimo 125ml/65g,ONU ESKIMO,125ml,,rimi,0.7636,,medium
0be415c42db0a8eeec00c64a51204363,"Suitsupeekon OSKAR,120g viil",OSKAR,120g,,E-vaba suitsupeekon viil 120g,Oskar,120g,,rimi,0.8116,0.0,medium
0bf82cff256f994c5fbc243e8cbc402f,"Külm.friikart.FARM FRITESpikk&krõbe,600g",FARM FRITES,600,,Friikartul Pikk ja Krõbe 600g,Farm Frites,600g,,rimi,0.6667,,weak
0c05a4a564904cc4e29d7af75d0d3a79,Viin ABSOLUT Vodka 40% 500 ml,ABSOLUT,500,,Viin Absolut Vodka 40% 1l,Absolut,1l,,rimi,0.9362,,strong
0c0a86e9e9a229ffe2e9ea063a302d70,"Toorjuust OTTO tomati- basiilikuga, 150g",PIIMAMEISTER OTTO,150g,,Toorjuust Piimameister Otto 150g,Piimameister Otto,150g,,rimi,1.0,0.0,strong
0c1f8a27a3179c7ff3ca936dca15cf28,Multinektar AURA 1L,AURA,1000,,Multinektar Aura 1l,Aura,1l,,rimi,1.0,,strong
0c2dec223dc9086b419337ef46477a68,Vitamiinijook VITAMIN WELL Awake 500ml,VITAMIN WELL,500ml,,"Vitamiinijook Vitamin Well Awake 0,5l",Vitamin Well,"0,5l",,rimi,0.9333,0.0,strong
0c60de348864d4c4252f722479f7b4bf,"Hummus päik.kuiv.tomat-basiil.GC,200g",GOURMET CLUB,200g,,Hummus päikesekuivatatud tomati-basiiliku Gourmet Club 200g,Gourmet Club,200g,,rimi,0.7339,0.0,weak
0c6a6ffca21e2139cc29cdb290589b5d,"Hapupiim NOPRI 2,5%,1L",NOPRI,1L,,"Hapupiim Nopri 2,5% 1kg",Nopri,1kg,,rimi,0.8444,0.0,medium
0cb6ee2ceda4e93c2ce9de92bf154aff,KPN vein MURVIEDRO Crianza 750ml,MURVIEDRO,750,,"Kaitstud päritolunimetusega vein Murviedro Crianza 0,75l",Murviedro,"0,75l",,rimi,0.8148,,medium
0cbed763db8584e00bad6692695e3453,"Jäätis PREMIA Vaarika 40% väh.suhk.,50g",PREMIA,50g,,Koorejäätis vaarika 40% vähema suhkruga Premia 50g/100ml,Premia,50g,,rimi,0.7742,0.0,medium
0ccc08e3721c2fdf43274caa58df0739,"Suitsukana kintsuliha TALLEGG,kg",TALLEGG,,,Suitsukana kintsuliha Tallegg vp kg,Tallegg,,,rimi,0.9062,,strong
0ce069263151bd740598397f505ab380,"Tuunikalatükid tšilli KAPTEN GRANT,185g",KAPTEN GRANT,185g,,Tuunikala tükid õlis Kapten Grant MSC 185g/130g,Kapten Grant,185g,,rimi,0.7912,0.0,medium
0d1ddeb73f90f96601ec6db1bf3a8d55,"Kohupiimakreem ALMA brownie, 380g",ALMA,380g,,Kohupiimakreem brownie Alma 380g,Alma,380g,,rimi,0.9846,0.0,strong
0d7be49ab3472f8449a0550deb6a1438,"Külm. bataadi MAAHÄRRA friikad, 500g",MAAHÄRRA,500,,Bataadi friikartulid Maahärra 500g,Maahärra,500g,,rimi,0.8286,,medium
0de87da7ef886933b1ac963e9091668d,"Külm.friikart.FARM FRITESpikk&krõbe,600g",FARM FRITES,600g,,Friikartul Pikk ja Krõbe 600g,Farm Frites,600g,,rimi,0.6667,0.0,weak
0dff697d3722512b9a9b14b26366a8bb,"Juustuampsud MO SAAREMAA, 200g",MO SAAREMAA,200g,,Juustuampsud klassikalised MO Saaremaa 200g,MO Saaremaa,200g,,rimi,0.8529,0.0,medium
0e5501d1ab266ce9fca8d544bd63f952,Brandy IBIS X.O 36% 500ml,IBIS,500ml,,"Brandy Ibis XO 36% 0,5l",Ibis,"0,5l",,rimi,0.875,0.0,medium
0e8cc26a78cd6b64ce3cdca823939c30,"Jäätis SUPER VIVA Vegan maapäh.,442.5g",SUPER VIVA,5g,,Jäätis maapähklimaitseline Super Viva vegan 825ml/442g,Super Viva,825ml,,rimi,0.8438,99.39,medium
0ee26f8ffe4e2146d13761a78c163ee6,Aloe vera jook ALEO Premium 1.5L,ALEO,5L,,"Aloe Vera jook Aleo Premium 1,5l",Aleo,"1,5l",,rimi,1.0,70.0,strong
0f4b6b528d4a267d22cacd667c755474,T/s vorst broilerilihast TALLEGG 200g,TALLEGG,200g,,Täissuitsuvorst broilerilihast Tallegg 200g,Tallegg,200g,,rimi,0.875,0.0,medium
0f96697187040257aad76c32354a3d4c,Kohvioad Brazil LÖFBERGS 1kg,LÖFBERGS,1kg,,Kohvioad keskmine röst Lofbergs Brazil 1kg,Löfbergs,1kg,,rimi,1.0,0.0,strong
0fa196797b8ab02865eff4b387f1c3bf,Muu piir.jook METAXA 5* 38% 500ml,METAXA,700,,"Muu piiritusjook 5* Metaxa 38% 0,5l",Metaxa,"0,5l",,rimi,0.8485,,medium
0faf52a1fb047a67a160e3f17695b46a,"Viin VIRU VALGE VÄGEV 80% 0,5 L",VIRU VALGE,500,,"Viin Viru Valge Vägev 80% 0,5l",Viru Valge,"0,5l",,rimi,0.9836,,strong
0fbdb2df7f26c738361a319bf267435f,Whisky JAMESON 40% 1L,JAMESON,1L,,Whisky Jameson Irish 40% 1l,Jameson,1l,,rimi,1.0,0.0,strong
0fc56a60f2c3fcc57d3645c8f16c550b,"Sprotid ōlis RANNAKÜLA, EO, 240g",RANNAKÜLA,240g,,Sprotid õlis Rannaküla 240g,Rannaküla,240g,,rimi,1.0,0.0,strong
0fc683f410931dacbc9969113ad5c503,"Lihapihvid M&M, 400g",MAKS & MOORITS,400g,,Lihapihvid Maks&Moorits 400g,Maks & Moorits,400g,,rimi,1.0,0.0,strong
0fc83ac964b2479467bf32a4be618201,Kaerasepik FAZER D-vitamiiniga 350g,FAZER,350g,,Kaerasepik D-vitamiiniga Fazer 350g,Fazer,350g,,rimi,1.0,0.0,strong
0fd3b9d9016afa2d590e712031acf6f1,Muu alk.jook HOGGYS Gin 5% 0.5L prk,HOGGY'S,5L,,"Muu alkohoolne jook Hoggy's Gin long drink 5%vol 0,5l purk",Hoggy's,"0,5l",,rimi,0.7525,90.0,medium
0fd436568e8a2b73f6715936b1d649a1,Energiajook BATTERY 400ml,BATTERY,400ml,,"Energiajook Battery 0,4l",Battery,"0,4l",,rimi,0.898,0.0,medium
0ff28aca007976f01bac047a5edeb611,"Kohupiimakreem ALMA Creme Brulee, 150g",ALMA,150g,,Kohupiimakreem creme brulee Alma 150g,Alma,150g,,rimi,0.9867,0.0,strong
102f60dd07468b34fb89d8843aaf93c6,"Kõrgkuum.joogipiim TERE Latte 2,5%,1L",TERE,1L,,"Piim Latte Tere UHT 2,5% 1l",Tere,1l,,rimi,0.625,0.0,weak
103b35e54722fe04e75ed9e62dd97cf2,Energiajook RED BULL 250ml,RED BULL,250ml,,"Energiajook Red Bull 0,25l",Red Bull,"0,25l",,rimi,0.9231,0.0,strong
1081183daa7c8a1a3564144061f94d71,"Viiner lambasooles Päris OSKAR, 350g",OSKAR,350g,,Viiner lambasooles Päris Oskar 350g,Oskar,350g,,rimi,1.0,0.0,strong
10d0b41f711446e5ae22142738a34927,"Veisepuljong FOODSTUDIO, 750ml",FOODSTUDIO,750ml,,Veisepuljong Foodstudio 750ml,Foodstudio,750ml,,rimi,1.0,0.0,strong
11021c7886e91d6381145b1eff9e1522,"Tume õlu IMPERIAL Doub.stout7% 400ml,pdl",A. LE COQ,400ml,,"Õlu Imperial Extra Double Stout 7,0 % 0,4l pudel",A. Le Coq,"0,4l",,rimi,0.6604,0.0,weak
110f49c51527d2f5dbcdffb5464332b2,"Jog.jook ACTIMEL maasika, 4x100g",ACTIMEL,4x100g,,Jogurtijook maasika Actimel 4x100g,Actimel,4x100g,,rimi,0.9091,0.0,strong
1144df8c6aa52cf922b02cb5a368537a,"Kreeka jogurt ALMA mango,180g",ALMA,180g,,Kreeka stiilis jogurt mango Alma puuviljadest suhkrutega 180g,Alma,180g,,rimi,0.766,0.0,medium
115d14e82c80728e87a559d8159f1a9b,"Täispiim ALMA 3,8-4,2%, 1,5L",ALMA,5L,,"Täispiim Alma 3,8-4,2% 1,5l",Alma,"1,5l",,rimi,0.9818,70.0,strong
118e640c069b9778ff9b6c14dc546328,Jõhvikajook AURA 1L,AURA,1000,,Jook jõhvika Aura 1l,Aura,1l,,rimi,0.9744,,strong
119e91ac2d62eaabd90209d22988cb7e,"Jogurt FANTASIA kirsilisandiga, 118g",FANTASIA,118g,,Jogurt kirsilisandiga Fantasia 118g,Fantasia,118g,,rimi,0.9859,0.0,strong
1223af1d581c6be1d73e4010611876e5,Jäätisetükid soolakar.BEN&JERRY'S 10x15g,BEN&JERRY,10x15g,,Jäätis Ben&Jerrys soolakaramelli brownie 160ml/150g,Ben & Jerry,160ml,,rimi,0.7071,6.25,weak
12271b5e71e9248e6cac0bf8be9bdae9,Kohvioad Classic Crema PAULIG 1kg,PAULIG,1kg,,Kohvioad Paulig Classic Crema 1kg,Paulig,1kg,,rimi,1.0,0.0,strong
125ffa68ca4ce26324d5a6d1babac9e9,Mahlajook DR.ACTIVE Õuna-arbuusi 1.5l,DR. ACTIVE,5l,,"Mahlajook Dr.Acitve õuna-arbuusi 1,5l",Dr. Active,"1,5l",,rimi,0.9787,70.0,strong
12906370d2464a39e2b2bcdb547c83fb,Tume Ciabatta EESTI PAGAR 300g,EESTI PAGAR,300g,,Ciabatta tume külmutatud Eesti Pagar 300g,Eesti Pagar,300g,,rimi,1.0,0.0,strong
130d8051accc25b8ac90d38f05a10b81,"Tume õlu Alexander Dunkel4,2% 0,568l prk",ALEXANDER,568l,,"Õlu Alexander Dunkel 4,2%vol 0,568l purk",Alexander,"0,568l",,rimi,0.7692,99.9,medium
1322a228fa390d398731d6cf51bfbd92,"Seasink välisfilee RANNAROOTSI,120g viil",RANNAROOTSI,120g,,EHE Seasink välisfileest 120 g viil,Rannarootsi,120 g,,rimi,0.7273,0.0,weak
133ea3035378648ad9bb205f7013b4b2,Taimetee LOYD Hea Une Tee 20x1.2g,LOYD,20x1,,"Taimetee Good Night's Sleep Loyd 20x1,2g",Loyd,"20x1,2g",,rimi,0.7778,,medium
13742f1bb3925eef31ea39e464295840,"Külm. kartulipallid Noisettes AVIKO,600g",AVIKO,600g,,Kartulipallid Aviko külmutatud 600g,Aviko,600g,,rimi,0.7654,0.0,medium
13c9df741cf28306d3e4828cb170338b,"Külm.viineripirukas EESTI PAGAR, 360g",EESTI PAGAR,360g,,Viineripirukas 360g,Eesti Pagar,360g,,rimi,0.8378,0.0,medium
13ec64229559c481a97b3ce927ce1b25,"E-vaba täissuitsuvorst OSKAR,210g",OSKAR,210g,,Täissuitsuvorst Oskar E-vaba 210g,Oskar,210g,,rimi,0.918,0.0,strong
14197d072784fa30e08f33581d3c7065,Viin KOSKENKORVA 40% 700ml,KOSKENKORVA,700ml,,"Viin Koskenkorva 40% 0,7l",Koskenkorva,"0,7l",,rimi,0.902,0.0,strong
1429d8085af8fe39591c3d4f7becb4ab,"Kodupihv.kreemja juustutäidisegaM&M,400g",MAKS & MOORITS,400g,,Kodupihvid kreemja juustutäidisega M&M 400g,Maks & Moorits,400g,,rimi,0.8598,0.0,medium
1455bc90deaab2d51b6a9e0333819c90,"Jahv.kohv Classic DALLMAYR,500g",DALLMAYR,500g,,Kohv jahvatatud Dallmayr Classic 500g,Dallmayr,500g,,rimi,0.7792,0.0,medium
14665db63b07d5df5eeb4b8321b0522c,"Kaerajook OATLY Barista Edition, 1l",OATLY,1l,,Mahe kaerajook Oatly 1l,Oatly,1l,,rimi,0.878,0.0,medium
147a38538d001a887fc8c2932c84860e,Brandy ARARAT 5YO 40% 500ml,ARARAT,500ml,,"Brandy Ararat 5YO 40% 0,5l",Ararat,"0,5l",,rimi,0.9057,0.0,strong
14ed403ac925fab857fb8a0ac7aa7347,Multipuuvilja mahlajook AURA Fresh 2L,AURA,2L,,Mahlajook multipuuvilja Aura Fresh 2l,Aura,2l,,rimi,1.0,0.0,strong
14fddf4ac0766ae3001f4c9d07587bcd,Ruks seemneleib LEIBUR 10% seemneid 390g,LEIBUR,390g,,Seemneleib Ruks 10% seemneid Leibur 390g,Leibur,390g,,rimi,1.0,0.0,strong
155c92f2ac19525ab5ad1f0072113b25,Gin GORDON`S London Dry 37.5% 1L,GORDON'S,1L,,"Gin Gordons 37,5% 1l",Gordon's,1l,,rimi,0.8525,0.0,medium
15b670a769a5318862cfa3ef7c997f07,Whisky JACK DANIEL'S Tennes. 40%500ml,JACK DANIEL`S,500ml,,"Whisky Jack Daniel's Tennessee 40%vol 0,5l",Jack Daniel's,"0,5l",,rimi,0.8101,0.0,medium
15b8447043e3f219c13f9bb45f8ed84c,Muu piir.jook ARAMIS VSOP 30% 500ml,ARAMIS,500ml,,"Muu piiritusjook Aramis VSOP 30% 0,5l",Aramis,"0,5l",,rimi,0.8611,0.0,medium
1606a518fcc7a2035870acc8d78d3081,"Kohupiimakreem ALMA kakao, 380g",ALMA,380g,,"Kohupiimakreem kakao Alma 2,5% 380g",Alma,380g,,rimi,0.9091,0.0,strong
