product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
380618,Mänguasi Lauamäng 2ühes Trefl 01896T,Trefl,,,,,other,dry_other,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
380637,Kosmiline kombinesoon 122-128/134-140,,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
380641,Whisky Jack Daniel's Tennessee 40% vol 1l,Jack Daniel's,,,,,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
380643,Kohv jahvatatud Presidentti Gold Label Paulig 500g,Presidentti,,,,,drinks,drinks_other,heuristic,drinks,drinks_other,heuristic,
380669,"Käsnlapp Spontex Top Tex 3 tk 15,5x18,5cm",Spontex,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
380678,Mänguasi Tähtedega käevõrud Make It Real 1205,Make It Real,,,,,other,dry_other,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
380687,Avokaadomahl ja püree Kadarbiku 750ml,Kadarbiku,,,,,drinks,drinks_juices,high,produce,produce_tropical,high,override_with_name_rules
380691,"Rabarberi ja maasika maitseline vitamiinijook Vitamin Well Hydrate 0,5l",Vitamin Well,,,,,produce,produce_berries,high,produce,produce_berries,high,
380692,Konstruktor bonsaipuu  – ehituskomplekt 10281 Lego,Lego,,,,,bakery,bakery_buns_croissants,high,household,hh_other,low_oos,override_with_name_rules
380705,"Kaitstud geograafilise tähisega vein B&G Pinot Noir Reserve 0,75l",Barton & Guestier,,,,,drinks,drinks_wine,high,drinks,drinks_spirits,high,override_with_name_rules
380711,"Lusikas Canpol pehme otsaga 2/938, värvi ja kujundus võivad erineda",Canpol Babies,,,,,dairy_eggs_fats,dairy_butter_margarine,high,household,hh_kitchenware,high,override_with_name_rules
380720,"Mahlajook Dr.Acitve õuna-arbuusi 0,5l",Dr. Active,,,,,drinks,drinks_juices,high,drinks,drinks_juices,high,
380721,"Vein Mateus Rose 0,25l",Mateus,,,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
380745,Riisipuder Milupa šokolaadditükkidega 8k+ 250g,Milupa,,,,,dry_preserves,dry_pasta_rice,high,sweets_snacks,sweets_chocolate_bars,high,override_with_name_rules
380750,Kohv jahvatud Paulig Classic Aromatico 500g,Paulig,,,,,drinks,drinks_other,heuristic,drinks,drinks_other,heuristic,
380766,"Kaitstud geograafilise tähisega vein JP. Chenet Moelleux Medium Sweet Rose 0,75l",J. P. Chenet,,,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
380770,"Õlu A. Le Coq Premium 4,7%vol 0,33l purk",A. Le Coq,,,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
380782,LOR Forza kohv kapslites 10PC,L'or,,,,,produce,produce_root_veg,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
380804,Mänguasi Lego politseijaoskond 60316,Lego,,,,,other,dry_other,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
380807,Kaste magushapu Rimi Planet 500g,Rimi Planet,,,,,sauces_oils,sauces_other,heuristic,sauces_oils,sauces_other,heuristic,
380830,"Kaitstud geograafilise tähisega vein Masi Campofiorin Appassimento 0,75l",Masi,,,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
