product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
2533,Rakvere Kodune Hakkliha 600G,Rakvere Kodune,600 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish
4440,Rakvere Kooreses Marinaadis Grill-Liha 500G,Rakvere Kooreses,500 g,meat_fish,"Prisma, Selver",,meat_grill_blood_sausages,meat_fish
2834,Rakvere Lihakas Viiner 260 G,Rakvere Lihakas,260 g,meat_fish,"Prisma, Selver",,meat_sausages,meat_fish
1741,Rakvere Mini Lihapallid 300G,Rakvere Mini,300 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_other,meat_fish
2408,Rakvere Mustika Grill-Liha 500G,Rakvere Mustika,500 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,meat_grill_blood_sausages,meat_fish
2713,Rakvere Perehakklihasegu 300G,Rakvere Perehakklihasegu,300 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish
11225,Rakvere Pere Lihapallid 300 G,Rakvere Pere,300 g,meat_fish,"Barbora, Maxima, Prisma, Selver",,meat_other,meat_fish
1948,"Rakvere Sea Abaliha Kondita, Kg",Rakvere Sea,,meat_fish,"Prisma, Rimi",,meat_pork,meat_fish
3045,Rakvere Seahakkliha 400G,Rakvere Seahakkliha,400 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish
1811,Rakvere Taine Seahakkliha 300 G,Rakvere Taine,300 g,meat_fish,"Coop, Prisma, Selver",,meat_minced,meat_fish
2152,Rakvere Teriyaki-Mustika Pork Jerky 50 G,Rakvere Teriyaki-Mustika,50 g,meat_fish,"Barbora, Maxima, Prisma",,meat_other,meat_fish
3348,Rakvere Ürdi Grill-Liha Kaelakarbonaadist 500G,Rakvere Ürdi,500 g,meat_fish,"Prisma, Selver",,meat_grill_blood_sausages,meat_fish
2354,Rakvere Veisehakkliha 300G,Rakvere Veisehakkliha,300 g,meat_fish,"Coop, Prisma",,meat_minced,meat_fish
2855,Rakvere Veisekaelaliha 1 Kg,Rakvere Veisekaelaliha,1 kg,meat_fish,Prisma,,meat_beef_lamb_game,meat_fish
6669,Rannamoisa Broileri Kintsuliha 500G,Rannamoisa Broileri,500 g,meat_fish,"Coop, Prisma, Selver",,meat_poultry,meat_fish
4467,Rannamõisa Hakklihasegu Kanafileest 450 G,Rannamõisa Hakklihasegu,450 g,meat_fish,Prisma,,meat_minced,meat_fish
8085,Rannamoisa Hot Dog Vorstike Kanalihast 455G,Rannamoisa Hot,455 g,meat_fish,Prisma,,meat_sausages,meat_fish
6639,Rannamoisa Kalkunikintsuliha Kg,Rannamoisa Kalkunikintsuliha,,meat_fish,"Prisma, Selver",,meat_poultry,meat_fish
3600,Rannamoisa Kalkuniliha Hakitud 400 G,Rannamoisa Kalkuniliha,400 g,meat_fish,"Coop, Prisma, Selver",,meat_poultry,meat_fish
1631,"Rannamoisa Kanamaks, Jahutatud 450G","Rannamoisa Kanamaks,",450 g,meat_fish,"Prisma, Selver",,meat_poultry,meat_fish
4213,Rannamoisa Krõbedad Kanafileešnitslid 180 G,Rannamoisa Krõbedad,180 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish
2038,Rannarootsi Ehe Grill-Liha Seavälisfileest 400 G,Rannarootsi Ehe,400 g,meat_fish,"Prisma, Rimi, Selver",,meat_grill_blood_sausages,meat_fish
1637,Rannarootsi Ehe Triibuliha Soola Ja Musta Pipraga 25,Rannarootsi Ehe,250 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,meat_other,meat_fish
2452,Rannarootsi Jäägriribid Metssealihast Eelküpsetatud,Rannarootsi Jäägriribid,600 g,meat_fish,"Coop, Prisma, Selver",,meat_pork,meat_fish
9366,Rännukas rebitud kana ja basiiliku majoneesiga 215 g,Rännukas,215 g,meat_fish,Prisma,,meat_poultry,meat_fish
2787,Ravioolid Teriyaki kanaga 250 g,Ravioolid Teriyaki,250 g,meat_fish,Prisma,,meat_poultry,meat_fish
33866,"Rebitud kanaliha punases kastmes, MAKS&MOORITS, 200 g",Rebitud,200 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_poultry,meat_fish
52393,"Rebitud sealiha BBQ kastmes, MAKS&MOORITS, 200 g",Rebitud,200 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,meat_grill_blood_sausages,meat_fish
121677,RED BAND SWEDISH FISH 100G,RED BAND,100 g,meat_fish,"Coop, Prisma",,meat_other,meat_fish
21012,Reeva kiirnuudlid kanalihamaitselised 60g,Reeva,60 g,meat_fish,"Coop, Prisma, Rimi, Selver",,dry_pasta_rice,dry_preserves
1749,Rizzoli Naturaalne Tuunikala 3X65 G,Rizzoli Naturaalne,3x65 g,meat_fish,Prisma,,fish_fresh,meat_fish
2473,Rizzoli Oliiviõlis Tuunikala 3X65 G,Rizzoli Oliiviõlis,3x65 g,meat_fish,Prisma,,fish_fresh,meat_fish
32253,"ROUTE 66 grill-liha seakaelakarbonaadist, kg",ROUTE,,meat_fish,Prisma,,meat_grill_blood_sausages,meat_fish
602572,"Ruinart Brut Champagne KPN kvaliteetvahuvein 12,5%vol 750 ml",Ruinart Brut,750 ml,meat_fish,Prisma,,drinks_wine,drinks
