product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
417522,Vahuvein ALITA Sweet 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high,drinks,drinks_wine,high,
417523,"Koorejäätis ERITI RAMMUS banaan&šok,110g",ERITI RAMMUS,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417524,"Koorejäätis ERITI RAMMUS kondensp.,100g",ERITI RAMMUS,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417525,"Koorejäätis must.vaar.ONU ESKIMO,480g",BALBIINO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417526,Vahuvein FREIXENET Cav.C.Neg.Br. 200ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high,drinks,drinks_wine,high,
417527,"Koorejäätis ONU ESKIMO šoko.tops,65g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417528,"Koorejäätis šoko.tk.ONU ESKIMO,65g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417529,"Koorejäätis šokolaad.ONU ESKIMO,80g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417530,"Koorejäätis van.šok.ONU ESKIMO,80g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417531,"Koorejäätis vanil.ONU ESKIMO,65g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417532,"Külm.pannkoogid lihaga EXTRA LINE, 400g",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,
417533,KPN vein EL COTO Blanco Rioja 750ml,,,"Barbora, Maxima",,,drinks,drinks_wine,high,drinks,drinks_wine,high,
417534,"Jäät.karam.&päh.topsis SUPER VIVA, 95g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
417535,Jaat Maas Vanil Topsis Super Viva 98 G,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
417536,"Koorejäätis vanil.ONU ESKIMO,80g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417537,"Koorejäätis vanillim.ONU ESKIMO,57g",ONU ESKIMO,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417538,"Koorejäätis vanillim.RAKS toruke, 68g",RAKS,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
417539,"Külm.hinkaalid RANNAROOTSI, 420g",RANNAROOTSI,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
417541,"Külm.kanaliha frik.kaerakliid.UVIC, 350g",UVIC,,"Barbora, Maxima",,,meat_fish,meat_poultry,high,meat_fish,meat_poultry,high,
417542,Külm.kaneelirull kardemoniga EP 1.2kg,EESTI PAGAR,,"Barbora, Maxima",,,world_spices,spices_herbs_spice_mix,high,world_spices,spices_herbs_spice_mix,high,
417543,"Külm.köögivil.segu Go Green BAUER,400g",BAUER,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
417544,"Külm.köögivil.segu Rooma suvi BAUER,400g",BAUER,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
417545,"Külm.köögivil.segu Vahemere BAUER,400g",BAUER,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
417546,"Külm.köögivilj.HÄRMAVILI läätsedega,400g",HÄRMAVILI,,"Barbora, Maxima",,,dry_preserves,dry_groats_beans,high,dry_preserves,dry_groats_beans,high,
