product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
62708,"Piltti bataadi ja kanaga lastetoit 190 g, alates 6-elukuust",Piltti,190 g,meat_fish,Prisma,,meat_poultry,meat_fish,baby,baby_other,high
18828,"Piltti bataat veiselihaga 190g, alates 6-elukuust",Piltti,190 g,meat_fish,Prisma,,meat_beef_lamb_game,meat_fish,baby,baby_other,high
41819,"Piltti kartuli-lihapada lastetoit 190 g, alates 8-elukuust",Piltti,190 g,meat_fish,Prisma,,produce_root_veg,produce,baby,baby_other,high
45225,"Piltti kartulipuder lõhega lastetoit 200 g, alates 8-elukuust",Piltti,200 g,meat_fish,Prisma,,baby_porridge_cereal,baby,baby,baby_other,medium
116566,"Piltti kartulipüree-hakklihavorm 1-3 aastastele lastele, 190 g",Piltti,190 g,meat_fish,Prisma,,baby_food_pouches,baby,baby,baby_other,medium
63620,"Piltti kartulipüree lihapallidega ja pohladega lastele alates 8- elukuust, 190 g",Piltti,190 g,meat_fish,Prisma,,baby_food_pouches,baby,baby,baby_other,medium
117997,"Piltti kuskuss lõhega 190g, alates 1-eluaastast",Piltti,190 g,meat_fish,Prisma,,fish_fresh,meat_fish,baby,baby_other,high
44795,PILTTI täisterapasta veiseliha 250G 1-3a,PILTTI,250 g,meat_fish,Prisma,,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
21775,Pirn Packham I klass,Pirn Packham,,meat_fish,Prisma,,meat_hams,meat_fish,meat_fish,meat_other,high
20494,Pirn Packham I klass 500 g MAHE,Pirn Packham,500 g,meat_fish,Prisma,,meat_hams,meat_fish,meat_fish,meat_other,high
13972,Plackers hambavahepuhasti 0.5mm 24tk,Plackers,,meat_fish,Prisma,,meat_hams,meat_fish,meat_fish,meat_other,high
14731,Plackers hambavahepuhasti 0.6mm 24tk,Plackers,,meat_fish,Prisma,,meat_hams,meat_fish,meat_fish,meat_other,high
64772,"Põdraliha konserv, LINNAMÄE LIHATÖÖSTUS, 240 g",Linnamäe,240 g,meat_fish,"Barbora, Maxima, Prisma, Rimi, Selver",,dry_canned_veg,dry_preserves,meat_fish,meat_beef_lamb_game,high
21935,Podravka kanasupp nuudlitega 62 g,Podravka,62 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
11368,Põltsamaa hapukapsaborš sealihaga 530 g,Põltsamaa,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
17522,Põltsamaa hernesupp suitsulihaga 530g,Põltsamaa,530 g,meat_fish,"Coop, Selver",,other,other,meat_fish,meat_other,low
1394,Põltsamaa pilaff kanalihaga Fitlap 520g,Põltsamaa,520 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
144440,Põltsamaa rassolnik sealihaga 530 g,Põltsamaa,530 g,meat_fish,"Coop, Prisma",,meat_pork,meat_fish,meat_fish,meat_pork,high
12475,Põltsamaa värskekapsaborš lihata 530 g,Põltsamaa,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,other,other,meat_fish,meat_other,low
2690,Põltsamaa värskekapsaborš veiselihaga 530 g,Põltsamaa,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
42664,PÕNN Ökoloogiline Aedvilja-pastaroog kanalihaga 120 g 8+ 120g,PÕNN Ökoloogiline,120 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
42899,"Põnn Ökoloogiline Aedvilja-pastaroog veiselihaga 190 g, alates 8-elukuust",Põnn Ökoloogiline,190 g,meat_fish,"Coop, Prisma, Selver",,meat_beef_lamb_game,meat_fish,baby,baby_other,high
17877,Põnn ökoloogiline aedviljapüree kanafileega 190 g 6+,Põnn,190 g,meat_fish,"Coop, Prisma, Selver",,baby_food_pouches,baby,meat_fish,meat_poultry,medium
22232,PÕNN Ökoloogiline Kanalihapüree 120 g 6+ 120g,PÕNN Ökoloogiline,120 g,meat_fish,"Coop, Prisma, Rimi, Selver",,baby_food_pouches,baby,meat_fish,meat_poultry,medium
42984,PÕNN Ökoloogiline Ühepajatoit sealihaga 7+ 130g,PÕNN Ökoloogiline,130 g,meat_fish,"Coop, Prisma",,meat_pork,meat_fish,meat_fish,meat_pork,high
562778,PÕNN Ökoloogiline Veiselihapüree 120 g 6+ 120g,PÕNN Ökoloogiline,120 g,meat_fish,"Coop, Prisma",,baby_food_pouches,baby,meat_fish,meat_beef_lamb_game,medium
56744,Porokylän gluteenivaba lihapirukas 2x190 g,Porokylän,2x190 g,meat_fish,Prisma,,drinks_tea_coffee,drinks,meat_fish,meat_other,high
