product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
580342,Zott jogurt Jogobella Classic 150g,Zott,150g,Coop,,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
580343,Fa Cream&Oil Cacao d/geel 400ml,Fa,400ml,Coop,,,other,dry_other,fallback,dairy_eggs_fats,dairy_cream_sourcream,high,proposed_group_invalid;override_with_name_rules
580344,Always Ultra Night h/side 7tk,Always,7tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580345,Discreet Air pesukaitse 60tk,Discreet,60tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580346,Discreet Deo Spring Breeze p/k 60tk,Discreet,60tk,Coop,,,other,dry_other,fallback,personal_care,pcare_deo,high,proposed_group_invalid;override_with_name_rules
580347,Naturella Ultra NormalQuattro h/side40tk,Naturella,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580348,Always Ultra Sens Super Plus Duo 16tk,Always,16tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580349,Tampax Compak Regular tampoonid 16tk,Tampax,16tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580350,Tampax Compak Super tampoonid 16tk,Tampax,16tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580351,Discreet Waterlily pesukaitse 100tk,Discreet,100tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580352,Discreet Air pesukaitse 100tk,Discreet,100tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580353,Always Ultra Super h/side 8tk,Always,8tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580354,Always Normal pesukaitse 60tk,Always,60tk,Coop,,,other,dry_other,fallback,personal_care,pcare_feminine_hygiene,high,proposed_group_invalid;override_with_name_rules
580355,Always Extra Long Single p/k 44tk,Always,44tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580356,Always Normal Deo p/k 58tk,Always,58tk,Coop,,,other,dry_other,fallback,personal_care,pcare_deo,high,proposed_group_invalid;override_with_name_rules
580357,Always Ultra Extra Night Protect Duo12tk,Always,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580358,Fairy Sens.TeaTree&Mint nõudep/vah 900ml,Fairy,900ml,Coop,,,sweets_snacks,sweets_gums_mints,high,sweets_snacks,sweets_gums_mints,high,
580359,Kalew T-550 nisujahu 1kg,Kalew,1kg,Coop,,,dry_preserves,dry_flour_sugar_baking,high,dry_preserves,dry_flour_sugar_baking,high,
580360,Pomsticks kartulisnäkk 100g paprikaga,Pomsticks,100g ,Coop,,,produce,produce_root_veg,high,produce,produce_root_veg,high,
580361,Lorenz soolakringlid Saltletts 150g,Lorenz,150g,Coop,,,world_spices,spices_basic_salt_pepper,high,world_spices,spices_basic_salt_pepper,high,
580362,Pomsticks kartulisnäkk 100g hapukoorega,Pomsticks,100g ,Coop,,,dairy_eggs_fats,dairy_cream_sourcream,high,dairy_eggs_fats,dairy_cream_sourcream,high,
580363,Bebivita 5K Lasterõõm õunap.90g virsiku,Bebivita,90g ,Coop,,,produce,produce_apples_pears,high,produce,produce_apples_pears,high,
580364,Bebivita 1A õuna-banaani-mustikapüree90g,Bebivita,,Coop,,,produce,produce_berries,high,produce,produce_berries,high,
580365,Exquisa toorjuust 175g laktoosivaba,Exquisa,175g ,Coop,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
580366,Vileda mopp 227 Active Max,Vileda,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580367,Vileda PurActive nõudep/svamm suurem 2tk,Vileda,2tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580368,Vileda 023 PurActive Mena svamm,Vileda,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580369,Õuehari+vars Vileda 080+315,Õueharivars,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580370,Vileda 575 Aqua svammlapp 5+1tk,Vileda,1tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580371,Vileda Glitzi 930 küürimissvamm 2tk,Vileda,2tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580372,Vileda Style Mikrokiudlapp 4tk,Vileda,4tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580373,Vileda põrandalapp mikrofiiber 48.5*60cm,Vileda,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580374,Vileda Multi Latex kindad M/L 80+20tk,Vileda,20tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580375,Vileda pesemismati ämber 917 Ultra,Vileda,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580376,Vileda 497 Inox spiraalsvamm 2tk,Vileda,2tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580377,Elektrostaatiline karvaeemaldushari,Elektrostaatiline,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580378,Wilkinson Xtreme3 Sens. ras 3+1tk ühek.,Wilkinson,1tk ,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580379,Natrii Chloridum 0.9% loputuslahus 100ml,Natrii,100ml,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580380,Zottis piimadessert Fruit 0.3% 115g,Zottis,115g,Coop,,,dairy_eggs_fats,dairy_desserts,high,dairy_eggs_fats,dairy_desserts,high,
580381,Medicura Spirulina tabletid 150tk,Medicura,150tk,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
580382,Medicura Kurkumikapslid 60tk,Medicura,60tk,Coop,,,produce,produce_root_veg,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
