product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason,source_file
458,"Värska Mineraal 6-pakk, 9l",Värska Mineraal,9l,"Coop, Prisma, Selver",,,other,dry_other,fallback,drinks,drinks_water,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
490,"Värska mineraal 1,5L",Värska,1.5L,"Coop, Prisma, Selver",,,other,dry_other,fallback,drinks,drinks_water,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123725,"Ämber 10l, KEEEPER, 1 tk",,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123726,"Ämber 5l, KEEEPER, 1 tk",ETC KODU OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123727,"Sea kaelakarbonaad, RAKVERE LK, kg",MAAG EESTI AS,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123730,"Füsioloogiline lahus (nina, silmad), BEL BABY, 30 tk",URSUS OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123731,Gato Blanco Sauvignon Blanc 75 cl,MEDIATO AS,,Selver,,,other,dry_other,fallback,drinks,drinks_wine,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123742,"Sea välisfilee kamaraga, RAKVERE LK, kg",RAKVERE LIHAKOMBINAAT AS,,Selver,,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123743,"Grill-liha BBQ mureli kaelakarbonaadist, RANNAROOTSI, 500 g",,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123744,"Sea välisfilee, RAKVERE, kg",MAAG EESTI AS,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123756,"Sea välisfileest minutipihvid, SELVER, kg",SELVER AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123758,Geargian Valleys Saperavi 75 cl,PRIKE AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123760,"Kõrvitsakuubid, PÕLTSAMAA, 3,1 kg, ettetellimisel",ORKLA EESTI AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123761,"Suvikõrvits roheline, kg",Määramata,,"Barbora, Maxima, Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123764,Georgian Valleys Alazani Valley red 75 cl,PRIKE AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123765,"Külmutatud EHE mini-pelmeenid, RANNAROOTSI EHE, 350 g",RANNAROOTSI LIHATÖÖSTUS AS,,"Barbora, Coop, Maxima, Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123770,"Magus muretainas, EESTI PAGAR, 500 g",EESTI PAGAR AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123784,Goru Blanco 75 cl,ANORA ESTONIA AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123786,"Kaukaasiapärane grill-liha seavälisfileest, RAKVERE, 600 g",MAAG EESTI AS,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123788,"Valge redis pakitud, kg",Määramata,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123789,"Ämber 5l, KEEEPER, 1 tk",ETC KODU OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123793,"Grillsteik sea kaelakarbonaadist, SELVER, kg",,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123794,Goru Red 75 cl,ANORA ESTONIA AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123797,"Aknapesija teleskoopvarrega, SAUBER, 1 tk",ETC KODU OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123820,"Keedusalaami Vasalli, NÕO, 105 g",NÕO LIHATÖÖSTUS OÜ,,"Barbora, Coop, Maxima, Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123822,Gran Mirador Dark Blend 75 cl,DUNKER ESTONIA OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123824,"Grand Sour, NOCCO, 330 ml",GKR TRADE OÜ,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123843,"Grissinid Rustici, VALLEDORO, 100 g",STOCKMASTER OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123846,"Grissinid Tornesi, VALLEDORO, 100 g",STOCKMASTER OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123847,Grüner Veltliner 100 cl,MOE OÜ,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123850,"Grüner Veltliner Seewinkel, 300 cl",LTT AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123853,"Pepperoni Super snäkk, MAKS&MOORITS, 85 g",ATRIA EESTI AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123857,"Ingver, kg",Määramata,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123859,"Adžika gruusiapärane kaste, MAADLEX, 200 g",MAADLEX OÜ,,Selver,,,sauces_oils,sauces_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123861,"Põdra snäkk, KARNI, 85 g",ARKE LIHATÖÖSTUS AS,,"Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123862,"Redis pakitud, 125 g",Määramata,,"Rimi, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123871,"Hallituse eemaldaja, CILLIT, 750 ml",EUGESTA EESTI AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123876,"Aprikoos, kg",,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123878,Hardy`s Crest Sauvignon Blanc 75 cl,LIVIKO AS,,Selver,,,other,dry_other,fallback,drinks,drinks_wine,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123881,"Frankfurter, RANNAROOTSI, 500 g",RANNAROOTSI LIHATÖÖSTUS AS,,"Barbora, Coop, Maxima, Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123885,"Baklazaanipüree, VERES, 500 g",INTERALTUS OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123904,Hardys BIN 141 Colombard Char. 75 cl,LIVIKO AS,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123908,"Hari+vars 3 Action, VILEDA, 1 kmpl",JUNGENT ESTONIA OÜ,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123912,"Fuet salaami Nobleza, ELPOZO, 200 g",JUNGENT ESTONIA OÜ,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123917,"Tšilli salaami, MATSIMOKA, 150 g",MATSIMOKA OÜ,,"Coop, Rimi, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123923,"California uramaki, SELVERI KÖÖK, 220 g",KULINAARIA OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123924,"Cannelloni torud, PANZANI, 250 g",ABESTOCK AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123926,"Põdra snäkk, LINNAMÄE LIHATÖÖSTUS, 85 g",LINNAMÄE LIHATÖÖSTUS AS,,"Coop, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123937,"Salaami trühvliga viilutatud, GIANNI NEGRINI, 80 g",DELINE OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123947,"Lihatoodete duo (Fiocco, Salaami Milano), NEGRONI, 85 g",SELVER AS,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123955,"Kadakamari, SANTA MARIA, 21 g",SANTA MARIA AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123967,"Cayenne'i piprakaste, FRANKS´RED HOT, 148 ml",KARIA OÜ,,Selver,,,sauces_oils,sauces_other,heuristic,sauces_oils,sauces_other,heuristic,,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123968,"7 lemmikut kaalu, KALEV, 1 kg",ORKLA EESTI AS,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123971,"Vasikalihasült, RANNAROOTSI, 330 g",RANNAROOTSI LIHATÖÖSTUS AS,,"Coop, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123974,"Maarahva sült, RANNAROOTSI, 330 g",RANNAROOTSI LIHATÖÖSTUS AS,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123976,"Aprikoosi dzemm, NAOUSSA, 500 g",MAIC KAUBANDUSE AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123977,"Praetud seamaksaribad, KARNI, 150 g",ARKE LIHATÖÖSTUS AS,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123978,"Kodusült, MAKS&MOORITS, 300 g",ATRIA EESTI AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123980,"Tüümian potis, GRÜNE FEE, tk",Määramata,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123989,"Fuetec trühvliga, ELPOZO, 150 g",JUNGENT ESTONIA OÜ,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123994,"Meliss potis, GRÜNE FEE, tk",Määramata,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123995,"Chunky Burger kaste, HELLMANN'S, 250 ml",UNILEVER EESTI OÜ,,"Coop, Selver",,,sauces_oils,sauces_other,heuristic,sauces_oils,sauces_other,heuristic,,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123997,"Paneeritud seašnitsel Fitlap, NÕO, 220 g",NÕO LIHATÖÖSTUS OÜ,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
123999,"Kodune sült, KARNI, 500 g",ARKE LIHATÖÖSTUS AS,,"Coop, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124000,"Kardemon jahvatatud, 35g, SANTA MARIA",SANTA MARIA AS,,"Coop, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124001,"Snäkk pro Chilli pork jerky, RAKVERE LK, 50 g",MAAG EESTI AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124002,"Cracker Red Pepper, DR. KARG, 85 g",SELVER AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124010,"Prosciutto crudo musta pipraga, SAN MICHELE, 90 g",DELINE OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124011,"Prosciutto crudo maitsestatud rosmariiniga, SAN MICHELE, 90 g",DELINE OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124013,"Karri, FIRST PRICE, 90 g",SELVER AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124021,"Bucatini, REGGIA, 500 g",M&V TRADE OÜ,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124022,"Bulgur, jämejahvatus, DURU, 500 g",REATON OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124023,"Bulgur, peenjahvatus, DURU, 500 g",REATON OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124027,"Karri, SANTA MARIA, 34 g",SANTA MARIA AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124035,"Kiievi kotlet, SELVERI KÖÖK, 280 g",KULINAARIA OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124039,"Kastmepaksendaja heledatele kastmetele, RUF, 250 g",KAUPMEES & KO AS,,Selver,,,sauces_oils,sauces_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124044,"Tüümian suures potis, 1 tk",Määramata,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124045,"Baklažaan, kg",Määramata,,"Barbora, Maxima, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124057,"Dipikastmesegu American Ranch, SANTA MARIA, 14 g",SANTA MARIA AS,,"Coop, Selver",,,sauces_oils,sauces_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124058,"Datlid Sweet Peach, TRUE DATES, 100 g",GKR TRADE OÜ,,"Rimi, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124070,"Cracker Cheese & Onion, DR. KARG, 85 g",,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124092,"Fuet Extra, EMBUTIDOS CAULA, 150 g",SELVER AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124094,"Dijoni teravamaitseline sinep, VILUX, 200 g",EKTONI HULGIKAUBANDUS OÜ,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124099,"Dijoni sinep, FIRST PRICE, 370 g",SELVER AS,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124107,"Coquillette väikesed sarvekesed, PANZANI, 3 kg",ABESTOCK AS,,"Rimi, Selver",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124124,"Turistieine, FRANK POTT, 325 g",RANNAROOTSI LIHATÖÖSTUS AS,,"Coop, Selver",,,meat_fish,meat_other,heuristic,household,hh_kitchenware,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124133,"Brazil XXL grillsteik, SELVER, kg",SELVER AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124136,"Caesari kaste, SELVERI KÖÖK, 230 g",KULINAARIA OÜ,,Selver,,,sauces_oils,sauces_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124138,"Datlid Cookie Dough, TRUE DATES, 100 g",GKR TRADE OÜ,,"Coop, Rimi, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124143,"Küüslaugu pekk, OSKAR, 120 g",OSKAR LT AS,,"Rimi, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124145,"Kevadrullid tšillikastmega, SELVERI KÖÖK, 200 g",KULINAARIA OÜ,,Selver,,,sauces_oils,sauces_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124148,"Adžika, FELIX, 260 g",ORKLA EESTI AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124151,"Tarbatu keedusalaami, NÕO, 105 g",NÕO LIHATÖÖSTUS OÜ,,"Coop, Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124161,"Füüsal puhastatud, EAT ME, 125 g",Määramata,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124179,"Seatagakoot, RAKVERE LK, kg",,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124196,"Minikoot, NÕO, kg",NÕO LIHATÖÖSTUS OÜ,,Selver,,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124201,"Lainelised singilõigud, NÕO, 100 g",NÕO LIHATÖÖSTUS OÜ,,Selver,,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124205,"Tofu kroket ürtidega, BON VEGAN, 200 g",BON VEGAN OÜ,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124211,"Vutiliha konserv, JÄRVEOTSA, 200 g",JÄRVEOTSA VUTIFARM OÜ,,"Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124214,"Selveri äkiline, SELVER, kg",SELVER AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124216,"Küüslaugupekk viilutatud, MATSIMOKA, 110 g",,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124218,"Kodune ahjupraad, RAKVERE LK, kg",,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124222,"Terava maitsega snäkk, NÕO, 85 g",NÕO LIHATÖÖSTUS OÜ,,"Coop, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124226,"Turistieine, RANNAROOTSI, 240 g",RANNAROOTSI LIHATÖÖSTUS AS,,"Rimi, Selver",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124229,"Lihameistri steik, SELVER, kg",SELVER AS,,Selver,,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124231,"Dražeed Crazy Sours, SKITTLES, 38 g",SELVER AS,,"Coop, Selver",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124248,"Kalmaari ribad, MSDM, 36 g",,,Selver,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
124249,"Sea kaelakarbonaadi lõigud, SELVER, kg",SELVER AS,,Selver,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts0-5_uncertain_reviewed.csv
