product_id,name,brand,size_text,current_food_group,current_sub_code,category_1,category_2,category_3,source_url,image_url,last_seen_utc,food_group_corrected,new_sub_code,confidence,reason,food_group_corrected_prev,new_sub_code_prev,confidence_prev,reason_prev,food_group_corrected_prev_v3,new_sub_code_prev_v3,confidence_prev_v3,reason_prev_v3,food_group_corrected_prev_v4,new_sub_code_prev_v4,confidence_prev_v4,reason_prev_v4
2808,Filter EF150 2 tk tolmuimejale Ergorapido,Filter EF150,2 pcs,other,,,,,https://prismamarket.ee/en/toode/filter-ef150-2-tk-tolmuimejale-ergorapido/7319599030811,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7319599030811.webp,2025-11-03 02:16:59.383677+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2809,Waffa Sofi rõngik RIINA Mooni 200g,Waffa Sofi,200 g,other,,,,,https://prismamarket.ee/en/toode/waffa-sofi-rongik-riina-mooni-200g/4743144003686,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4743144003686.webp,2025-11-02 02:16:42.115175+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2812,Tolmuimejakott Miele FJM Hy Clean pure 4tk,Tolmuimejakott Miele,4 pcs,other,,,,,https://prismamarket.ee/en/toode/tolmuimejakott-miele-fjm-hy-clean-pure-4tk/4002516678199,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4002516678199.webp,2025-11-03 02:17:01.268608+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2814,Tallegg Fileeribad Klassikalises Marinaadis 500G,Tallegg Fileeribad,500 g,other,,,,,https://prismamarket.ee/en/toode/tallegg-fileeribad-klassikalises-marinaadis-500g/4740046006012,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740046006012.jpg,2025-09-16 18:38:07.118361+00,produce,produce_berries,high,berries,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2815,"Casal Garcia Vinho Verde Branco KPN vein 9,5%vol 750ml",Casal Garcia,750 ml,other,,,,,https://prismamarket.ee/en/toode/casal-garcia-vinho-verde-branco-kpn-vein-9-5vol-750ml/5601096201309,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5601096201309.webp,2025-11-01 02:16:24.48864+00,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords
2816,Schär Pan Blanco Gluteenivaba Sai 250 G,Schär Pan,250 g,other,,,,,https://prismamarket.ee/en/toode/schar-pan-blanco-gluteenivaba-sai-250-g/8008698024065,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8008698024065.webp,2025-11-03 02:17:03.041233+00,bakery,bakery_buns_croissants,high,buns/croissants,bakery,bakery_bread_loaves,medium,bread/bakery,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee
2817,Maretti bruschetta-krõpsud hapukoore ja sibulaga 70g,Maretti,70 g,other,,,,,https://prismamarket.ee/en/toode/maretti-bruschetta-kropsud-hapukoore-ja-sibulaga-70g/3800205877325,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/3800205877325.webp,2025-11-02 02:16:47.619173+00,produce,produce_root_veg,high,veg keyword,,,low,no rule match,produce,produce_root_veg,medium,soft match produce_root_veg,produce,produce_root_veg,medium,soft match produce_root_veg
2818,Palmolive tükiseep Naturals kummeli 90g,Palmolive,90 g,other,,,,,https://prismamarket.ee/en/toode/palmolive-tukiseep-naturals-kummeli-90g/8693495033770,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8693495033770.jpg,2025-09-04 01:18:39.725694+00,personal_care,pcare_other,high,personal care block,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2820,Grite kosmeetiline salvrätt blossom 2-kihil 80tk,Grite,80 pcs,other,,,,,https://prismamarket.ee/en/toode/grite-kosmeetiline-salvratt-blossom-2-kihil-80tk/4770023346152,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4770023346152.webp,2025-11-03 02:17:04.960297+00,personal_care,pcare_cosmetics,high,block+cosmetics,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2825,Coop Country meresoolaga kartulikrõpsud 175g,Coop Country,175 g,other,,,,,https://prismamarket.ee/en/toode/coop-country-meresoolaga-kartulikropsud-175g/7340191150706,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191150706.webp,2025-10-30 02:13:30.371392+00,produce,produce_root_veg,high,potato,,,low,no rule match,produce,produce_root_veg,medium,soft match produce_root_veg,produce,produce_root_veg,medium,soft match produce_root_veg
2826,"Croissant, 360 g","Croissant,",360 g,other,,,,,https://prismamarket.ee/en/toode/croissant-360-g/4740086011823,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740086011823.webp,2025-11-03 02:17:06.823774+00,bakery,bakery_buns_croissants,high,buns/croissants,,,low,no rule match,bakery,bakery_buns_croissants,medium,soft match bakery_buns_croissants,bakery,bakery_buns_croissants,medium,soft match bakery_buns_croissants
2827,Coop tex mex suured tortilla wrapid 370 g 6 tk,Coop,370 g,other,,,,,https://prismamarket.ee/en/toode/coop-tex-mex-suured-tortilla-wrapid-370-g-6-tk/7340191144644,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191144644.webp,2025-11-03 02:17:08.77756+00,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps,,,low,no rule match,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps
2830,Meira vürtsköömen 25 g,Meira,25 g,other,,,,,https://prismamarket.ee/en/toode/meira-vurtskoomen-25-g/6414201001355,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6414201001355.webp,2025-10-31 02:08:32.962513+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2831,Coop mangopüree 500 ml,Coop,500 ml,other,,,,,https://prismamarket.ee/en/toode/coop-mangopuree-500-ml/6438574172283,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574172283.jpg,2025-10-23 02:05:32.216319+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2832,Rainbow jahvatatud orgaaniline kohv 450 g UTZ,Rainbow,450 g,other,,,,,https://prismamarket.ee/en/toode/rainbow-jahvatatud-orgaaniline-kohv-450-g-utz/7340011488903,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340011488903.jpg,2025-09-25 18:35:56.761266+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2835,Kinder Crispy šokolaadibatoon 34g,Kinder Crispy,34 g,other,,,,,https://prismamarket.ee/en/toode/kinder-crispy-sokolaadibatoon-34g/8000500434123,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8000500434123.jpg,2025-08-27 09:30:38.546484+00,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars,,,low,no rule match,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars
2837,"NORDQVUST Aafrika Rooibos maitsestatud teede valik 20 x 1,75g",NORDQVUST Aafrika,20x1.75 g,other,,,,,https://prismamarket.ee/en/toode/nordqvust-aafrika-rooibos-maitsestatud-teede-valik-20-x-1-75g/6413446001007,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6413446001007.jpg,2025-08-23 21:32:41.837449+00,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,tea/ground coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee
2838,Coop prügikott 8tk 150l,Coop,150 l,other,,,,,https://prismamarket.ee/en/toode/coop-prugikott-8tk-150l/7340191170704,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191170704.jpg,2025-10-25 02:04:42.488184+00,household,hh_bins_bags,high,block+trash bags,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2839,Sfinx-e süldiäädikas 4% 300 ml,Sfinx-e,300 ml,other,,,,,https://prismamarket.ee/en/toode/sfinx-e-suldiaadikas-4-300-ml/4742007003061,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742007003061.webp,2025-11-03 02:17:11.232529+00,sauces_oils,oils_vinegar,high,vinegar,sauces_oils,oils_vinegar,medium,vinegar,sauces_oils,oils_vinegar,medium,soft match oils_vinegar,sauces_oils,oils_vinegar,medium,soft match oils_vinegar
2840,Wc-seep Color Splash volcano ice 3x45g,Wc-seep Color,3x45 g,other,,,,,https://prismamarket.ee/en/toode/wc-seep-color-splash-volcano-ice-3x45g/5908241731217,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5908241731217.jpg,2025-09-14 03:45:42.769251+00,household,hh_cleaners,high,cleaning block,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2841,Xtra Viiner 900G,Xtra Viiner,900 g,other,,,,,https://prismamarket.ee/en/toode/xtra-viiner-900g/6415712901271,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6415712901271.jpg,2025-09-27 01:17:55.108761+00,drinks,drinks_spirits,high,spirits keyword,meat_fish,meat_sausages,low,sausages; prefix mismatch,meat_fish,meat_sausages,high,sausages,meat_fish,meat_sausages,high,sausages
2842,Baron Rosen Vino Tinto Medium-Sweet vein 12%vol 1L,Baron Rosen,1 l,other,,,,,https://prismamarket.ee/en/toode/baron-rosen-vino-tinto-medium-sweet-vein-12vol-1l/8437011515162,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8437011515162.webp,2025-11-02 02:16:53.215412+00,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords,drinks,drinks_wine,high,wine keywords
2843,Oho kakaoga teraviljahelbed 500 g,Oho,500 g,other,,,,,https://prismamarket.ee/en/toode/oho-kakaoga-teraviljahelbed-500-g/4770149203735,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4770149203735.jpg,2025-09-12 09:26:22.072554+00,dry_preserves,dry_cereals_muesli,medium,soft match dry_cereals_muesli,,,low,no rule match,dry_preserves,dry_cereals_muesli,medium,soft match dry_cereals_muesli,dry_preserves,dry_cereals_muesli,medium,soft match dry_cereals_muesli
2848,Sofine maitsestamata mahetofu 400 g,Sofine,400 g,other,,,,,https://prismamarket.ee/en/toode/sofine-maitsestamata-mahetofu-400-g/8718885892383,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8718885892383.webp,2025-11-02 02:16:54.2461+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2850,Xtra pitsa pepperoni 2 x 280g,Xtra,2x280 g,other,,,,,https://prismamarket.ee/en/toode/xtra-pitsa-pepperoni-2-x-280g/7340191165472,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191165472.webp,2025-11-02 02:16:57.642551+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2851,"Xtra äädikas 1,5 l",Xtra,1.5 l,other,,,,,https://prismamarket.ee/en/toode/xtra-aadikas-1-5-l/6415712002848,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6415712002848.webp,2025-11-02 02:16:58.664342+00,sauces_oils,oils_vinegar,high,vinegar,sauces_oils,oils_vinegar,medium,vinegar,sauces_oils,oils_vinegar,medium,soft match oils_vinegar,sauces_oils,oils_vinegar,medium,soft match oils_vinegar
2852,Puhdistamo vege proteiini vanilja 600g,Puhdistamo,600 g,other,,,,,https://prismamarket.ee/en/toode/puhdistamo-vege-proteiini-vanilja-600g/6430039223127,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6430039223127.jpg,2025-08-23 21:33:01.178311+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2856,Coop kakaopulber 250g,Coop,250 g,other,,,,,https://prismamarket.ee/en/toode/coop-kakaopulber-250g/7340191110069,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191110069.webp,2025-10-31 02:08:37.807614+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2857,Felix küüslaugukaste 365 g,Felix,365 g,other,,,,,https://prismamarket.ee/en/toode/felix-kuuslaugukaste-365-g/4740029049531,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740029049531.webp,2025-11-01 02:16:38.306022+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2858,"Põhjala Laager hele õlu 4,7%vol 440ml",Põhjala Laager,440 ml,other,,,,,https://prismamarket.ee/en/toode/pohjala-laager-hele-olu-4-7vol-440ml/4742976014082,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742976014082.webp,2025-10-30 02:13:38.871047+00,drinks,drinks_beer_cider,high,beer/cider keyword,drinks,drinks_beer_cider,high,beer/cider,drinks,drinks_beer_cider,high,beer/cider,drinks,drinks_beer_cider,high,beer/cider
2861,Gandola pistaatsia kreem vert 180g,Gandola,180 g,other,,,,,https://prismamarket.ee/en/toode/gandola-pistaatsia-kreem-vert-180g/0000080096924,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/0000080096924.jpg,2025-09-24 01:21:05.12909+00,personal_care,pcare_cosmetics,high,cosmetics,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2863,Cooler Mellow Peach muu alkohoolne jook 4%vol 275 ml,Cooler Mellow,275 ml,other,,,,,https://prismamarket.ee/en/toode/cooler-mellow-peach-muu-alkohoolne-jook-4vol-275-ml/4740050005308,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740050005308.jpg,2025-10-27 02:14:51.213124+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2866,Reynar granaatõunamahl 1L,Reynar,1 l,other,,,,,https://prismamarket.ee/en/toode/reynar-granaatounamahl-1l/4620755451023,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4620755451023.webp,2025-11-01 02:16:41.477291+00,produce,produce_apples_pears,high,apples/pears,,,low,no rule match,drinks,drinks_juices,medium,soft match drinks_juices,drinks,drinks_juices,medium,soft match drinks_juices
2867,Brain Blasterz hapud kommid Bitz 45G,Brain Blasterz,45 g,other,,,,,https://prismamarket.ee/en/toode/brain-blasterz-hapud-kommid-bitz-45g/0000096033579,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/0000096033579.jpg,2025-09-28 09:24:46.467263+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2870,Coop koostisained šampinjonisuppi jaoks 70g,Coop,70 g,other,,,,,https://prismamarket.ee/en/toode/coop-koostisained-sampinjonisuppi-jaoks-70g/7340191153172,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191153172.webp,2025-10-28 02:10:52.1135+00,bakery,bakery_buns_croissants,high,buns/croissants,,,low,no rule match,bakery,bakery_buns_croissants,medium,soft match bakery_buns_croissants,bakery,bakery_buns_croissants,medium,soft match bakery_buns_croissants
2872,Xtra kuivatatud purustatud basiilik 25g,Xtra,25 g,other,,,,,https://prismamarket.ee/en/toode/xtra-kuivatatud-purustatud-basiilik-25g/7340191109339,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191109339.webp,2025-11-02 02:17:01.310056+00,produce,produce_herbs_salads_sprouts,medium,soft match produce_herbs_salads_sprouts,,,low,no rule match,produce,produce_herbs_salads_sprouts,medium,soft match produce_herbs_salads_sprouts,produce,produce_herbs_salads_sprouts,medium,soft match produce_herbs_salads_sprouts
2873,Xtra maasikakissell 1 l,Xtra,1 l,other,,,,,https://prismamarket.ee/en/toode/xtra-maasikakissell-1-l/7340011341604,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340011341604.webp,2025-11-02 02:17:02.50059+00,produce,produce_berries,high,berries,,,low,no rule match,produce,produce_berries,medium,soft match produce_berries,produce,produce_berries,medium,soft match produce_berries
2876,"Schär Leib Surdegsbröt, Gluteenivaba 240 G",Schär Leib,240 g,other,,,,,https://prismamarket.ee/en/toode/schar-leib-surdegsbrot-gluteenivaba-240-g/8008698010778,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8008698010778.webp,2025-11-03 02:17:16.466484+00,bakery,bakery_bread_loaves,high,bread keyword,bakery,bakery_bread_loaves,medium,bread/bakery,bakery,bakery_bread_loaves,high,estonian bread,bakery,bakery_bread_loaves,high,estonian bread
2877,"Carrefour tomatipüree ,soolata 500 g",Carrefour,500 g,other,,,,,https://prismamarket.ee/en/toode/carrefour-tomatipuree-soolata-500-g/5905784348506,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5905784348506.jpg,2025-09-05 21:32:24.493311+00,dry_preserves,dry_canned_veg,high,processed tomato,,,low,no rule match,dry_preserves,dry_canned_veg,high,canned tomatoes,dry_preserves,dry_canned_veg,high,canned tomatoes
2881,"Felix Wrapikaste, 220 g","Felix Wrapikaste,",220 g,other,,,,,https://prismamarket.ee/en/toode/felix-wrapikaste-220-g/4740029048909,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740029048909.webp,2025-11-02 02:17:06.431143+00,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps,,,low,no rule match,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps,bakery,bakery_flatbreads_wraps,medium,soft match bakery_flatbreads_wraps
2882,Foodin ökoloogilised Borlotti oad 400 g,Foodin,400 g,other,,,,,https://prismamarket.ee/en/toode/foodin-okoloogilised-borlotti-oad-400-g/6430048238815,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6430048238815.webp,2025-11-02 02:17:08.048356+00,dry_preserves,dry_groats_beans,high,beans/legumes,dry_preserves,dry_groats_beans,low,beans/legumes; prefix mismatch,dry_preserves,dry_canned_veg,medium,soft match dry_canned_veg,dry_preserves,dry_canned_veg,medium,soft match dry_canned_veg
2885,Coop mitmevilja täisteranäkileib 250g,Coop,250 g,other,,,,,https://prismamarket.ee/en/toode/coop-mitmevilja-taisteranakileib-250g/7340191155039,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191155039.webp,2025-11-02 02:17:10.158063+00,bakery,bakery_bread_loaves,high,bread keyword,,,low,no rule match,bakery,bakery_bread_loaves,medium,soft match bakery_bread_loaves,bakery,bakery_bread_loaves,medium,soft match bakery_bread_loaves
2887,Kalev šokolaadimaitseline küpsis 163g,Kalev,163 g,other,,,,,https://prismamarket.ee/en/toode/kalev-sokolaadimaitseline-kupsis-163g/4740012600022,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740012600022.webp,2025-11-02 02:17:11.586232+00,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars,,,low,no rule match,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars,sweets_snacks,sweets_chocolate_bars,medium,soft match sweets_chocolate_bars
2889,Vedelseep Foxtel lõhnatu 3L,Vedelseep Foxtel,3 l,other,,,,,https://prismamarket.ee/en/toode/vedelseep-foxtel-lohnatu-3l/6419642030087,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6419642030087.jpg,2025-10-15 02:11:38.366844+00,personal_care,pcare_other,high,personal care block,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2890,Nõudepesumasina geel Finish Allin1 Eco 0% 900ml,Nõudepesumasina,900 ml,other,,,,,https://prismamarket.ee/en/toode/noudepesumasina-geel-finish-allin1-eco-0-900ml/5908252000036,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5908252000036.jpg,2025-10-23 02:05:53.272612+00,household,hh_dishwashing,high,block+dishwashing keyword,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2891,"Pesugeel imiku riietele lõhnavaba 1,5l",Pesugeel,1.5 l,other,,,,,https://prismamarket.ee/en/toode/pesugeel-imiku-riietele-lohnavaba-1-5l/6417964580341,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6417964580341.jpg,2025-10-13 02:13:33.726845+00,household,hh_laundry,high,block+laundry keyword,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2893,"Saku Rock õlu 6-pakk 5,3%vol 3,408L",Saku Rock,3.408 l,other,,,,,https://prismamarket.ee/toode/saku-rock-olu-6-pakk-5-3vol-3-408l/4740019121094,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740019121094.jpg,2025-08-27 01:27:29.447426+00,drinks,drinks_beer_cider,high,beer/cider keyword,drinks,drinks_beer_cider,high,beer/cider,drinks,drinks_beer_cider,high,beer/cider,drinks,drinks_beer_cider,high,beer/cider
2895,Euroferm Salutaguse Euroferm pärm 100g,Euroferm Salutaguse,100 g,other,,,,,https://prismamarket.ee/en/toode/euroferm-salutaguse-euroferm-parm-100g/5907431257094,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5907431257094.webp,2025-11-02 02:17:15.028434+00,dry_preserves,dry_flour_sugar_baking,medium,soft match dry_flour_sugar_baking,,,low,no rule match,dry_preserves,dry_flour_sugar_baking,medium,soft match dry_flour_sugar_baking,dry_preserves,dry_flour_sugar_baking,medium,soft match dry_flour_sugar_baking
2899,W&el Effect küünelakk helesinine GE95,W&el Effect,,other,,,,,https://prismamarket.ee/en/toode/wandel-effect-kuunelakk-helesinine-ge95/4743080064369,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4743080064369.jpg,2025-08-18 04:07:32.07461+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2901,Meira kaneel 27 g,Meira,27 g,other,,,,,https://prismamarket.ee/en/toode/meira-kaneel-27-g/6414200136355,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6414200136355.webp,2025-11-03 02:17:23.30331+00,world_spices,spices_herbs_spice_mix,medium,soft match spices_herbs_spice_mix,world_spices,spices_basic_salt_pepper,low,basic spices; prefix mismatch,world_spices,spices_herbs_spice_mix,medium,soft match spices_herbs_spice_mix,world_spices,spices_herbs_spice_mix,medium,soft match spices_herbs_spice_mix
2902,Xtra wokisegu 1kg,Xtra,1 kg,other,,,,,https://prismamarket.ee/en/toode/xtra-wokisegu-1kg/7340191174610,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191174610.webp,2025-11-01 02:16:58.37828+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2904,"Gourmet Club klassikaline hummus, 200g",Gourmet Club,200 g,other,,,,,https://prismamarket.ee/en/toode/gourmet-club-klassikaline-hummus-200g/4740670119799,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740670119799.webp,2025-11-01 02:17:00.022339+00,dry_preserves,dry_groats_beans,high,beans/legumes,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2906,Sojahakkmass 200 g,Sojahakkmass,200 g,other,,,,,https://prismamarket.ee/toode/sojahakkmass-200-g/4747004000129,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4747004000129.jpg,2025-08-23 21:33:58.755626+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2909,"Bon Vegan Köömnetega tofu, 250 g",Bon Vegan,250 g,other,,,,,https://prismamarket.ee/en/toode/bon-vegan-koomnetega-tofu-250-g/4742117000400,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742117000400.webp,2025-11-02 02:17:19.694093+00,other,dry_other,low,kept previous suggestion,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2916,Kultuurmustikad karbis 125g,Kultuurmustikad,125 g,other,,,,,https://prismamarket.ee/en/toode/kultuurmustikad-karbis-125g/4742022670088,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742022670088.webp,2025-11-02 02:17:21.025363+00,produce,produce_berries,high,berries,,,low,no rule match,produce,produce_berries,medium,soft match produce_berries,produce,produce_berries,medium,soft match produce_berries
2918,Twinings Roheline Tee sidruniga 25pk,Twinings Roheline,25 pcs,other,,,,,https://prismamarket.ee/en/toode/twinings-roheline-tee-sidruniga-25pk/0070177173302,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/0070177173302.webp,2025-11-01 02:17:03.105096+00,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,tea/ground coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee
2921,Rulldeodorant Aromatherapy Glamorous 50ml,Rulldeodorant Aromatherapy,50 ml,other,,,,,https://prismamarket.ee/en/toode/rulldeodorant-aromatherapy-glamorous-50ml/8718951137530,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8718951137530.jpg,2025-08-18 04:08:06.026924+00,personal_care,pcare_deo,high,block+deodorant,,,low,no rule match,,,low,kept previous suggestion,other,dry_other,low,kept previous suggestion
2922,Oddlygood Barista kaerajook karamellimaitseline gluteenivaba UHT 1l,Oddlygood Barista,1 l,other,,,,,https://prismamarket.ee/en/toode/oddlygood-barista-kaerajook-karamellimaitseline-gluteenivaba-uht-1l/6430081490447,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6430081490447.webp,2025-11-03 02:17:26.527777+00,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,,,low,no rule match,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee,drinks,drinks_tea_coffee,medium,soft match drinks_tea_coffee
