product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
342886,Kuumsuitsuvorstid Rimi Smart 300g,Rimi Smart,,Rimi,,,meat_fish,meat_sausages,high,meat_fish,meat_sausages,high,
342887,Soolakaramellivahvlid Rimi 252g,Rimi,,Rimi,,,sweets_snacks,sweets_candies,high,sweets_snacks,sweets_candies,high,
342888,Kõva juust Rimi 37% 12 kuud 180g,Rimi,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
342889,Suhkur Rimi Smart 1kg,Rimi Smart,,Rimi,,,dry_preserves,dry_flour_sugar_baking,high,dry_preserves,dry_flour_sugar_baking,high,
342890,Wasabi pasta ICA Asia 45g,ICA,,Rimi,,,dry_preserves,dry_pasta_rice,high,dry_preserves,dry_pasta_rice,high,
342891,Mandariinid ICA 312g,ICA,,Rimi,,,produce,produce_tropical,high,produce,produce_tropical,high,
342892,Focaccini Rimi mozzarella juustu ja kanaga 210g,Rimi,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
342893,India pähkel Rimi 150g,Rimi,,Rimi,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
342894,"Broileri kintsuliha kondi ja nahata, värske, A-klass Rimi 500g",Rimi,,Rimi,,,meat_fish,meat_poultry,high,meat_fish,meat_poultry,high,
342895,Datlibatoon vaarikatega Rimi 30g,Rimi,,Rimi,,,sweets_snacks,sweets_chocolate_bars,high,sweets_snacks,sweets_chocolate_bars,high,
342896,Majapidamispaber Rimi 2-kihiline 600 lehte,Rimi,,Rimi,,,household,hh_paper,high,household,hh_paper,high,
342897,Schwarzwaldi peekon Selection 100g,Selection By Rimi,,Rimi,,,meat_fish,meat_pork,high,meat_fish,meat_pork,high,
342898,Mahe krōmpsuv maapähklivõi meresoolaga I Love Eco 350g,I Love Eco,,Rimi,,,dairy_eggs_fats,dairy_butter_margarine,high,sweets_snacks,sweets_nuts_driedfruit,high,override_with_name_rules
342899,Meresool Rimi peenike 500g,Rimi,,Rimi,,,world_spices,spices_basic_salt_pepper,high,world_spices,spices_basic_salt_pepper,high,
342900,Tee puuvilja Rimi Smart Rooibos 20x2g,Rimi Smart,,Rimi,,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
342901,Soolaheeringafilee õlis Rimi Smart 240g/175g,Rimi Smart,,Rimi,,,world_spices,spices_basic_salt_pepper,high,world_spices,spices_basic_salt_pepper,high,
342902,"Keedetud vannamei viburhännak, sulatatud Rimi ASC 350g",Rimi,,Rimi,,,other,dry_other,fallback,dairy_eggs_fats,dairy_cheese_slices,high,proposed_group_invalid;override_with_name_rules
342903,Röstitud ja soolatud pistaatsiapähkel Rimi kg,Rimi,,Rimi,,,world_spices,spices_basic_salt_pepper,high,world_spices,spices_basic_salt_pepper,high,
342904,Karamellikaste ICA 300g,ICA,,Rimi,,,sweets_snacks,sweets_candies,high,sweets_snacks,sweets_candies,high,
342905,Kauaküpsetatud rebitud sealiha Rimi 300g,Rimi,,Rimi,,,meat_fish,meat_pork,high,meat_fish,meat_pork,high,
342906,"Tualettpaber Rimi 8 rulli, 3 kihiline",Rimi,,Rimi,,,household,hh_paper,high,household,hh_paper,high,
342907,Kohupiimakook Rimi 320g,Rimi,,Rimi,,,dairy_eggs_fats,dairy_cottage_quark,high,dairy_eggs_fats,dairy_cottage_quark,high,
