product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
378688,Närimiskumm True Gum White magusainetega 21g,True Gum,,Rimi,,,bakery,bakery_buns_croissants,high,sweets_snacks,sweets_gums_mints,high,override_with_name_rules
378689,"Madala kalorsusega jook assionimaitseline Belief gaseeritud 0,53l PET",Belief,,Rimi,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
378690,"Alkoholivaba õlu A.Le Coq Premium 0,0% 0,5l purk",A. Le Coq,,,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
378691,"Õlu Saku Safiir 5%vol 0,5l purk",Saku,,Rimi,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
378692,Jäätis pähkli-kirsi vegan Valsoia 472ml/300g,Valsoia,,Rimi,,,frozen_food,frozen_desserts_icecream,high,frozen_food,frozen_desserts_icecream,high,
378693,"Kaitstud geograafilise tähisega vein Portal de S.Braz Alentejano Tinto 13,5%vol 0,75l",Portal de S. Braz,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378694,Piimašokolaadibatoon Bounty 57g,Bounty,,Rimi,,,dairy_eggs_fats,dairy_milk,high,sweets_snacks,sweets_chocolate_bars,high,override_with_name_rules
378695,Pool suitsukana vp Tallegg kg,Tallegg,,Rimi,,,meat_fish,meat_poultry,high,dairy_eggs_fats,dairy_eggs,high,override_with_name_rules
378696,Juust Langres Germain 180g,Germain,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
378697,Kalapulgad Northland 900g,Northland,,Rimi,,,meat_fish,fish_fresh,high,meat_fish,fish_fresh,high,
378698,"Õlu Reloaded Tanker 5,8%vol 0,44l purk",Tanker,,,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
378700,"Karboniseeritud karastusjook magusainetega koolamaitseline Pepsi Max 0,33l purk",Pepsi,,Rimi,,,drinks,drinks_soft_soda,high,drinks,drinks_soft_soda,high,
378701,Passionvilja mahlajook Pfanner 1l,Pfanner,,Rimi,,,drinks,drinks_juices,high,drinks,drinks_juices,high,
378702,"Alkoholivaba Glögg Vana Tallinn 0,75l",Vana Tallinn,,Rimi,,,dry_preserves,dry_cereals_muesli,high,dry_preserves,dry_cereals_muesli,high,
378703,Piimašokolaad Karl Fazer küpsisetükkidega 180g,Karl Fazer,,Rimi,,,dairy_eggs_fats,dairy_milk,high,sweets_snacks,sweets_chocolate_bars,high,override_with_name_rules
378704,"Liköör Jägermeister 35% 0,7l",Jägermeister,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
378705,Jäätis kaerapõhine taimne tumešokolaadi helvestega Valsoia magusainetega 300g,Valsoia,,Rimi,,,bakery,bakery_buns_croissants,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
378706,Koorejäätis banaani-šokolaadi glasuuriga Onu Eskimo 150ml/90g,Onu Eskimo,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
378707,Martsipan tumedas šokolaadis Skriveru 150g,Skriveru,,Rimi,,,sweets_snacks,sweets_chocolate_bars,high,sweets_snacks,sweets_chocolate_bars,high,
378708,Täissuitsu põdravorst 230g,Linnamäe,,"Barbora, Maxima, Rimi",,,meat_fish,meat_sausages,high,meat_fish,meat_sausages,high,
378709,Pajaroog kanarisotto Blå Band 172g,Bla Band,,Rimi,,,meat_fish,meat_poultry,high,meat_fish,meat_poultry,high,
378710,Kaste Hot pepper Santa Maria 85ml,Santa Maria,,,,,sauces_oils,sauces_other,heuristic,world_spices,spices_basic_salt_pepper,high,override_with_name_rules
378711,Päevalilleseemnevõie magusjasoolane 330g,Sunfly,,Rimi,,,dairy_eggs_fats,dairy_butter_margarine,high,sweets_snacks,sweets_nuts_driedfruit,high,override_with_name_rules
378712,Päevalilleõli Natura 1l,Natura,,Rimi,,,sauces_oils,oils_other,high,sauces_oils,oils_other,high,
378713,Mahe lihaveise hakkliha külmutatud Hiiumaa kg,,,Rimi,,,meat_fish,meat_minced,high,meat_fish,meat_minced,high,
378714,"Brandy Askaneli 5* 40%vol 0,5l",Askaneli,,Rimi,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
378715,Sushi salat lumekrabiga Lunden 250g,Lunden Food,,Rimi,,,produce,produce_herbs_salads_sprouts,high,produce,produce_herbs_salads_sprouts,high,
378716,Jäätis Oreo 90ml/64g,Oreo,,"Barbora, Maxima, Rimi",,,frozen_food,frozen_desserts_icecream,high,frozen_food,frozen_desserts_icecream,high,
378717,Profitroolid kohupiimakreemiga EESTI KONDIITER 250g,Eesti Kondiiter,,Rimi,,,dairy_eggs_fats,dairy_cottage_quark,high,dairy_eggs_fats,dairy_cottage_quark,high,
378718,"Kuumsuitsulõhe selgroog northland vp Rimi,kg",Northland,,Rimi,,,meat_fish,fish_salted_smoked,high,meat_fish,fish_salted_smoked,high,
378719,Ökotee Organismi Puhastav Elujõud 20g,Energiatalu,,Rimi,,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
378720,Mahe teesegu Raudne Vägi Väetee 40g,Väetee,,Rimi,,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
378721,Keefir kama Gefilus 300g,Valio Gefilus,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
378722,Kamapallid BalSnack 30g,Balsnack,,Rimi,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
378723,Õlu Walter Special 6%vol 2l,Walter,,Rimi,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
378724,Välisfilee grill-liha mustika marinaadis 500g,Maks & Moorits,,Rimi,,,sauces_oils,sauces_marinades,high,produce,produce_berries,high,override_with_name_rules
378725,Friikartulid küüslaugu-ürdi Aviko külmutatud 600g,Aviko,,Rimi,,,frozen_food,frozen_potato_products,high,frozen_food,frozen_potato_products,high,
378726,"Karboniseeritud mineraalvesi Akvile Red Berry 1,5l",Akvile,,Rimi,,,drinks,drinks_water,high,drinks,drinks_water,high,
378727,Merevetika snäkk wasabi Samlip 12g,Samlip,,Rimi,,,world_spices,spices_asian,high,world_spices,spices_asian,high,
378728,"Geograafilise tähisega vein Vina Leyda Single Vineyard Sauvignon Blanc 12,5%vol 0,75l",Leyda,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378729,"Kaitstud päritolunimetusega liköörvein Malaga Cruz 15%vol 0,75l",Cruz,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_spirits,high,override_with_name_rules
378730,Valgehallitusjuust Camembert President 120g,President,,,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
378731,Mahejogurt kirssidega laktoosivaba Aasa 370g,Aasa,,Rimi,,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
378732,Juust Camembert Castello 125g,Castello,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
378733,"Melissi tee sidruni ja apelsiniga Loyd Pyramids 20x1,5g",Loyd,,Rimi,,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
378734,Jõhvikad kuivatatud Arimex 300g,Arimex,,Rimi,,,produce,produce_berries,high,sweets_snacks,sweets_nuts_driedfruit,high,override_with_name_rules
378735,Porgandikook Gustav 360g,Gustav,,Rimi,,,bakery,bakery_cakes_pastries,high,bakery,bakery_cakes_pastries,high,
378736,"Vitamiinijook vaarika magusainetega Vitamin Well Zero 0,5l",Vitamin Well,,Rimi,,,bakery,bakery_buns_croissants,high,produce,produce_berries,high,override_with_name_rules
378737,"Gaseeritud poolvahuvein Una Bianco 10%vol 0,2l",Una,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378738,"Vein Casa Venerdi Red poolmagus 11%vol 0,75l",Venezie,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378739,Tatragalett gluteenivaba Rimi Free From 80g,Rimi Free From,,Rimi,,,drinks,drinks_tea_coffee,high,bakery,bakery_gluten_free,high,override_with_name_rules
378741,Keefir Hellus pure 1kg,Hellus,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
378742,"Roosa vein Goru Rosado 13% 0,75l",Goru,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378743,"Rumm Diplomatico Planas 47% 0,7l",Diplomatico,,Rimi,,,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
378744,"Öömähkmed Pampers Ninjamas Heart JP S7, 10tk",Pampers,,Rimi,,,dry_preserves,dry_other,high,dry_preserves,dry_other,high,
378745,Roosuhkur rafineerimata DanSukker 750g,Dan Sukker,,,,,dry_preserves,dry_flour_sugar_baking,high,dry_preserves,dry_flour_sugar_baking,high,
378746,"Geograafilise tähisega vein Jacob's Creek Shiraz Cabernet 2008 0,75l",Jacob's Creek,,Rimi,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
378747,"Roheline tee White Mango Apsara 20x1,5g",Apsara,,Rimi,,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
378748,Looduslikud nõudepesumasina tabletid Mulieres All in 1 25tk,Mulieres,,,,,household,hh_dishwashing,high,household,hh_dishwashing,high,
378749,"Õlu A. Le Coq Premium Fest hele 5,0%vol 0,275l pdl",A. Le Coq,,Rimi,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
378750,FC+ Pudel nuk temperatuuri juhtimine 300ml 1SI,Nuk,,Rimi,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
378751,Närimiskommid maasikamaitselised Chewits 29g,Chewits,,Rimi,,,sweets_snacks,sweets_candies,high,produce,produce_berries,high,override_with_name_rules
378752,Toonik Rose Tonic Lemonade Orn Craft 1l pet,Orn Craft,,,,,drinks,drinks_wine,high,drinks,drinks_wine,high,
