product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
20442,Coop india pähkli-maapähkli-pistaatsia segu 200g,Coop,200 g,dry_preserves,Prisma,,dry_other,dry_preserves
4401,Coop klassikaline pastakaste 390 g,Coop,390 g,dry_preserves,Prisma,,dry_pasta_rice,dry_preserves
1506,"Coop kokteil-riisipirukad, 675 g",Coop,675 g,dry_preserves,Prisma,,dry_other,dry_preserves
355556,Coop koorteta pistaatsiapähklid 70g,Coop,70 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
46585,Coop krutoonid oliiviõli ja meresoolaga 100g,Coop,100 g,dry_preserves,Prisma,,oils_olive,sauces_oils
25421,Coop külmpressitud avokaadoõli 250ml,Coop,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
23991,Coop külmpressitud linaseemneõli 250ml,Coop,250 ml,dry_preserves,Prisma,,oils_other,sauces_oils
7825,Coop küüslaugumaitsega oliiviõli 250ml,Coop,250 ml,dry_preserves,Prisma,,sweets_gums_mints,sweets_snacks
65363,Coop lasagne durumpasta munapasta 500g,Coop,500 g,dry_preserves,Prisma,,drinks_spirits,drinks
22246,Coop lasanjeplaadid ja kastmepulber 247g,Coop,247 g,dry_preserves,Prisma,,dry_other,dry_preserves
610069,Coop maapähklid 1 kg soolata,Coop,1 kg,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
4408,Coop makrellifileed tomatikastmes 125 g,Coop,125 g,dry_preserves,Prisma,,dry_canned_meat_fish,dry_preserves
21078,Coop mandlijahu 80g,Coop,80 g,dry_preserves,Prisma,,dry_flour_sugar_baking,dry_preserves
5672,Coop massaman karripasta 100 g,Coop,100 g,dry_preserves,Prisma,,spices_asian,world_spices
4088,Coop meresoolaga riisigaletid 100g,Coop,100 g,dry_preserves,Prisma,,drinks_beer_cider,drinks
3272,Coop müslibatoon-šokolaadi 45g,Coop,45 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
1764,Coop müslibatoon šokolaadi-soolakaramell 45g,Coop,45 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
2635,Coop müslibatoon šokolaadi soolakarmelli 138g,Coop,138 g,dry_preserves,Prisma,,sweets_chocolate_bars,sweets_snacks
3096,Coop naturaalsed kreeka pähklid 100g,Coop,100 g,dry_preserves,Prisma,,sweets_nuts_driedfruit,sweets_snacks
