product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence,final_food_group,final_sub_code,final_confidence,change_reason
94597,Reval Kondiiter Skoon 2tk/pk 140 g,Reval Kondiiter,140 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
94619,Eesti Pagar Õnne Sepik 300 G,Eesti Pagar,300 g,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
94658,"Stellenhof Sauvignon Blanc GT vein 12,5%vol 750ml",Stellenhof Sauvignon,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
94703,Green Planet Astronauts Luomu mustsõstra kaerasnäkid 25g 12k+,Green Planet,25 g,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
95225,"Gullon kiudainerikas küpsis, suhkruvabad 170 g",Gullon,170 g,other,"Coop, Prisma",,sweets_biscuits_cookies,sweets_snacks,sweets_snacks,sweets_biscuits_cookies,high,drinks,drinks_spirits,high,override_with_name_rules
96024,Erlandia Kevadlill 200 G,Erlandia Kevadlill,200 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
96055,Fazer Mini Röst 240 G,Fazer Mini,240 g,other,"Coop, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
96157,Pagarini Vahukoore-Maasika Tort 850 G,Pagarini Vahukoore-Maasika,850 g,other,"Prisma, Rimi, Selver",,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
96169,Väike väänik rahvapräänik 500 g,Väike,500 g,other,"Coop, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
96478,"Hea sai viilutatud, EESTI PAGAR, 300 g",Eesti Pagar,300 g,other,"Prisma, Rimi, Selver",,bakery_buns_croissants,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
96784,Coop mozzarella soolvees 17% rasva 125g,Coop,125 g,other,Prisma,,dairy_cheese_slices,dairy_eggs_fats,dry_preserves,dry_canned_veg,high,dairy_eggs_fats,dairy_cheese_slices,high,
96944,Reval Kondiiter Vahemere küpsis 150 g,Reval Kondiiter,150 g,other,Prisma,,sweets_biscuits_cookies,sweets_snacks,sweets_snacks,sweets_biscuits_cookies,high,drinks,drinks_spirits,high,override_with_name_rules
96995,Änglamark meresoolaga maitsestatud mahemaisivahvlid 100 g,Änglamark,100 g,other,Prisma,,dry_canned_veg,dry_preserves,sweets_snacks,sweets_waffles_cakes,high,drinks,drinks_spirits,high,override_with_name_rules
97166,Marta Pagar Liivarõngas 2x50 G,Marta Pagar,2x50 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
97373,Eesti Pagar Kaerasepik 300 G,Eesti Pagar,300 g,other,"Coop, Prisma",,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
97499,Arcor kreeker kiudainega 200g,Arcor,200 g,other,"Coop, Prisma, Selver",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
97600,Pihlaka Lepatriinutort 600 G,Pihlaka Lepatriinutort,600 g,other,Prisma,,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,high,drinks,drinks_spirits,high,override_with_name_rules
97728,"Mozzarella, 125 g","Mozzarella,",125 g,other,Prisma,,dairy_cheese_slices,dairy_eggs_fats,other,,high,drinks,drinks_spirits,high,override_with_name_rules
98247,Danerolles küpsetusvalmis sarvesai 240 g,Danerolles,240 g,other,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
98270,Marta Pagar Kapsapirukas 2tk 120 G,Marta Pagar,120 g,other,Prisma,,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,high,drinks,drinks_spirits,high,override_with_name_rules
98318,Plasmon gluteenivaba kaerabatoon porgandi ja apelsini 20g,Plasmon,20 g,other,"Prisma, Rimi",,produce_tropical,produce,produce,produce_root_veg,high,sweets_snacks,sweets_chocolate_bars,high,override_with_name_rules
98563,"Coop apelsini karastusjook suhkruvaba 1,5 l",Coop,1.5 l,other,Prisma,,produce_tropical,produce,drinks,drinks_soft_soda,high,drinks,drinks_soft_soda,high,override_with_name_rules
98819,Castillo De Albai Rioja Tinto KPN vein 13%vol 187ml,Castillo De,187 ml,other,"Coop, Prisma",,produce_herbs_salads_sprouts,produce,drinks,drinks_wine,high,drinks,drinks_wine,high,override_with_name_rules
98876,Aknapuhastusvahend floral fiesta 500ml,Aknapuhastusvahend,500 ml,other,"Coop, Prisma",,hh_cleaners,household,household,hh_cleaners,high,household,hh_cleaners,high,
99036,Jenkki Original Spearmint ksülitoliga närimiskummid 18 g,Jenkki Original,18 g,other,Prisma,,produce_apples_pears,produce,drinks,drinks_spirits,high,drinks,drinks_spirits,high,override_with_name_rules
99088,Rasvailter RBF9000 köögiõhupuhastajale 2 tk,Rasvailter RBF9000,2 pcs,other,Prisma,,dry_other,other,drinks,drinks_beer_cider,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
99234,"Vahukoor 35% laktoosivaba, TERE, 400 ml",Tere,400 ml,other,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_cream_sourcream,dairy_eggs_fats,dairy_eggs_fats,dairy_cream_sourcream,high,dairy_eggs_fats,dairy_cream_sourcream,high,
99459,Mahe kartul Kotimaista 1kg,Mahe,1 kg,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
99637,"Domkellerstolz Rotwein vein 9,5%vol 1l",Domkellerstolz Rotwein,1 l,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
100113,"Proteiinipuding tiramisumaitseline, VALIO PROFEEL, 150 g",Profeel,150 g,other,"Prisma, Rimi, Selver",,dairy_desserts,dairy_eggs_fats,other,,high,drinks,drinks_spirits,high,override_with_name_rules
100188,Rainbow pesupulber valgele pesule 1kg,Rainbow,1 kg,other,Prisma,,hh_laundry,household,household,hh_laundry,high,household,hh_laundry,high,
100207,Hepa filter EF113 õhupuhastajale EAP150,Hepa,,other,Prisma,,dry_other,other,drinks,drinks_beer_cider,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
100275,"Bonacchi Montepulciano D'Abruzzo KPN vein 13,5%vol 750ml",Bonacchi Montepulciano,750 ml,other,"Barbora, Maxima, Prisma",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
100601,HEPA filter House VC8024,HEPA,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
100729,Tolmukott RBSOS 3 tk,Tolmukott RBSOS,3 pcs,other,Prisma,,dry_other,other,other,,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
101098,Frosch nõudepesumasina tabletid all-in1 sooda 30x18g,Frosch,30x18 g,other,Prisma,,hh_dishwashing,household,dry_preserves,dry_flour_sugar_baking,high,household,hh_dishwashing,high,
101166,Klorin Power Mousse puhastus- ja desifintseerimisvaht 500 ml,Klorin Power,500 ml,other,Prisma,,hh_cleaners,household,other,,high,household,hh_cleaners,high,
101738,Filter Micro EF17 tolmuimejale,Filter Micro,,other,Prisma,,dry_other,other,drinks,drinks_beer_cider,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
102435,Banaan mahe Fairtrade FI-EKO-201,Banaan,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
102560,Kotimaista mahe porgand 1kg,Kotimaista,1 kg,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
102790,"Herkkumaa apelsinimarmelaad, 450 g",Herkkumaa,450 g,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,drinks,drinks_spirits,high,override_with_name_rules
102855,Ploom magus HERKKU 700 g,Ploom,700 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
102979,Apelsin Cara cara poolpunane I klass,Apelsin Cara,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
103450,Kiivi kollmane MAHE I klass 265 g,Kiivi,265 g,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,drinks,drinks_spirits,high,override_with_name_rules
103498,Põltsamaa vaarikamoos pudelis 390g,Põltsamaa,390 g,other,"Coop, Prisma, Selver",,produce_berries,produce,produce,produce_berries,high,produce,produce_berries,high,
104588,"Hapukapsas porgandiga topsis, KADARBIKU KÕÕGIVILJAD, 300g",Hapukapsas,300 g,other,"Coop, Prisma, Selver",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
105190,Tume viinamari MAHE seemneteta 400 g,Tume,400 g,other,Prisma,,produce_tropical,produce,drinks,drinks_spirits,high,drinks,drinks_spirits,high,override_with_name_rules
105353,Ploom tume suur,Ploom,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
105354,Veriapelsin Tarocco I klass,Veriapelsin Tarocco,,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
105392,Snäki minikurk 200g,Snäki,200 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
105400,Confetti söödav koogipilt 1 tk käpapatrull,Confetti,1 pcs,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
106025,Õun Honey Crunch I klass,Õun Honey,,other,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high,produce,produce_apples_pears,high,
106095,Lobo panko riivsai 200 g,Lobo,200 g,other,"Coop, Prisma, Selver",,bakery_buns_croissants,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
106320,Rainbow õunamarmelaad 300 g,Rainbow,300 g,other,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high,drinks,drinks_spirits,high,override_with_name_rules
107780,KOTIMAISTA VARSSELLER 250G,KOTIMAISTA VARSSELLER,250 g,other,Prisma,,dry_canned_veg,dry_preserves,other,,high,dry_preserves,dry_canned_veg,high,
108525,Coop passeeritud tomatid 500g,Coop,500 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
110510,Kotimaista sibulamix 1kg,Kotimaista,1 kg,other,Prisma,,produce_root_veg,produce,other,,high,produce,produce_root_veg,high,
110945,Nestlé Hommikuhelbed Cini Minis 375 g,Nestlé Hommikuhelbed,375 g,other,"Prisma, Rimi",,dry_cereals_muesli,dry_preserves,dry_preserves,dry_cereals_muesli,high,drinks,drinks_spirits,high,override_with_name_rules
110980,Rõngu Pagar Šokolaadikihiline 300 G,Rõngu Pagar,300 g,other,Prisma,,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,drinks,drinks_spirits,high,override_with_name_rules
111124,Liimipulk erich krause 8g,Liimipulk,8 g,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
111680,Elovena pehme kaerabatoon 30 g,Elovena,30 g,other,Prisma,,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,drinks,drinks_spirits,high,override_with_name_rules
112022,Eesti Pagar Kaera Pehmik 220 G,Eesti Pagar,220 g,other,"Barbora, Coop, Maxima, Prisma, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
112384,Fazer Street Food Kaera lapi leib 310 g,Fazer Street,310 g,other,"Barbora, Maxima, Prisma, Rimi",,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
112459,Kalev Bitter 87% eriti tume šokolaad 100 g,Kalev Bitter,100 g,other,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks,drinks,drinks_beer_cider,high,drinks,drinks_spirits,high,override_with_name_rules
113641,CHEF LUNDEN Opera pizzaciabatta 220 g,CHEF LUNDEN,220 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
114453,"ASC Pangasiuse filee nahata, well trimmed, 800g",ASC Pangasiuse,800 g,other,"Coop, Prisma",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
114514,"Dr.Oetker gluteenivaba salaamipitsa, 315 g",Dr.Oetker,315 g,other,Prisma,,bakery_gluten_free,bakery,bakery,bakery_gluten_free,high,drinks,drinks_spirits,high,override_with_name_rules
114684,"Piltti virsiku-banaanipüree 125 g, alates 4-elukuust",Piltti,125 g,other,Prisma,,produce_tropical,produce,baby,baby_porridge_cereal,high,drinks,drinks_spirits,high,override_with_name_rules
114737,Piltti Smuuti jog-mango-ban-kaera 150g,Piltti Smuuti,150 g,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_smoothies_fresh_juices,high,override_with_name_rules
115683,Reine de dijon dijon sinep 200g,Reine,200 g,other,"Coop, Prisma",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
115784,"Laktoosivaba koorekaramellipuding, 200 g",Laktoosivaba,200 g,other,"Coop, Prisma",,dairy_cream_sourcream,dairy_eggs_fats,sweets_snacks,sweets_candies,high,drinks,drinks_spirits,high,override_with_name_rules
115820,"Hipp Super Hippis õuna-vaarikapüree granaatõuna ja acerola-kirsiga 100 g, öko, alates 1-eluaastast",Hipp Super,100 g,other,"Coop, Prisma",,produce_apples_pears,produce,produce,produce_apples_pears,high,drinks,drinks_spirits,high,override_with_name_rules
115924,Santa Maria laimipipar veski 90 g,Santa Maria,90 g,other,"Prisma, Rimi, Selver",,produce_tropical,produce,world_spices,spices_herbs_spice_mix,high,drinks,drinks_spirits,high,override_with_name_rules
116204,Linkosuo rukkikrõpsud magusa tšilliga 150g,Linkosuo,150 g,other,"Coop, Prisma, Selver",,sweets_snacks_salty,sweets_snacks,sweets_snacks,sweets_snacks_salty,high,sweets_snacks,sweets_snacks_salty,high,
116776,Thai choice tšillikaste mangoga 250 ml,Thai,250 ml,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
117092,Fazer Street Food Maisitortilla 6 tk 360g,Fazer Street,360 g,other,Prisma,,produce_herbs_salads_sprouts,produce,bakery,bakery_cakes_pastries,high,produce,produce_herbs_salads_sprouts,high,
117469,"Piltti spaghetti hakklikastega lastele alates 8-elukuust, 190 g",Piltti,190 g,other,Prisma,,sauces_other,sauces_oils,other,,heuristic,drinks,drinks_spirits,high,override_with_name_rules
117582,Muumi Oikia Muumi ökoloogiline kaerakrõps herne ja porgandiga 35g,Muumi Oikia,35 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,sweets_snacks,sweets_snacks_salty,high,override_with_name_rules
117826,Põnn öko teraviljapulgad hirsiga 30g 7+ 30 g,Põnn,30 g,other,"Coop, Prisma",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
118838,Nõo Suitsupõsk 1 Kg,Nõo Suitsupõsk,1 kg,other,"Barbora, Maxima, Prisma",,fish_salted_smoked,meat_fish,other,,high,meat_fish,fish_salted_smoked,high,
118839,Dr.Beckmann Pesumasina Puhastustabletid 2Tk,Dr.Beckmann Pesumasina,2 pcs,other,Prisma,,hh_cleaners,household,other,,high,household,hh_cleaners,high,
119302,Coop šokolaadikaste 250 ml,Coop,250 ml,other,Prisma,,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,sweets_snacks,sweets_chocolate_bars,high,
119547,Coop vaniljemaitselised vahvlid 175g,Coop,175 g,other,Prisma,,dry_other,other,sweets_snacks,sweets_waffles_cakes,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
119853,Coop pitsamaitselised maisigaletid 125g,Coop,125 g,other,Prisma,,dry_canned_veg,dry_preserves,drinks,drinks_beer_cider,high,dry_preserves,dry_canned_veg,high,
119915,Kartulivahvlid meresoolaga 90 g,Kartulivahvlid,90 g,other,"Coop, Prisma, Rimi",,produce_root_veg,produce,produce,produce_root_veg,high,drinks,drinks_spirits,high,override_with_name_rules
120684,Tolmukott RB1300 4 tk,Tolmukott RB1300,4 pcs,other,Prisma,,dry_other,other,other,,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
120794,Grillhari 41 cm,Grillhari,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
121005,Eesti Pagar Tosta Täistera Röstsepik 500 G,Eesti Pagar,500 g,other,"Coop, Prisma",,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
121093,Marakratt präänik jõhvikamaitselise täidisega 250 g,Marakratt,250 g,other,Prisma,,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
121240,Tupla King Size šokolaadibatoon 85 g,Tupla King,85 g,other,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high,drinks,drinks_spirits,high,override_with_name_rules
121252,Coop vanilliaroom 30 ml,Coop,30 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
121356,Kartul pestud 2kg Eesti,Kartul,2 kg,other,"Coop, Prisma",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
121984,"Nogel Mahe raudne kõrvits porgandiga, 120 g",Nogel Mahe,120 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high,drinks,drinks_spirits,high,override_with_name_rules
122242,"Seemnekattega toorsuitsuvorst, RAKVERE LK, 110 g",Seemnekattega,110 g,other,"Prisma, Rimi, Selver",,meat_sausages,meat_fish,meat_fish,meat_sausages,high,drinks,drinks_spirits,high,override_with_name_rules
122316,"Holle täistera 3-viljapuder, 250 g 6k+",Holle,250 g,other,"Coop, Prisma, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
123812,Rannarootsi Singi-Šampinjonilõige 150G,Rannarootsi Singi-Šampinjonilõige,150 g,other,"Coop, Prisma, Selver",,produce_mushrooms,produce,produce,produce_mushrooms,high,produce,produce_mushrooms,high,
123842,Kartul pestud Gala Antsu 2kg,Kartul,2 kg,other,"Prisma, Selver",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
124020,Maretti bruschetta-krõpsud seente ja koorega 70g,Maretti,70 g,other,"Coop, Prisma, Selver",,produce_mushrooms,produce,sweets_snacks,sweets_snacks_salty,high,sweets_snacks,sweets_snacks_salty,high,override_with_name_rules
124072,Felix hellfire ketšup 500g,Felix,500 g,other,"Prisma, Selver",,sauces_ketchup_mayo,sauces_oils,sauces_oils,sauces_ketchup_mayo,high,sauces_oils,sauces_ketchup_mayo,high,
124086,Semu astelpajumoos 320 g,Semu,320 g,other,"Prisma, Selver",,dry_other,dry_preserves,other,,high,drinks,drinks_spirits,high,override_with_name_rules
124139,Bon Vegan Taimne Viiner 250 G,Bon Vegan,250 g,other,"Coop, Prisma, Rimi, Selver",,meat_sausages,meat_fish,drinks,drinks_spirits,high,drinks,drinks_spirits,high,override_with_name_rules
124160,"Teekanne kibuvitsa-hibiskitee niidiga kotis 25pk, 50g",Teekanne,50 g,other,"Coop, Prisma, Selver",,drinks_tea_coffee,drinks,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
124189,Maks ja Moorits Pühajärve Sink Viilutatud 300G,Maks,300 g,other,"Coop, Prisma, Rimi, Selver",,meat_hams,meat_fish,meat_fish,meat_hams,high,meat_fish,meat_hams,high,
124309,Rakvere Suitsutatud Seakõrvaribad 300G,Rakvere Suitsutatud,300 g,other,"Prisma, Selver",,fish_salted_smoked,meat_fish,other,,high,meat_fish,fish_salted_smoked,high,
124357,Kartul punane Laura 2kg,Kartul,2 kg,other,"Prisma, Selver",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
124385,Värske soolakurk Peipsiääre 500g,Värske,500 g,other,"Coop, Prisma, Selver",,produce_root_veg,produce,produce,produce_root_veg,high,produce,produce_root_veg,high,
124413,Marineeritud kukeseen 500g,Marineeritud,500 g,other,"Prisma, Selver",,produce_mushrooms,produce,dry_preserves,dry_canned_veg,high,produce,produce_mushrooms,high,
124423,Food Studio Ramen Puljong 350 Ml,Food Studio,350 ml,other,"Prisma, Rimi, Selver",,dry_soups_noodles,dry_preserves,dry_preserves,dry_soups_noodles,high,dry_preserves,dry_soups_noodles,high,
124610,Löfbergs filtrikohv keskmine röst 500 g,Löfbergs,500 g,other,"Coop, Prisma, Selver",,drinks_other,drinks,other,,heuristic,drinks,drinks_spirits,high,override_with_name_rules
124833,HARIBO Sauerbrenner hapud kummikommid 160g,HARIBO Sauerbrenner,160 g,other,"Prisma, Selver",,sweets_candies,sweets_snacks,sweets_snacks,sweets_candies,high,sweets_snacks,sweets_candies,high,
125005,Kapten Grant islandi tursamaks naturaalne 120g,Kapten Grant,120 g,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
125006,Salvest itaalia pada 530 g,Salvest,530 g,other,"Coop, Prisma, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
125042,Lavazza jahvatatud kohv Qualita Rossa 250 g,Lavazza,250 g,other,"Coop, Prisma, Selver",,drinks_tea_coffee,drinks,drinks,drinks_tea_coffee,high,drinks,drinks_spirits,high,override_with_name_rules
125092,Veski Mati kiirkaerapuder mustika 45 g,Veski Mati,45 g,other,"Coop, Prisma, Rimi, Selver",,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
125128,Premia kirsisorbett 73g/80ml,Premia,73 g,other,"Coop, Prisma, Selver",,frozen_desserts_icecream,frozen_food,other,,high,frozen_food,frozen_desserts_icecream,high,
125173,"Vastsekuuste Ribi Kondita, Kg",Vastsekuuste Ribi,,other,"Prisma, Selver",,meat_pork,meat_fish,other,,high,meat_fish,meat_pork,high,
125190,Oskar Veisevürtsisink 100 G,Oskar Veisevürtsisink,100 g,other,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_hams,high,drinks,drinks_spirits,high,override_with_name_rules
125222,"Sisefilee kuubikud õrnsuitsu, MAKS&MOORITS, 200 g",Ma&orits Õrnsuitsu,200 g,other,"Coop, Prisma, Rimi, Selver",,fish_salted_smoked,meat_fish,other,,high,drinks,drinks_spirits,high,override_with_name_rules
125236,Rakvere Suitsutatud Seavälisfilee 130 G,Rakvere Suitsutatud,130 g,other,"Coop, Prisma, Selver",,fish_salted_smoked,meat_fish,other,,high,drinks,drinks_spirits,high,override_with_name_rules
125415,Double Bock hele õlu 7%vol 500ml,Double Bock,500 ml,other,"Coop, Prisma, Selver",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
125454,"Saku Kuld hele õlu 5,2%vol 500ml",Saku Kuld,500 ml,other,"Prisma, Rimi, Selver",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
125674,"Gellwe kakaojoogipulber Paw Patrol ,150g",Gellwe,150 g,other,"Prisma, Selver",,drinks_syrups_powders,drinks,drinks,drinks_syrups_powders,high,drinks,drinks_syrups_powders,high,
