product_id,name,brand,size_text,current_food_group,current_sub_code,category_1,category_2,category_3,source_url,image_url,last_seen_utc,food_group,sub_code,food_group_corrected,new_sub_code,confidence,reason,food_group_corrected_prev_v4,new_sub_code_prev_v4,confidence_prev_v4,reason_prev_v4
261411,"Max Factor miracle pure küünelakk 155 coconut milk, 12 ml",Max Factor,12 ml,other,,,,,https://prismamarket.ee/en/toode/max-factor-miracle-pure-kuunelakk-155-coconut-milk-12-ml/3616303252625,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/3616303252625.jpg,2025-09-10 01:24:22.580166+00,other,,other,dry_other,low,no hard rule match,,,,
261489,Carrefour karboniseeritud allikavesi 500 ml,Carrefour,500 ml,other,,,,,https://prismamarket.ee/en/toode/carrefour-karboniseeritud-allikavesi-500-ml/5905784351353,https://prismamarket.ee/icons/missing-product-image.svg,2025-11-01 01:14:49.39402+00,other,,other,dry_other,low,no hard rule match,,,,
262393,Pohlad 250g Eesti,Pohlad,250 g,other,,,,,https://prismamarket.ee/en/toode/pohlad-250g-eesti/4744021010230,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4744021010230.jpg,2025-09-24 15:31:14.905329+00,other,,other,dry_other,low,no hard rule match,,,,
262721,Ebaküdoonia 300g,Ebaküdoonia,300 g,other,,,,,https://prismamarket.ee/en/toode/ebakudoonia-300g/4744021010322,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4744021010322.jpg,2025-10-04 15:22:01.590599+00,other,,other,dry_other,low,no hard rule match,,,,
264614,"Piltti pirni-banaani puder 110g, alates 6-elukuust",Piltti,110 g,other,,,,,https://prismamarket.ee/toode/piltti-pirni-banaani-puder-110g-alates-6-elukuust/8445290553942,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8445290553942.webp,2025-11-04 02:19:36.029489+00,other,,produce,produce_apples_pears,high,apples/pears,,,,
266404,Chupa Chups Pulgakommid kotis Best of Bag 10tk,Chupa Chups,10 pcs,other,,,,,https://prismamarket.ee/en/toode/chupa-chups-pulgakommid-kotis-best-of-bag-10tk/8410031132519,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8410031132519.webp,2025-11-04 02:19:38.291757+00,other,,other,dry_other,low,no hard rule match,,,,
269447,Fazer Kismet šokolaadibatoon soolakaramelliga 41g,Fazer Kismet,41 g,other,,,,,https://prismamarket.ee/en/toode/fazer-kismet-sokolaadibatoon-soolakaramelliga-41g/6416453020061,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6416453020061.jpg,2025-09-10 09:38:40.19886+00,other,,other,dry_other,low,no hard rule match,,,,
269580,"Pesugeel Mulieres Rose Garden 1,5l",Pesugeel Mulieres,1.5 l,other,,,,,https://prismamarket.ee/en/toode/pesugeel-mulieres-rose-garden-1-5l/4744325010035,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4744325010035.webp,2025-11-04 02:19:42.828129+00,other,,household,hh_laundry,high,block+laundry keyword,,,,
269626,HIIUMAA KÖÖKPorgandi-ananassisalat 160 g,HIIUMAA KÖÖKPorgandi-ananassisalat,160 g,produce,,,,,https://prismamarket.ee/en/toode/hiiumaa-kookporgandi-ananassisalat-160-g/4740541008931,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740541008931.webp,2025-11-04 02:19:45.952342+00,produce,,produce,produce_root_veg,high,carrot,,,,
269675,"Oatly šokolaadi kaerajook, 250 ml",Oatly,250 ml,other,,,,,https://prismamarket.ee/en/toode/oatly-sokolaadi-kaerajook-250-ml/7394376614804,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7394376614804.webp,2025-11-04 02:19:48.062141+00,other,,other,dry_other,low,no hard rule match,,,,
270321,USIN Ahjukartul 300 g,USIN Ahjukartul,300 g,other,,,,,https://prismamarket.ee/en/toode/usin-ahjukartul-300-g/4740584001203,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740584001203.webp,2025-11-04 02:19:49.979012+00,other,,produce,produce_root_veg,high,potato,,,,
270535,Nordqvist muumi maitsestatud mustade teede valik 20tk 35g,Nordqvist,35 g,other,,,,,https://prismamarket.ee/en/toode/nordqvist-muumi-maitsestatud-mustade-teede-valik-20tk-35g/6413446010320,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6413446010320.jpg,2025-11-04 02:19:51.624542+00,other,,other,dry_other,low,no hard rule match,,,,
273437,Mull° Null mulliga mahl vaarikas 250 ml,Mull° Null,250 ml,other,,,,,https://prismamarket.ee/en/toode/mull-null-mulliga-mahl-vaarikas-250-ml/4742022090305,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742022090305.jpg,2025-11-04 02:19:58.071924+00,other,,produce,produce_berries,high,berries,,,,
274760,Belgia merekarbid tumeda šokolaadiga,Belgia,,other,,,,,https://prismamarket.ee/en/toode/belgia-merekarbid-tumeda-sokolaadiga/5413121360666,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5413121360666.jpg,2025-09-21 15:30:07.314296+00,other,,other,dry_other,low,no hard rule match,,,,
274953,Canderel kakaojook 250G,Canderel,250 g,other,,,,,https://prismamarket.ee/en/toode/canderel-kakaojook-250g/7640110707937,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7640110707937.jpg,2025-09-21 15:30:08.833391+00,other,,other,dry_other,low,no hard rule match,,,,
275394,Nesquik kakao 700g,Nesquik,700 g,other,,,,,https://prismamarket.ee/en/toode/nesquik-kakao-700g/8445291570009,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8445291570009.webp,2025-11-04 02:20:02.054059+00,other,,dry_preserves,dry_cereals_muesli,high,cereal,,,,
276329,Pajakinnas 15X34 Muumid viimaks kodus,Pajakinnas,,other,,,,,https://prismamarket.ee/en/toode/pajakinnas-15x34-muumid-viimaks-kodus/6411801022766,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6411801022766.webp,2025-11-04 02:20:06.359185+00,other,,other,dry_other,low,no hard rule match,,,,
276435,Serto pesugeel tume 750ml,Serto,750 ml,other,,,,,https://prismamarket.ee/en/toode/serto-pesugeel-tume-750ml/6417964578393,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6417964578393.jpg,2025-09-12 15:31:07.847569+00,other,,household,hh_laundry,high,block+laundry keyword,,,,
276763,"Coop arbuusi-sidruni karastusjook suhkruvaba 1,5 l",Coop,1.5 l,other,,,,,https://prismamarket.ee/en/toode/coop-arbuusi-sidruni-karastusjook-suhkruvaba-1-5-l/6438574282784,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574282784.jpg,2025-10-01 15:30:20.199673+00,other,,drinks,drinks_soft_soda,high,soft drink keyword,,,,
276817,Nesquik kakao 300g,Nesquik,300 g,other,,,,,https://prismamarket.ee/en/toode/nesquik-kakao-300g/8445291570085,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8445291570085.webp,2025-11-04 02:20:08.154776+00,other,,dry_preserves,dry_cereals_muesli,high,cereal,,,,
277970,Lõhnagraanulid Lenor Gold Orchid ja Vanilla 495g,Lõhnagraanulid Lenor,495 g,other,,,,,https://prismamarket.ee/en/toode/lohnagraanulid-lenor-gold-orchid-ja-vanilla-495g/8700216704809,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8700216704809.jpg,2025-11-04 02:20:10.111448+00,other,,other,dry_other,low,no hard rule match,,,,
283592,COOP lahustuv kohv 100g,COOP,100 g,other,,,,,https://prismamarket.ee/en/toode/coop-lahustuv-kohv-100g/7340191173521,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191173521.webp,2025-11-04 02:20:16.848474+00,other,,other,dry_other,low,no hard rule match,,,,
283748,A. Le Coq Premium Select õlu 4.3%vol 355ml,A. Le,355 ml,other,,,,,https://prismamarket.ee/en/toode/a-le-coq-premium-select-olu-43vol-355ml/4740098094821,https://prismamarket.ee/icons/missing-product-image.svg,2025-11-01 01:34:01.541908+00,other,,drinks,drinks_beer_cider,high,beer/cider keyword,,,,
283915,Tallegg Delikatessrulaad 500G,Tallegg Delikatessrulaad,500 g,other,,,,,https://prismamarket.ee/en/toode/tallegg-delikatessrulaad-500g/4740046010477,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740046010477.jpg,2025-09-12 15:31:24.820723+00,other,,other,dry_other,low,no hard rule match,,,,
284679,USIN Praetud tšeburekid 220 g,USIN Praetud,220 g,other,,,,,https://prismamarket.ee/en/toode/usin-praetud-tseburekid-220-g/4740584006840,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740584006840.webp,2025-11-04 02:20:20.124549+00,other,,other,dry_other,low,no hard rule match,,,,
285612,El Taco Truck nisutortillad 144 g,El Taco,144 g,other,,,,,https://prismamarket.ee/en/toode/el-taco-truck-nisutortillad-144-g/7350115945042,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7350115945042.webp,2025-11-04 02:20:21.975232+00,other,,other,dry_other,low,no hard rule match,,,,
289171,Kotimaista Forelliribad Ürdi-Küüslmar 250G,Kotimaista Forelliribad,250 g,other,,,,,https://prismamarket.ee/toode/kotimaista-forelliribad-urdi-kuuslmar-250g/6438574109210,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574109210.webp,2025-11-04 02:20:24.205363+00,other,,other,dry_other,low,no hard rule match,,,,
292217,Mikrokiudlapp Coop 30x30cm 5tk,Mikrokiudlapp Coop,5 pcs,other,,,,,https://prismamarket.ee/en/toode/mikrokiudlapp-coop-30x30cm-5tk/6438574367566,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574367566.webp,2025-11-04 02:20:31.400347+00,other,,other,dry_other,low,no hard rule match,,,,
293024,Vana Tallinn liköör 40%vol 40ml,Vana Tallinn,40 ml,other,,,,,https://prismamarket.ee/en/toode/vana-tallinn-likoor-40vol-40ml/4740050008071,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4740050008071.webp,2025-11-04 02:20:34.223253+00,other,,drinks,drinks_spirits,high,spirits keyword,,,,
293339,Ecoclean pesugeel tsitrus 1l,Ecoclean,1 l,other,,,,,https://prismamarket.ee/en/toode/ecoclean-pesugeel-tsitrus-1l/5714235004485,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5714235004485.webp,2025-11-04 02:20:35.807457+00,other,,household,hh_laundry,high,block+laundry keyword,,,,
293555,Coop Groovy RTD Raspberry muu alkohoolne jook 4%vol 275ml,Coop Groovy,275 ml,other,,,,,https://prismamarket.ee/en/toode/coop-groovy-rtd-raspberry-muu-alkohoolne-jook-4vol-275ml/4747001010039,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4747001010039.webp,2025-11-04 02:20:38.075937+00,other,,other,dry_other,low,no hard rule match,,,,
294834,Coop thai supp 570ml,Coop,570 ml,other,,,,,https://prismamarket.ee/en/toode/coop-thai-supp-570ml/7340191141315,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191141315.jpg,2025-11-04 02:20:39.542457+00,other,,other,dry_other,low,no hard rule match,,,,
295072,GREENFIELD Golden Ceylon must tee 2g*25,GREENFIELD Golden,2 g,other,,,,,https://prismamarket.ee/en/toode/greenfield-golden-ceylon-must-tee-2g25/4751042360107,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4751042360107.jpg,2025-11-04 02:20:41.98814+00,other,,other,dry_other,low,no hard rule match,,,,
296523,Pajakinnas 15X32 Akvarell lilled,Pajakinnas,,other,,,,,https://prismamarket.ee/en/toode/pajakinnas-15x32-akvarell-lilled/6438574220298,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574220298.webp,2025-11-04 02:20:46.035437+00,other,,other,dry_other,low,no hard rule match,,,,
304183,"Ella´s Kitchen virsiku-banaanipüree 120 g, öko, alates 4-elukuust",Ella´s Kitchen,120 g,other,,,,,https://prismamarket.ee/en/toode/ellas-kitchen-virsiku-banaanipuree-120-g-oko-alates-4-elukuust/5060107330382,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5060107330382.jpg,2025-11-04 02:20:49.543829+00,other,,other,dry_other,low,no hard rule match,,,,
305417,Prügikott Coop hall 30l 20tk,Prügikott Coop,30 l,other,,,,,https://prismamarket.ee/en/toode/prugikott-coop-hall-30l-20tk/7340191170575,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191170575.webp,2025-11-04 02:20:51.246064+00,other,,household,hh_bins_bags,high,block+trash bags,,,,
307232,Magnum Almond mandlijäätis 110ml/83g,Magnum Almond,110 ml,other,,,,,https://prismamarket.ee/en/toode/magnum-almond-mandlijaatis-110ml83g/8711327609341,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8711327609341.jpg,2025-11-04 02:20:54.719124+00,other,,frozen_food,frozen_desserts_icecream,high,ice cream,,,,
307534,"HARIBO Kuldkarud, kummikommid 175g","HARIBO Kuldkarud,",175 g,other,,,,,https://prismamarket.ee/en/toode/haribo-kuldkarud-kummikommid-175g/4001686322840,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4001686322840.webp,2025-11-04 02:20:56.795362+00,other,,other,dry_other,low,no hard rule match,,,,
307659,"Belgia merekarbid, kohvikreemiga 60 g",Belgia,60 g,other,,,,,https://prismamarket.ee/en/toode/belgia-merekarbid-kohvikreemiga-60-g/5413121360673,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5413121360673.jpg,2025-10-01 15:30:49.942641+00,other,,personal_care,pcare_cosmetics,high,cosmetics,,,,
308127,"Schär näkileib 150 g, vegan gl",Schär,150 g,other,,,,,https://prismamarket.ee/en/toode/schar-nakileib-150-g-vegan-gl/8008698007303,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/8008698007303.jpg,2025-09-19 15:32:34.995529+00,other,,bakery,bakery_bread_loaves,high,bread keyword,,,,
308981,Nestle kakaojoogipulber 192 g,Nestle,192 g,other,,,,,https://prismamarket.ee/en/toode/nestle-kakaojoogipulber-192-g/7613034041746,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7613034041746.jpg,2025-09-15 15:33:37.3261+00,other,,other,dry_other,low,no hard rule match,,,,
312996,Pajakinnas 15X32 Lehekontuurid,Pajakinnas,,other,,,,,https://prismamarket.ee/en/toode/pajakinnas-15x32-lehekontuurid/6438574345793,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574345793.webp,2025-11-04 02:21:01.401899+00,other,,other,dry_other,low,no hard rule match,,,,
314460,Sanka-Bioska Plus biolagunevad kotid 20l 15tk,Sanka-Bioska Plus,20 l,other,,,,,https://prismamarket.ee/en/toode/sanka-bioska-plus-biolagunevad-kotid-20l-15tk/6414630025830,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6414630025830.jpg,2025-11-04 02:21:02.861419+00,other,,other,dry_other,low,no hard rule match,,,,
315945,"SCHWEPPES PINK MIXER TOONIK 1,5L",SCHWEPPES PINK,1.5 l,other,,,,,https://prismamarket.ee/en/toode/schweppes-pink-mixer-toonik-1-5l/5000112614572,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5000112614572.jpg,2025-09-16 15:32:08.326771+00,other,,other,dry_other,low,no hard rule match,,,,
316942,"Grandiosa pepperoni kiviahjupitsa, 340 g",Grandiosa,340 g,other,,,,,https://prismamarket.ee/en/toode/grandiosa-pepperoni-kiviahjupitsa-340-g/7310240071757,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7310240071757.jpg,2025-10-03 15:30:32.702077+00,other,,other,dry_other,low,no hard rule match,,,,
320560,Smiltainis joonistusplokk a4 20l 120g,Smiltainis,20 l,other,,,,,https://prismamarket.ee/toode/smiltainis-joonistusplokk-a4-20l-120g/4770644480068,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4770644480068.jpg,2025-09-19 15:32:45.903394+00,other,,other,dry_other,low,no hard rule match,,,,
322012,Hlibny Dar Classic vodka 40%vol 1L,Hlibny Dar,1 l,other,,,,,https://prismamarket.ee/en/toode/hlibny-dar-classic-vodka-40vol-1l/4820080722045,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4820080722045.webp,2025-11-04 02:21:06.747509+00,other,,other,dry_other,low,no hard rule match,,,,
324497,Nokian Panimo Mojito alkoholivaba kokteil 330 ml,Nokian Panimo,330 ml,other,,,,,https://prismamarket.ee/en/toode/nokian-panimo-mojito-alkoholivaba-kokteil-330-ml/6417348171035,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6417348171035.webp,2025-11-04 02:21:09.081442+00,other,,other,dry_other,low,no hard rule match,,,,
324574,Tartu Mill kaerahelbepuder mustasõstra 35g,Tartu Mill,35 g,other,,,,,https://prismamarket.ee/en/toode/tartu-mill-kaerahelbepuder-mustasostra-35g/4743303100041,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4743303100041.webp,2025-11-04 02:21:11.404813+00,other,,other,dry_other,low,no hard rule match,,,,
325666,Metaxa Peach Spritz muu alkohoolne jook 5%vol 250 ml,Metaxa Peach,250 ml,other,,,,,https://prismamarket.ee/en/toode/metaxa-peach-spritz-muu-alkohoolne-jook-5vol-250-ml/5202795210779,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/5202795210779.jpg,2025-09-18 15:31:58.610532+00,other,,other,dry_other,low,no hard rule match,,,,
325940,"Kartul Columbia 1,5kg",Kartul Columbia,1.5 kg,other,,,,,https://prismamarket.ee/en/toode/kartul-columbia-1-5kg/4740112000029,https://prismamarket.ee/icons/missing-product-image.svg,2025-11-02 02:08:30.279357+00,other,,produce,produce_root_veg,high,potato,,,,
326003,Šampinjon grill 500g,Šampinjon,500 g,other,,,,,https://prismamarket.ee/en/toode/sampinjon-grill-500g/4771085205555,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4771085205555.webp,2025-11-04 02:21:16.274985+00,other,,other,dry_other,low,no hard rule match,,,,
326416,Pajakinnas 15X32 Lehekontuurid,Pajakinnas,,other,,,,,https://prismamarket.ee/en/toode/pajakinnas-15x32-lehekontuurid/6438574345878,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/6438574345878.jpg,2025-09-24 15:32:13.612935+00,other,,other,dry_other,low,no hard rule match,,,,
326828,Xtra oregano 25 g,Xtra,25 g,other,,,,,https://prismamarket.ee/en/toode/xtra-oregano-25-g/7340191109360,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/7340191109360.webp,2025-11-04 02:21:18.177363+00,other,,other,dry_other,low,no hard rule match,,,,
327570,Marineeritud kurk vaakum 400g,Marineeritud,400 g,other,,,,,https://prismamarket.ee/en/toode/marineeritud-kurk-vaakum-400g/4742063000981,https://pub-456e0394f08c44ad9eaf480b72ed7253.r2.dev/products/prisma/4742063000981.jpg,2025-11-04 02:21:19.664183+00,other,,produce,produce_berries,high,berries,,,,
329338,Kartul pestud Solist 5kg,Kartul,5 kg,other,,,,,https://prismamarket.ee/toode/kartul-pestud-solist-5kg/4740246030084,https://prismamarket.ee/icons/missing-product-image.svg,2025-11-02 03:01:56.297369+00,other,,produce,produce_root_veg,high,potato,,,,
329922,Pohlad 250 g mahe EESTI,Pohlad,250 g,other,,,,,https://prismamarket.ee/en/toode/pohlad-250-g-mahe-eesti/4748001005421,https://prismamarket.ee/icons/missing-product-image.svg,2025-09-22 22:49:29.306807+00,other,,other,dry_other,low,no hard rule match,,,,
329938,Kartul pesemata punane Laura kg,Kartul,,other,,,,,https://prismamarket.ee/en/toode/kartul-pesemata-punane-laura-kg/2060327000006,https://prismamarket.ee/icons/missing-product-image.svg,2025-09-19 22:27:00.877186+00,other,,produce,produce_root_veg,high,potato,,,,
