product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
583954,Nivea Men Sensitive Cool AS palsam 100ml,Nivea,100ml,Coop,,,personal_care,pcare_shampoo_cond,high,personal_care,pcare_shampoo_cond,high,
583955,Essential Nivea Lip Care hüg.huulepulk,Essential,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
583956,Nivea Hydra Care hüg.huulepulk,Nivea,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
583957,Nivea Men Active Lip Care Hüg.huulepulk,Nivea,,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
583958,Pur Balsam Aloe Vera nõudep/vahend 450ml,Pur,450ml,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
583959,Pur Balsam Hands&Nails nõudepesuv. 450ml,Pur,450ml,Coop,,,household,hh_dishwashing,high,household,hh_dishwashing,high,
583960,Red Bull White Edition 0.25L prk,Red,0.25L ,Coop,,,drinks,drinks_energy,high,drinks,drinks_energy,high,
583961,Pez mänguasja täide 6-pakk 51g,Pez,51g,Coop,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
583962,Pez Kommijagaja+puuvilja täide 10tk,Pez,10tk,Coop,,,sweets_snacks,sweets_candies,high,sweets_snacks,sweets_candies,high,
583963,Mänguasi Pez + 2 täidet,Mänguasi,,Coop,,,other,dry_other,fallback,household,hh_other,low_oos,proposed_group_invalid;override_with_name_rules
583964,Red Bull Green Edition en.jook 0.25L prk,Red,0.25L ,Coop,,,drinks,drinks_energy,high,drinks,drinks_energy,high,
583965,Red Bull Sea Blue Edition en.jook 0.25L,Red,0.25L,Coop,,,drinks,drinks_energy,high,drinks,drinks_energy,high,
583966,Red Bull Ice Ed. Gummy Bear 0.25L prk,Red,0.25L ,Coop,,,drinks,drinks_energy,high,drinks,drinks_energy,high,
