product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason
421459,"Jogurt ALMA mango-virsik laktoosiv.,900g",,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
421460,"Külm.vürtsik.juustu nagitsad SALUD, 250g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high,world_spices,spices_herbs_spice_mix,high,override_with_name_rules
421462,Liköör Mustika 18% 500ml,,,"Barbora, Maxima",,,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
421463,Marjakook 370g,,,"Barbora, Maxima",,,bakery,bakery_cakes_pastries,high,bakery,bakery_cakes_pastries,high,
421465,"Mini lavash LAMELEIB, 120g",,,"Barbora, Maxima",,,bakery,bakery_bread_loaves,high,bakery,bakery_bread_loaves,high,
421466,"Mereandide kokteil marineer. VICI,500g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
421467,"Singipitsa SAARIOINEN, 200g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
421468,Mini õuna-pohlasaiake 32g,,,,,,bakery,bakery_buns_croissants,high,produce,produce_berries,high,override_with_name_rules
421469,"Glasuurkohuke kookose, KARUMS, 45g",,,,,,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
421470,Liköör JÄGERMEISTER 35% 1.75L,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
421471,"Sprotid õlis KAIJA, 190g",,,"Barbora, Maxima",,,sauces_oils,oils_other,high,sauces_oils,oils_other,high,
421472,Liköör Minty 50% 500ml,,,"Barbora, Maxima",,,sweets_snacks,sweets_gums_mints,high,drinks,drinks_spirits,high,override_with_name_rules
421473,M.alk.jook HARTWALL Orange5.5% 330ml prk,,,"Barbora, Maxima",,,other,dry_other,fallback,produce,produce_tropical,high,proposed_group_invalid;override_with_name_rules
421474,Külm.pelmeenid praesibul.PEALINNA 350g,,,"Barbora, Maxima",,,produce,produce_root_veg,high,produce,produce_root_veg,high,
421475,Mandariini nektar AURA 1l,,,,,,drinks,drinks_juices,high,drinks,drinks_juices,high,
421476,"Minisarvesai kakao täid. 7DAYS,185g",,,"Barbora, Maxima",,,bakery,bakery_buns_croissants,high,bakery,bakery_buns_croissants,high,
421477,"Jäätis DAIM pulk, 64g",,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high,frozen_food,frozen_desserts_icecream,high,
421478,Alkoholivaba õlu CLAUSTHALER 330ml,,,,,,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
421479,"Moosipall puuviljat-ga.sul.,51g",,,"Barbora, Maxima",,,dry_preserves,dry_other,high,dry_preserves,dry_other,high,
421480,Min.vesi AKVILE nõrg.gaas-tud 6x1.5L,,,"Barbora, Maxima",,,drinks,drinks_water,high,drinks,drinks_water,high,
421481,"Min. vesi VYTAUTAS 1.5Lx6, g-tud",,,"Barbora, Maxima",,,drinks,drinks_water,high,drinks,drinks_spirits,high,override_with_name_rules
421483,"Joogijogurt LIISU Shake plombiir, 250g",,,,,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
421485,"Joogijogurt LIISU Shake ploom, 250g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
421488,Multipuuvilja jook MIO&RIO 1L,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
421490,"Jäätis OREO, 287g",,,"Barbora, Maxima",,,frozen_food,frozen_desserts_icecream,high,frozen_food,frozen_desserts_icecream,high,
421491,"Juust Cheddar veiniga, kg",,,"Barbora, Maxima",,,drinks,drinks_wine,high,drinks,drinks_wine,high,
421492,"Joogijogurt LIISU Shake õuna, 250g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_yogurt_kefir,high,dairy_eggs_fats,dairy_yogurt_kefir,high,
421493,"Juust Cheddar WELL DONE Mild viil., 150g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
421494,Kohvioad Caffe Espresso LAVAZZA 1kg,,,,,,drinks,drinks_coffee_beans_capsules,high,drinks,drinks_coffee_beans_capsules,high,
421495,"Juust Eesti E-PIIM light viilutatud,300g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_milk,high,override_with_name_rules
421496,"Juust Mozzarella kirsid OTTO, 245g/125g",,,,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
421497,"Täisterasepik EESTI PAGAR, 500 g",,,,,,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
421499,"Juust Maasdam Kroon, kg",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
421500,Piir.jookCAPTAIN MORGAN Spiced 35% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
421501,Juust Mozzarella FORMAGIA 220g/125g,,,,,,dairy_eggs_fats,dairy_cheese_slices,high,dairy_eggs_fats,dairy_cheese_slices,high,
421502,Tallinna peenleib LEIBUR 490g,,,,,,bakery,bakery_bread_loaves,high,bakery,bakery_bread_loaves,high,
421504,Taimetee ingv.-sidrunim.LOYD pür.20x2g,,,"Barbora, Maxima",,,drinks,drinks_tea_coffee,high,drinks,drinks_tea_coffee,high,
421505,"Koorejäätis ONU ESKIMO sidr.-vanil.,84g",,,"Barbora, Maxima",,,dairy_eggs_fats,dairy_cream_sourcream,high,frozen_food,frozen_desserts_icecream,high,override_with_name_rules
