product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
14220,Method puhastussprei eukalüptus-mint 828ml,Method,828 ml,other,Prisma,,sweets_gums_mints,sweets_snacks,other,,high
14270,"Rainbow Black pesugeel 1 l, 20 pesukorda",Rainbow Black,1 l,other,Prisma,,hh_laundry,household,household,hh_laundry,high
14419,Kalev Bitter 70% tume šokolaad 100 g,Kalev Bitter,100 g,other,"Coop, Prisma, Rimi, Selver",,sweets_chocolate_bars,sweets_snacks,drinks,drinks_beer_cider,high
14424,Bref de luxe wc-seep magnolia 50g,Bref,50 g,other,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high
14425,Mayeri vahuseep Jasmine All-Care 300ml,Mayeri,300 ml,other,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high
14494,Sanytol vannitoapuh.vahend desinfits.500 ml,Sanytol,500 ml,other,"Coop, Prisma",,hh_cleaners,household,other,,high
14507,Suuvesi Fresh Burst 500 ml,Suuvesi Fresh,500 ml,other,Coop,,drinks_water,drinks,personal_care,pcare_oral_care,high
14510,"Rakvere Seapraad Rakvere, Kg",Rakvere Seapraad,500 g,other,"Prisma, Selver",,dry_other,other,other,,fallback
14620,Niisked salvrätikud Cleanic 15tk,Niisked,,other,Coop,,baby_wipes,baby,other,,high
14650,Vanish värvipüüdja 60 tk,Vanish,60 pcs,other,Prisma,,dry_other,other,other,,fallback
14694,Pesumasina puhastusvahend lemon 250ml,Pesumasina,250 ml,other,Prisma,,produce_tropical,produce,household,hh_cleaners,high
14741,Puhastuskreem lemon 500ml,Puhastuskreem,500 ml,other,Prisma,,produce_tropical,produce,other,,high
14745,Tigi bed head kolm-ühes juuksekreem,Tigi,,other,Prisma,,dry_other,other,other,,fallback
14749,Dr beckmann valgendaja 5x40g,Dr,5x40 g,other,Prisma,,dry_other,other,other,,fallback
14754,Always Ultra Normal hügieeniside 14 tk,Always Ultra,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
14756,"Pesugeel Mulieres Sensitive lõhnatu 1,5l",Pesugeel Mulieres,1.5 l,other,"Coop, Prisma",,hh_laundry,household,household,hh_laundry,high
14773,Rulldeodoran&riginal 50ml,Rulldeodoran&riginal,50 ml,other,Prisma,,drinks_spirits,drinks,drinks,drinks_spirits,high
14774,Mjuuk juukselakk strong 250ml,Mjuuk,250 ml,other,Prisma,,dry_other,other,other,,fallback
14784,Rimmel Silmalainer 001 black Glam eyes,Rimmel Silmalainer,,other,Prisma,,dry_other,other,other,,fallback
14790,Revol.Pout huulelainer Doll Cool Nude,Revol.Pout,,other,Prisma,,dry_other,other,other,,fallback
14804,Tena discreet extra plus 16 tk,Tena,,other,Prisma,,dry_other,other,other,,fallback
14820,Gillette labs universaalsed varuterad 4tk,Gillette,,other,Prisma,,dry_other,other,other,,fallback
14823,Kaluri Vürtsisilgu Filee 100 G,Kaluri Vürtsisilgu,100 g,other,"Coop, Prisma, Rimi, Selver",,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
14842,W&d küünelakieemaldaja pumbaga,W&d,,other,Prisma,,hh_candles_airfresh,household,other,,high
14858,Raseerija 4-teraline 4tk,Raseerija,,other,Prisma,,pcare_shaving,personal_care,other,,high
14862,Biozell professional soolasprei strong 150ml,Biozell,150 ml,other,Prisma,,spices_basic_salt_pepper,world_spices,world_spices,spices_herbs_spice_mix,high
14867,Vuokkoset Bio Normal hügieeniside 12 tk,Vuokkoset Bio,,other,"Coop, Prisma",,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
14871,Raseerija reisikarbiga+2 tera 5-teraline,Raseerija,,other,Prisma,,pcare_shaving,personal_care,other,,high
14875,Tampax Compak Regular tampoonid 22 tk,Tampax Compak,,other,Prisma,,dry_other,other,other,,fallback
14896,Juuksegeel lokkidele 150ml,Juuksegeel,150 ml,other,Prisma,,dry_other,other,other,,fallback
14904,Peitepulk Instant Anti Age Eraser 02 Nude,Peitepulk Instant,,other,Prisma,,dry_other,other,other,,fallback
14927,Juuksevaht volume-up 200 ml kohevus,Juuksevaht,200 ml,other,Prisma,,dry_other,other,other,,fallback
14930,Juuksevaha Got2B Beach matt 100 ml,Juuksevaha Got2B,100 ml,other,Prisma,,dry_other,other,other,,fallback
14947,Caroli inkonts pull-up large 10tk,Caroli,,other,Prisma,,dry_other,other,other,,fallback
14953,Calgon veepehmendi hygiene 1kg,Calgon,1 kg,other,Prisma,,dry_other,other,other,,fallback
14956,Küünelakk 56 Take A Hint matt efekt,Küünelakk,,other,Prisma,,hh_candles_airfresh,household,other,,high
14980,L300 näopesugeel meeste kõikidele nahatüüpidele lõhnatu 150ml,L300,150 ml,other,Prisma,,hh_laundry,household,household,hh_laundry,high
14991,W7 kunstripsmed mesmorise,W7,,other,Prisma,,dry_other,other,other,,fallback
15010,Spreideodorant Mineral Ultra Dry 150ml,Spreideodorant Mineral,150 ml,other,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
15013,Ibero peavõru lastele past,Ibero,,other,Prisma,,dry_other,other,other,,fallback
15025,Kopparberg Strawberry-Lime &onade muu alkohoolne jook 5%vol 250ml,Kopparberg Strawberry-Lime,250 ml,other,Prisma,,produce_tropical,produce,other,,high
15036,Magnum White Strawberry maasikajäätis valge šokolaadiga 100ml/81g,Magnum White,100 ml,other,"Coop, Prisma, Selver",,produce_berries,produce,frozen_food,frozen_desserts_icecream,high
15053,O.B. Pro Comfort Mini tampoonid 16 tk,O.B. Pro,,other,Prisma,,dry_other,other,other,,fallback
15056,Rulldeodorant floral 50ml,Rulldeodorant,50 ml,other,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
15058,Pulkdeodorant 48h aloe vera 50ml,Pulkdeodorant,50 ml,other,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
15059,Ibero juuksekumm lastele,Ibero,,other,Prisma,,dry_other,other,other,,fallback
15080,Mavala küünelakk natural,Mavala,,other,Prisma,,hh_candles_airfresh,household,other,,high
15104,Hügieeniside normal 20tk,Hügieeniside,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
15105,Juuksevaha power 75ml,Juuksevaha,75 ml,other,Prisma,,dry_other,other,other,,fallback
15113,Puhastustabletid proteesidele 36 tk,Puhastustabletid,,other,Prisma,,drinks_tea_coffee,drinks,other,,high
15122,"Lumene CC peitekreem 1,75 8,5ml",Lumene CC,8.5 ml,other,Prisma,,dry_other,other,other,,fallback
15186,Raseerija+2 varutera Smooth3 3-teraline,Raseerija+2,,other,Prisma,,pcare_shaving,personal_care,other,,high
15200,Rim butter me up huulepalsam red velvet,Rim,,other,Prisma,,dairy_butter_margarine,dairy_eggs_fats,personal_care,pcare_shampoo_cond,high
15209,Cailap juuksekummid lastele 12 tk,Cailap,,other,Prisma,,dry_other,other,other,,fallback
15218,Coop õhuke pikk hügieeniside 12tk,Coop,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
15237,Niisked salvrätid Sensitive 15 tk,Niisked,,other,Prisma,,baby_wipes,baby,baby,baby_wipes,high
15263,Mayb Superstay Lumimatte jumestuskreem 337,Mayb Superstay,,other,Prisma,,dry_other,other,other,,fallback
15264,Oral-b otsikud sensitive clean 3tk,Oral-b,,other,Prisma,,dry_other,other,other,,fallback
15265,Vatipadjad Cotton Sound 80 tk,Vatipadjad Cotton,80 pcs,other,Prisma,,dry_other,other,other,,fallback
15266,Vannivaht Roos 140 g,Vannivaht Roos,140 g,other,Prisma,,dry_other,other,other,,fallback
15279,Dušikreem warm vanilla 500ml,Dušikreem,500 ml,other,Prisma,,dry_other,other,other,,fallback
15282,Tualettvesi Sunflowers EDT 30ml,Tualettvesi Sunflowers,30 ml,other,Prisma,,drinks_water,drinks,drinks,drinks_water,high
15286,Mavala küünelakk 55,Mavala,,other,Prisma,,hh_candles_airfresh,household,other,,high
15287,Raseerija+2 varutera Smooth3 sensitive 3-teraline,Raseerija+2,,other,Prisma,,pcare_shaving,personal_care,other,,high
15292,Discreet inkontinents plus medium 9tk,Discreet,,other,Prisma,,dry_other,other,other,,fallback
15293,Pierrot keelepuhasti,Pierrot,,other,Prisma,,drinks_wine,drinks,other,,high
15296,Neutral pesuloputusgeel sensitive 1l,Neutral,1 l,other,Prisma,,hh_laundry,household,other,,high
15297,Duck wc-geel fresh 750ml,Duck,750 ml,other,Prisma,,meat_poultry,meat_fish,other,,high
15337,Elastne side 10cm x 4m,Elastne,,other,Prisma,,dry_other,other,other,,fallback
15349,Peitekreem Infaillible More Than 322 Oatmeal,Peitekreem Infaillible,,other,Prisma,,dry_other,other,other,,fallback
15351,Ühekordsed raseerijad Twin Lady 10 tk,Ühekordsed,,other,Prisma,,pcare_shaving,personal_care,other,,high
15357,Vatitikud 300tk,Vatitikud,,other,Prisma,,dry_other,other,other,,fallback
15370,Must Tekstiilivärv Allin1 Must 350G,Must Tekstiilivärv,350 g,other,Prisma,,dry_other,other,other,,fallback
15372,Ehs palsam mustika 300ml,Ehs,300 ml,other,Prisma,,produce_berries,produce,personal_care,pcare_shampoo_cond,high
15385,Vuokkoset Long pesukaitse 24 tk,Vuokkoset Long,,other,Prisma,,hh_other,household,other,,heuristic
15394,Puhastussprei Cillit Bang lubjasette ja mustuse eemaldamiseks 750ml,Puhastussprei Cillit,750 ml,other,Prisma,,hh_cleaners,household,other,,high
15406,Tampax Super tampoonid 20 tk,Tampax Super,,other,Prisma,,dry_other,other,other,,fallback
15409,Domestos Mountain Fresh WC-puhastusvahend 750 ml,Domestos Mountain,750 ml,other,Prisma,,hh_cleaners,household,household,hh_cleaners,high
15415,Revol.All Satin huulepulk Ceo Brick Red,Revol.All Satin,,other,Prisma,,dry_other,other,other,,fallback
15419,Seep Sport 2x125 g,Seep Sport,2x125 g,other,Prisma,,drinks_wine,drinks,personal_care,pcare_soap,high
15441,Juuksehari bambus,Juuksehari,,other,Prisma,,dry_other,other,other,,fallback
15444,Turbo dry pealislakk kiirkuivatav 12ml,Turbo,12 ml,other,Prisma,,dry_other,other,other,,fallback
15452,Pesupulber juss tööriietele 600g,Pesupulber,600 g,other,Prisma,,hh_laundry,household,household,hh_laundry,high
15466,Kõrvatropid 4 paari,Kõrvatropid,,other,Prisma,,dry_other,other,other,,fallback
15483,HUMER FÜSIOL.LAHUS NINA JA SILMADE PUHASTAMISEKS 5ML N30,HUMER FÜSIOL.LAHUS,5 ML,other,"Coop, Prisma",,dry_other,other,other,,fallback
15484,Mjuuk kuumakaitse sprei 250ml,Mjuuk,250 ml,other,Prisma,,dry_other,other,other,,fallback
15487,Küünelakk 12 ml pure soul,Küünelakk,12 ml,other,Prisma,,hh_candles_airfresh,household,other,,high
15517,Ashton pirni siider 5%vol 500ml,Ashton,500 ml,other,Prisma,,produce_apples_pears,produce,drinks,drinks_beer_cider,high
15525,LIPTON roheline tee Classic 25pk,LIPTON,25 pcs,other,Prisma,,drinks_tea_coffee,drinks,drinks,drinks_tea_coffee,high
15530,Proteesifiksaator Original Complete 47 g,Proteesifiksaator Original,47 g,other,Prisma,,drinks_spirits,drinks,drinks,drinks_spirits,high
