product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
61047,Tartu Mill plaadikook 400 g,Tartu Mill,400 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
1820,Taruv.-astel.-saial. etanooliv. kurgupihusti 30 ml,Taruv.-astel.-saial.,30 ml,bakery,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_other,high
8631,Tere Deary taimne dessert kookos-apelsini 130g,Tere Deary,130 g,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
37092,"Thai choice külmpress kookosõli 200 g, organic",Thai,200 g,bakery,"Coop, Prisma, Selver",,dairy_plant_drinks,dairy_eggs_fats,sauces_oils,oils_other,high
6323,"Thai choice külmpress kookosõli 500 g, organic",Thai,500 g,bakery,"Coop, Prisma, Selver",,dairy_plant_drinks,dairy_eggs_fats,sauces_oils,oils_other,high
65686,"Thai choice thai choice kookosekreem 320 g, vegan",Thai,320 g,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
71971,Thai choice thai choice kookoskreem 400ml,Thai,400 ml,bakery,"Prisma, Rimi, Selver",,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
67747,Thai choice thai-choice lahja kookosjook 400 ml,Thai,400 ml,bakery,"Coop, Prisma, Rimi",,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
28992,Tr!k jaffa originaalkreekerid soolaküpsised 110 g,Tr!k,110 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
21863,Umami kookosjahu 300 g,Umami,300 g,bakery,"Coop, Prisma, Selver",,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
15114,Väga vahune kookoseseep 100 g,Väga,100 g,bakery,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high
