product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence,final_food_group,final_sub_code,final_confidence,change_reason
42104,Metsmaasika liköör 21%vol 500ml,Metsmaasika,500 ml,other,"Barbora, Maxima, Prisma, Rimi",,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
42105,ELLAS 16G mahe virsik-banaani maisipulgad 7K,ELLAS,16 g,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
42122,"Piltti mangopüree 125 g, alates 4-elukuust",Piltti,125 g,other,Prisma,,produce_tropical,produce,baby,baby_porridge_cereal,high,drinks,drinks_spirits,high,override_with_name_rules
42131,Jameson Black Barrel Whisky 700ml,Jameson Black,700 ml,other,"Barbora, Maxima, Prisma, Rimi, Selver",,dry_other,dry_preserves,other,,high,drinks,drinks_spirits,high,override_with_name_rules
42162,Aura ökoloogiline filtreerimata õunamahl 1L,Aura,1 l,other,"Coop, Prisma, Rimi, Selver",,produce_apples_pears,produce,drinks,drinks_juices,high,produce,produce_apples_pears,high,
42179,"Purtse Classic Series Brown ale õlu 5,5%vol 440ml",Purtse Classic,440 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42195,Cappy apelsininektar 1 l,Cappy,1 l,other,"Coop, Prisma, Selver",,produce_tropical,produce,drinks,drinks_juices,high,drinks,drinks_juices,high,override_with_name_rules
42198,"A. Le Coq Porter tume õlu 6,5%vol 500ml",A. Le,500 ml,other,"Barbora, Coop, Maxima, Prisma",,drinks_wine,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,override_with_name_rules
42210,Põltsamaa õuna-küdoonia mahlajook 1L,Põltsamaa,1 l,other,"Coop, Prisma, Rimi, Selver",,produce_apples_pears,produce,drinks,drinks_juices,high,drinks,drinks_juices,high,override_with_name_rules
42217,Jacobs Senseo Gold kohvipadjad 250 g,Jacobs Senseo,250 g,other,Prisma,,drinks_other,drinks,other,,heuristic,drinks,drinks_spirits,high,override_with_name_rules
42222,Renault Avec Cognac 40%vol 700ml,Renault Avec,700 ml,other,"Barbora, Maxima, Prisma",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
42233,"Domkellerstolz Weisswein vein 9,5%vol 1l",Domkellerstolz Weisswein,1 l,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42258,"Saku Tume õlu 6,7%vol 500ml",Saku Tume,500 ml,other,"Barbora, Coop, Maxima, Prisma",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42276,Imperial Extra Double Stout tume õlu 7%vol 400ml,Imperial Extra,400 ml,other,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42285,"Hipp head ööd teraviljapuder banaaniga 190g, öko, alates 4-elukuust",Hipp,190 g,other,Prisma,,produce_tropical,produce,baby,baby_porridge_cereal,high,produce,produce_tropical,high,
42298,J.Brunner Pinot Grigio Rose vein 12%vol 750ml,J.Brunner Pinot,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42338,Ella’s Kitchen tomati-basiiliku maisipulgad mahe 16g,Ella’s Kitchen,16 g,other,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_root_veg,high,produce,produce_herbs_salads_sprouts,high,
42365,"Pepsi maasika-, vanilli- ja koolamaitseline suhkruvaba 0.33L",Pepsi,0.33 l,other,Prisma,,produce_berries,produce,produce,produce_berries,high,produce,produce_berries,high,
42366,PILTTI mustikapüree 4K 90G,PILTTI,90 g,other,Prisma,,produce_berries,produce,produce,produce_berries,high,produce,produce_berries,high,
42381,Meira filtrikohv Saludo 450 g,Meira,450 g,other,Prisma,,drinks_other,drinks,other,,heuristic,drinks,drinks_spirits,high,override_with_name_rules
42395,Akvile mineraalvesi Kids gaasita 500ml,Akvile,500 ml,other,"Coop, Prisma, Selver",,drinks_water,drinks,drinks,drinks_water,high,drinks,drinks_water,high,
42401,"A. Le Coq Premium hele õlu 4,7%vol 500ml",A. Le,500 ml,other,"Barbora, Coop, Maxima, Prisma, Selver",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42414,Dreamer Sweet White tetra aromatiseeritud veinijook 10%vol 1L,Dreamer Sweet,1 l,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42420,"Semper kiivi-õuna-pirni püree 190 g, alates 8-elukuust",Semper,190 g,other,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high,drinks,drinks_spirits,high,override_with_name_rules
42447,"Gubernija Wheat Hefeweizen õlu 4,8%vol 568ml",Gubernija Wheat,568 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42467,"Pillti kalkuni-juurviljahautis lastele alates 8-elukuust, 190 g",Pillti,190 g,other,Prisma,,meat_poultry,meat_fish,other,,high,drinks,drinks_spirits,high,override_with_name_rules
42479,Bree Riesling KGT vein 10%vol 3L,Bree Riesling,3 l,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42493,Rakvere Mahedad Toorvorstid Ploomidega 400G,Rakvere Mahedad,400 g,other,Prisma,,meat_sausages,meat_fish,meat_fish,meat_sausages,high,meat_fish,meat_sausages,high,
42513,Voelkel hapukapsamahl 500ml,Voelkel,500 ml,other,Prisma,,drinks_juices,drinks,drinks,drinks_juices,high,drinks,drinks_juices,high,
42545,"Despassino Vihno Verde Rose KPN vein 9,5%vol 750ml",Despassino Vihno,750 ml,other,"Prisma, Selver",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42554,Marcati Grappa Riserva 40%vol 700ml,Marcati Grappa,700 ml,other,Prisma,,pet_other,pet,other,,heuristic,pet,pet_other,heuristic,
42560,"Piltti väikese meremehe hautis lastetoit 250 g, alates 15-elukuust",Piltti,250 g,other,Prisma,,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
42567,ICONFIT Pre Workout Shot 60ML - Marja,ICONFIT Pre,60 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
42610,"Velkopopovisky Kozel Dark 3,8%vol 500ml",Velkopopovisky Kozel,500 ml,other,"Coop, Prisma, Rimi",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
42614,Grand Teeny apelsinijook 200 ml,Grand Teeny,200 ml,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
42618,Bonino Amaretto mandliliköör 21%vol 200ml,Bonino Amaretto,200 ml,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
42619,"Muuti Öko Pohla-mustika-rukkipuder 110 g, alates 8-elukuust",Muuti Öko,110 g,other,"Coop, Prisma",,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
42635,Karu Cabernet Sauvignon GT Vein 13%vol 750ml,Karu Cabernet,750 ml,other,"Prisma, Rimi, Selver",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42676,"Jaume Serra Cava Brut vahuvein 11,5%vol 750ml",Jaume Serra,750 ml,other,"Coop, Prisma, Selver",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
42736,RED BULL 250 ML,RED BULL,250 ml,other,"Coop, Prisma, Selver",,drinks_energy,drinks,drinks,drinks_energy,high,drinks,drinks_energy,high,
42748,Hennessy VS Cognac 40%vol 500ml,Hennessy VS,500 ml,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
42824,Värska Allikavesi 7L,Värska Allikavesi,7 l,other,"Coop, Prisma, Selver",,drinks_water,drinks,drinks,drinks_water,high,drinks,drinks_water,high,
42841,Pepsi Max Mango karastusjook 6x330ml,Pepsi Max,6x330 ml,other,Prisma,,produce_tropical,produce,drinks,drinks_soft_soda,high,drinks,drinks_soft_soda,high,override_with_name_rules
42852,Põnn Öko Ploomimehu 240 ml (4+),Põnn Öko,240 ml,other,"Coop, Prisma",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
42877,Don Simon 100% roosa greibi mahl 1L,Don Simon,1 l,other,"Coop, Prisma, Rimi, Selver",,drinks_juices,drinks,drinks,drinks_juices,high,drinks,drinks_juices,high,
42902,"Dr. Active mango-apelsini mahlajook 1,5L",Dr. Active,1.5 l,other,"Coop, Prisma, Rimi, Selver",,produce_tropical,produce,drinks,drinks_juices,high,drinks,drinks_juices,high,override_with_name_rules
42909,"Pajaroog, 400 g","Pajaroog,",400 g,other,"Coop, Prisma, Selver",,dry_other,other,other,,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
42919,"Mull sauna light siider 3,9%vol 330ml",Mull,330 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
42952,LIPTON virsiku-mango tee püramiid 20pk,LIPTON,20 pcs,other,Prisma,,produce_tropical,produce,drinks,drinks_tea_coffee,high,produce,produce_tropical,high,
42976,Hiiumaa Köök Ja Pagar Tume Vormileib 240 G,Hiiumaa Köök,240 g,other,Prisma,,bakery_bread_loaves,bakery,bakery,bakery_bread_loaves,high,drinks,drinks_spirits,high,override_with_name_rules
42995,Hippo porgandinektar 750ml,Hippo,750 ml,other,Prisma,,produce_root_veg,produce,drinks,drinks_juices,high,drinks,drinks_juices,high,override_with_name_rules
43001,"Acantus Tempranillo Cabernet Sauvignon KPN vein 12,5%vol 750ml",Acantus Tempranillo,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43025,Heinz tomatimahl 290ml,Heinz,290 ml,other,"Coop, Prisma, Rimi, Selver",,produce_root_veg,produce,drinks,drinks_juices,high,produce,produce_root_veg,high,
43033,"Maori Bay Shiraz Rose GT vein 12,5%vol 750ml",Maori Bay,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43066,Aleo Aloe Vera jook mangoga 500ml,Aleo Aloe,500 ml,other,Prisma,,produce_tropical,produce,drinks,drinks_beer_cider,high,produce,produce_tropical,high,
43074,Karksi õunasiider 500ml,Karksi,500 ml,other,"Coop, Prisma",,produce_apples_pears,produce,drinks,drinks_beer_cider,high,produce,produce_apples_pears,high,
43090,Piltti 125g porg-pastinaagi püree 4k,Piltti,125 g,other,Prisma,,drinks_wine,drinks,other,,high,drinks,drinks_wine,high,
43105,La Corrida Tempranillo vein 12%vol 750ml,La Corrida,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43111,"Henkell Brut kvaliteetvahuvein 11,5%vol 750ml",Henkell Brut,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43147,"Kohvijook Ice Espresso + milk, LÖFBERGS, 230 ml",Löfbergs ICE,230 ml,other,"Prisma, Selver",,dairy_milk,dairy_eggs_fats,dairy_eggs_fats,dairy_milk,high,dairy_eggs_fats,dairy_milk,high,
43149,"Duvel Belgian Golden Ale õlu 8,5%vol 330ml",Duvel Belgian,330 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43182,Piltti 450g ploomi-õuna puder 6k,Piltti,450 g,other,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high,produce,produce_apples_pears,high,
43193,Änglamark änglamark rohelised maheoad 400g,Änglamark,400 g,other,Prisma,,dry_canned_veg,dry_preserves,dry_preserves,dry_groats_beans,high,dry_preserves,dry_canned_veg,high,
43198,Spläsh Maasika-Kiivi Gaseeritud vesi 330ml,Spläsh Maasika-Kiivi,330 ml,other,"Coop, Prisma",,produce_tropical,produce,drinks,drinks_water,high,drinks,drinks_water,high,override_with_name_rules
43208,"Saare Roosa Gin 37,5%vol 500ml",Saare Roosa,500 ml,other,"Prisma, Rimi, Selver",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
43215,Don Simon Sangria aromatiseeritud veinijook 7%vol 1L,Don Simon,1 l,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43217,JACOBS Krönung Instant lahustuv kohv 200 g,JACOBS Krönung,200 g,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,drinks_tea_coffee,drinks,drinks,drinks_tea_coffee,high,drinks,drinks_spirits,high,override_with_name_rules
43308,"Disel hele õlu 5,2%vol 2L",Disel,2 l,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43330,"Pepsi Zero karastusjook 1,5L",Pepsi Zero,1.5 l,other,"Coop, Prisma",,drinks_soft_soda,drinks,drinks,drinks_soft_soda,high,drinks,drinks_soft_soda,high,
43347,"Melitta Kohvifilter 1x4/80, pruun",Melitta Kohvifilter,,other,Prisma,,drinks_other,drinks,other,,heuristic,drinks,drinks_other,heuristic,
43413,"Ökoloogiline Mango-apelsinismuuti, SMUSHIE, 170 g",Salvest Smushie,170 g,other,"Coop, Prisma, Selver",,produce_tropical,produce,produce,produce_tropical,high,drinks,drinks_spirits,high,override_with_name_rules
43453,"Castell Llord Cava Brut KPN kvaliteetvahuvein 11,5%vol 750 ml",Castell Llord,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43510,Captain kombucha originaal 400ml,Captain,400 ml,other,"Coop, Prisma, Rimi",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
43540,Kingsmill Rhubarb Gin 38%vol 500ml,Kingsmill Rhubarb,500 ml,other,"Prisma, Rimi, Selver",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
43546,Coop Peekoniribad 200 G,Coop Peekoniribad,200 g,other,Prisma,,meat_pork,meat_fish,other,,high,drinks,drinks_spirits,high,override_with_name_rules
43586,Salasar Cremant De Limoux Brut KPN vahuvein 12%vol 750ml,Salasar Cremant,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43597,Pesuloputusvahend sensitive 880ml,Pesuloputusvahend,880 ml,other,"Coop, Prisma",,hh_laundry,household,other,,high,household,hh_laundry,high,
43629,"Primitivo Puglia Rosato kuivatatud viinamarjadest valm.vein 12,5%vol 750ml",Primitivo Puglia,750 ml,other,Prisma,,produce_berries,produce,drinks,drinks_wine,high,drinks,drinks_wine,high,override_with_name_rules
43642,Jose Cuervo Especial Reposado Tequila 35%vol 700 ml,Jose Cuervo,700 ml,other,"Prisma, Selver",,drinks_spirits,drinks,drinks,drinks_spirits,high,drinks,drinks_spirits,high,
43663,Orn Craft rose lemonade toonik 1L,Orn Craft,1 l,other,"Coop, Prisma",,produce_tropical,produce,other,,high,produce,produce_tropical,high,
43668,Greene King Abbot Ale õlu 5%vol 500ml,Greene King,500 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43680,Galipette Rose siider 4%vol 330ml,Galipette Rose,330 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43709,Piltti 190g Köögiv-kalkunirisotto 1-3a,Piltti,190 g,other,Prisma,,meat_poultry,meat_fish,other,,high,meat_fish,meat_poultry,high,
43739,Porto Cruz Late Bottled Vintage KPN liköörvein 20%vol 750ml,Porto Cruz,750 ml,other,"Coop, Prisma",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_spirits,high,override_with_name_rules
43748,Aura Morsikas apelsini-mango mahlajoogikontsentraat 1L,Aura Morsikas,1 l,other,"Coop, Prisma, Rimi, Selver",,produce_tropical,produce,drinks,drinks_juices,high,drinks,drinks_juices,high,override_with_name_rules
43749,"Mango-banaani smuuti, PAI, 280 ml",Pai,280 ml,other,"Barbora, Coop, Maxima, Prisma, Selver",,produce_tropical,produce,produce,produce_tropical,high,produce,produce_smoothies_fresh_juices,high,override_with_name_rules
43752,La Francette Cinsault Grenache vein 12%vol 750ml,La Francette,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
43758,"Holle täistera hirsipuder, 250g, alates 6-elukuust",Holle,250 g,other,"Prisma, Selver",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
43761,Reval Cafe Lemmikröst kohvioad 1kg,Reval Cafe,1 kg,other,Prisma,,dry_canned_veg,dry_preserves,drinks,drinks_coffee_beans_capsules,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
43780,Coca-Cola zero karastusjook 500ml,Coca-Cola,500 ml,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,drinks_soft_soda,drinks,drinks,drinks_soft_soda,high,drinks,drinks_soft_soda,high,
43808,Starbucks cappuccino kohvijook 220 ml,Starbucks,220 ml,other,Prisma,,drinks_other,drinks,other,,heuristic,drinks,drinks_other,heuristic,
43851,"Teeling Small Batch Irish whisky 46%vol 700ml, tuubis",Teeling Small,700 ml,other,"Coop, Prisma",,drinks_spirits,drinks,other,,high,drinks,drinks_spirits,high,
43865,Tanker Tume Lager õlu 5%vol 500ml,Tanker Tume,500 ml,other,"Prisma, Rimi",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43913,Orn Craft indian toonik 1L,Orn Craft,1 l,other,"Coop, Prisma",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
43917,"Saku Rock õlu 5,3%vol 568ml",Saku Rock,568 ml,other,"Coop, Prisma",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43923,"Leffe Brune õlu 6,5%vol 500ml",Leffe Brune,500 ml,other,"Prisma, Rimi",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43930,Põhjala Tume Laager õlu 5%vol 440ml,Põhjala Tume,440 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
43932,"Piltti lastetoit porgandi, kartuli ja kõrvitsaga 125 g, alates 4-elukuust",Piltti,125 g,other,Prisma,,produce_root_veg,produce,baby,baby_porridge_cereal,high,drinks,drinks_spirits,high,override_with_name_rules
43987,"Piltti mustika-vaarika püree 125 g, alates 5-elukuust",Piltti,125 g,other,Prisma,,produce_berries,produce,produce,produce_berries,high,drinks,drinks_spirits,high,override_with_name_rules
43994,"Sovetskoje Igristoje vahuvein 11,5%vol 750ml",Sovetskoje Igristoje,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
44011,Teefilter 30 tk.,Teefilter,30 pcs,other,Prisma,,drinks_tea_coffee,drinks,other,,high,drinks,drinks_tea_coffee,high,
44031,Nescafé Classic Strong 250g (tin),Nescafé Classic,250 g,other,"Coop, Prisma, Rimi, Selver",,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
44033,Blue Nun alkoholivaba punane vein 750ml,Blue Nun,750 ml,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
44039,Nestlé NAN HA 2 võõrutuspreparaat 800g,Nestlé NAN,800 g,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
44045,Nescafe Dolce Gusto Flat White kapslid 16tk,Nescafe Dolce,16 pcs,other,"Barbora, Maxima, Prisma",,hh_laundry,household,other,,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
44057,Coop apelsini-koola jook 200ml,Coop,200 ml,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
44064,Coop vaarika-maasika jook 200ml,Coop,200 ml,other,Prisma,,produce_berries,produce,produce,produce_berries,high,produce,produce_berries,high,
44065,Imperial XII VSOP Brandy 36%vol 500ml,Imperial XII,500 ml,other,"Coop, Prisma, Rimi, Selver",,dry_other,other,drinks,drinks_spirits,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules
44067,"Johann Brunner Riesling Mosel KPN vein 9,5%vol 3L",Johann Brunner,3 l,other,"Barbora, Maxima, Prisma",,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
44125,"Mehukatti metsmaasika suhkruvaba kontsentraat 1+3 1,5l",Mehukatti,1.5 l,other,Prisma,,produce_berries,produce,drinks,drinks_syrups_powders,high,produce,produce_berries,high,
44156,"Kulta Katriina filtrikohv, 450 g",Kulta Katriina,450 g,other,"Coop, Prisma, Selver",,drinks_other,drinks,other,,heuristic,drinks,drinks_spirits,high,override_with_name_rules
44167,"Saku Originaal õlu, 24 x 330 ml",Saku Originaal,24x330 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
44174,Sanpellegrino Zero Aranciata Rossa 330 ml,Sanpellegrino Zero,330 ml,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
44202,Aura tomatimahl 1L,Aura,1 l,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,produce_root_veg,produce,drinks,drinks_juices,high,produce,produce_root_veg,high,
44203,"Westons Vintage Rese. siider 8,2%vol 500ml",Westons Vintage,500 ml,other,"Coop, Prisma",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
44248,Kohvioad Merrild Crema 1 kg,Kohvioad Merrild,1 kg,other,"Barbora, Coop, Maxima, Prisma, Selver",,dry_canned_veg,dry_preserves,drinks,drinks_coffee_beans_capsules,high,drinks,drinks_coffee_beans_capsules,high,override_with_name_rules
44249,"Põnn öko maisikrõbuskid mango,banaan 20g",Põnn,20 g,other,"Coop, Prisma, Rimi, Selver",,produce_tropical,produce,produce,produce_tropical,high,produce,produce_tropical,high,
44254,Põltsamaa tomatimahl 100% 1L,Põltsamaa,1 l,other,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,produce_root_veg,produce,drinks,drinks_juices,high,produce,produce_root_veg,high,
44302,"Savanha Rose GT vein 12,5%vol 750ml",Savanha Rose,750 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
44303,"Magners Original siider 4,5%vol 500ml",Magners Original,500 ml,other,Prisma,,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,
44305,"Kopparberg Pear Cider Perry 4,5%vol 500ml",Kopparberg Pear,500 ml,other,Prisma,,produce_apples_pears,produce,drinks,drinks_beer_cider,high,drinks,drinks_beer_cider,high,override_with_name_rules
44348,Roche Mazet Merlot KGT vein 13%vol 187ml,Roche Mazet,187 ml,other,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high,drinks,drinks_wine,high,
44362,PILTTI Wild West hautis lastele 1-3a250G,PILTTI Wild,,other,Prisma,,dry_other,other,other,,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent
