product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
49419,Gullon Digestive küpsised 400 g,Gullon Digestive,400 g,bakery,"Prisma, Rimi, Selver",,bakery_other,bakery
29020,Gullon maria küpsised 200g,Gullon,200 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
46153,GUSTAV BRITA KOOK 600 G,GUSTAV BRITA,600 g,bakery,Prisma,,bakery_cakes_pastries,bakery
29459,Gustav Brita Kook Maasikatega 350 G,Gustav Brita,350 g,bakery,Prisma,,bakery_cakes_pastries,bakery
49553,Gustav Crème Brulee Kook 300 G,Gustav Crème,300 g,bakery,Prisma,,bakery_cakes_pastries,bakery
30858,Gustav Topsikook Napoleon 170 g,Gustav Topsikook,170 g,bakery,Prisma,,bakery_cakes_pastries,bakery
29895,Gustav Topsikook Passion 160 g,Gustav Topsikook,160 g,bakery,"Prisma, Selver",,bakery_cakes_pastries,bakery
29001,Gustav Topsikook Red Velvet 110 g,Gustav Topsikook,110 g,bakery,Prisma,,bakery_cakes_pastries,bakery
46173,Gustav Trühvlikook 350 g,Gustav Trühvlikook,350 g,bakery,Prisma,,bakery_cakes_pastries,bakery
8643,Hapendatud toode kookosest 400 g,Hapendatud,400 g,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery
29358,Herkku vanillimaitselised küpsised šokolaaditäidisega 150 g,Herkku,150 g,bakery,Prisma,,bakery_other,bakery
114186,"Holle Õuna-mangopüree kookosega 100 g, alates 8-elukuust",Holle Õuna-mangopüree,100 g,bakery,Prisma,,baby_other,baby
30495,Jyväshyvä šokolaadipisar küpsised 350 g,Jyväshyvä,350 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
1158,Kalev Ekstra vormiküpsised 180g,Kalev Ekstra,180 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
1345,Kalev klassikalised vormiküpsised 163g,Kalev,163 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
98396,Kalev pähklikreemi täidisega küpsised 205g,Kalev,205 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
3136,Kalev sidrunimaitselised vormiküpsised 163g,Kalev,163 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
150,Kalev vanillimaitselised vormiküpsised 163g,Kalev,163 g,bakery,"Coop, Prisma",,bakery_other,bakery
45630,Kalev vanillimaitselise kreemitäidisega küpsised 205g,Kalev,205 g,bakery,"Coop, Prisma",,bakery_other,bakery
1782,Kaneelisaiake 320 g,Kaneelisaiake,320 g,bakery,"Coop, Prisma",,bakery_buns_croissants,bakery
48045,"Kantolan Kulta Marie küpsised, 200 g",Kantolan Kulta,200 g,bakery,Prisma,,bakery_other,bakery
65895,Kara kookoskreem 24% 200ml,Kara,200 ml,bakery,Prisma,,bakery_cakes_pastries,bakery
29062,Karen volf sidrunikook 144 g,Karen,144 g,bakery,Prisma,,bakery_cakes_pastries,bakery
184,"Karums Kookose glasuurkohuke, 45 g",Karums Kookose,45 g,bakery,"Prisma, Selver",,bakery_cakes_pastries,bakery
12661,Kinder Pingui Kookos 30g,Kinder Pingui,30 g,bakery,"Barbora, Maxima, Prisma, Rimi",,bakery_cakes_pastries,bakery
9903,Kohupiima minipannkook 150 g,Kohupiima,150 g,bakery,"Prisma, Rimi",,bakery_cakes_pastries,bakery
101975,"Kookosejook, 1 L","Kookosejook,",1 l,bakery,Prisma,,bakery_cakes_pastries,bakery
47560,"Kookosjook kohvile, 1 l",Kookosjook,1 l,bakery,"Coop, Prisma, Selver",,bakery_cakes_pastries,bakery
23611,Kookospähkel,Kookospähkel,,bakery,Prisma,,bakery_cakes_pastries,bakery
11753,"Kookosvesi mango, 0,31 l",Kookosvesi,0.31 l,bakery,Prisma,,bakery_cakes_pastries,bakery
55807,Kotimaista apelsini-mudakook 400 g,Kotimaista,400 g,bakery,Prisma,,bakery_cakes_pastries,bakery
28536,Kotimaista kaeraküpsised 300g,Kotimaista,300 g,bakery,Prisma,,bakery_other,bakery
51739,"Kotimaista küpsised kaneeli, 400 g",Kotimaista,400 g,bakery,Prisma,,bakery_other,bakery
54802,"Kotimaista mudakook, 400 g",Kotimaista,400 g,bakery,Prisma,,bakery_cakes_pastries,bakery
13633,"Kotimaista mudakook, 400 g",Kotimaista,400 g,bakery,Prisma,,bakery_cakes_pastries,bakery
56139,Kotimaista mündi-mudakook laktoosivaba 400g,Kotimaista,400 g,bakery,Prisma,,bakery_cakes_pastries,bakery
46523,"Kotimaista Sitruuna Ässä sidruniküpsised 400 g, laktoosivaba",Kotimaista Sitruuna,400 g,bakery,Prisma,,bakery_other,bakery
