product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence
375828,Konstruktor Lego Relvakoda 21252,Lego,,Rimi,,,other,dry_other,fallback
375829,"Kaitstud päritolunimetusega vein Gassier Coteaux d'Aix-En-Provence 0,75l",Gassier,,Rimi,,,drinks,drinks_wine,high
375830,Aromatiseeritud veinijook Bellissimo Sangria 1l,Bellissimo,,Rimi,,,drinks,drinks_wine,high
375831,Jahvatatud kohv Tchibo Exclusive Medium 500g,Tchibo,,Rimi,,,drinks,drinks_tea_coffee,high
375832,"Funktsionaalne jook Nocco Cola magusainega 0,33l purk",Nocco,,Rimi,,,drinks,drinks_soft_soda,high
375833,Kaitstud geograafilise tähisega vein Barone Monalto Pinot Grigio 12%vol 3l BIB,Barone Montalto,,,,,drinks,drinks_wine,high
375834,Kreekerid kliidega Arcor 200g,Hogarenas,,Rimi,,,other,dry_other,fallback
375835,"Kaitstud geograafilise tähisega vein Les Mougeottes Pinot Noir 0,75l",Les Mougeottes,,Rimi,,,drinks,drinks_wine,high
375836,"Cognac Courvoisier VSOP 40% 0,7l",Courvoisier,,Rimi,,,drinks,drinks_spirits,high
375837,Tee ürdi piparmündi Teekanne 20x3g,Teekanne,,,,,drinks,drinks_tea_coffee,high
375838,Tee lahtine Gurmans kg,Gurman's,,Rimi,,,drinks,drinks_tea_coffee,high
375839,Vein Carreras Verdejo-Airen 12%vol 3l,Carreras,,Rimi,,,drinks,drinks_wine,high
375840,Kummikommid hapud Sour Patch Kids 80g,Sour Patch,,Rimi,,,sweets_snacks,sweets_candies,high
375841,Maasika-moussetort Europagar 430g,Europagar,,Rimi,,,bakery,bakery_cakes_pastries,high
375842,"Kaitstud geograafilise tähisega vein Mandorla Primitivo Puglia 13,5%vol 0,75l",Mandorla,,Rimi,,,drinks,drinks_wine,high
375843,Lambapiimajogurt kohviga Viinamärdi 350g,Viinamärdi,,Rimi,,,drinks,drinks_spirits,high
375846,Vegan šokolaadi-vaarikatort Reval 500g,Reval Kondiiter,,Rimi,,,bakery,bakery_cakes_pastries,high
375847,"Pesuvedelik luttidele ja pudelitele Canpol Babies 1/500, 500ml",Canpol Babies,,Rimi,,,other,dry_other,fallback
375848,Kodujuust tomati ja basiilikuga Piimameister Otto 220g,Piimameister Otto,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_cottage_quark,high
375849,"Mineraalvesi Acqua Panna 1,5l",Acqua Panna,,Rimi,,,drinks,drinks_water,high
375850,"Kaitstud päritolunimetusega vein Zantho Grüner Veltliner 12%vol 0,75l",Zantho,,Rimi,,,drinks,drinks_wine,high
375851,"Kaitstud päritolunimetusega vein Stile Naturale Pinot Grigio Organic 0,75l",Stile Naturale,,Rimi,,,drinks,drinks_wine,high
375852,Tee roheline Magic Fruits Basilur 100g,Basilur,,Rimi,,,drinks,drinks_tea_coffee,high
375853,"Õlu Sauna Lager Tanker 5%vol 0,5l purk",Tanker,,Rimi,,,drinks,drinks_beer_cider,high
375854,Piimasaiakesed Kuchenmeister 400g,KuchenMeister,,Rimi,,,dairy_eggs_fats,dairy_milk,high
375855,"Kaitstud päritolunimetusega kvaliteetvahuvein Blason Rouge Aoc Cremant RoseLimoux 12,5%vol 0,75l",Blason Rouge,,Rimi,,,drinks,drinks_wine,high
375856,"Piiritusjook Barracuda Raspberry Spiced 30%vol 0,7l",Barracuda,,Rimi,,,other,dry_other,fallback
375857,"Jook õuna-virsiku Tymbark Frozen 0,2l",Tymbark,,Rimi,,,produce,produce_apples_pears,high
375858,"Muu alkohoolne jook Koskenkorva Long Drink Red 5%vol 0,33l purk",Koskenkorva,,Rimi,,,drinks,drinks_beer_cider,high
375859,Piimašokolaad Milka Happy Cows 90g,Milka,,Rimi,,,dairy_eggs_fats,dairy_milk,high
375860,Orgaaniline täistera kaerahelbepuder FLEUR ALPINE alates 5.kuust 175g,Fleur Alpine,,Rimi,,,other,dry_other,fallback
375861,"Geograafilise tähisega vein Western Cellars Colombard-Chardonnay 0,75l",Western Cellars,,Rimi,,,drinks,drinks_wine,high
375862,"Alkoholivaba õlu APA Valmiermuiža 0,5l",Valmiermuižas,,Rimi,,,drinks,drinks_beer_cider,high
375863,Astelpaju-ingveri shot Semu mahe 330ml,Semu,,Rimi,,,other,dry_other,fallback
375864,"Karastusjook S.Pellegrino Naturali Aranciata Rossa 0,33l purk",Sanpellegrino,,Rimi,,,drinks,drinks_soft_soda,high
375866,Kaste maitseaineseguga võikana Santa Maria 360g,Santa Maria,,Rimi,,,dairy_eggs_fats,dairy_butter_margarine,high
375867,Seebi difuusor 300ml AW25,Koopman Brand,,Rimi,,,other,dry_other,fallback
375868,"Brandy Bartender´s Club 38%vol 0,5l",Bartender's Club,,Rimi,,,other,dry_other,fallback
375869,"Brandy Bartender´s Club 38%vol 0,2l",Bartender's Club,,Rimi,,,other,dry_other,fallback
375870,Köögiviljad aasia vürts. Maahärra 400g,Maahärra,,Rimi,,,world_spices,spices_herbs_spice_mix,high
375871,"Sibul, 50/70 mm, kg",Määramata,,Rimi,,,produce,produce_root_veg,high
375872,Kaardimäng CollectO!,CollectO,,,,,other,dry_other,fallback
375873,Mahe õuna-kaneeli-kaera ampstükk 35g,Ampstükk,,Rimi,,,world_spices,spices_herbs_spice_mix,high
375874,"Pardirinnafilee nahaga, värske, A-klass Reinuvaderi kg",Reinuvaderi Pidusöök,,Rimi,,,other,dry_other,fallback
375875,Toonik Elderblossom Orn Craft 1l pet,Orn Craft,,,,,other,dry_other,fallback
375876,Konstruktor Lego Kosmoselaev Ja Asteroidi Avastamine 60429,Lego,,Rimi,,,other,dry_other,fallback
375877,Täisterakaerahelbed Herkuless Bio 500g,Herkuless,,Rimi,,,dry_preserves,dry_cereals_muesli,high
375878,Kohv jahvatatud Lavazza Espresso 250g,Lavazza,,,,,drinks,drinks_coffee_beans_capsules,high
375879,Kaste kanale 4 juustu Maggi Idea 32g,Maggi,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high
375880,Makaronid Reggia Gramigna 500g,Reggia,,Rimi,,,dry_preserves,dry_pasta_rice,high
375881,Koorejäätis vaarika 40% vähema suhkruga Premia 50g/100ml,Premia,,Rimi,,,dairy_eggs_fats,dairy_cream_sourcream,high
375882,"Kaitstud päritolunimetusega liköörvein Noval Ruby Port 0,75l",Noval,,Rimi,,,drinks,drinks_wine,high
375883,Juustuvorst Wõro 600g,Wõro,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_cheese_slices,high
375884,Pelmeenid Hiina Uvic 700g,Uvic,,Rimi,,,other,dry_other,fallback
375885,"Piiritusjook Dead Man´s Fingers Passion Fruit 37,5% 0,7l",Dead Man's Fingers,,Rimi,,,other,dry_other,fallback
375886,"Kaitstud päritolunimetusega vein Torres Gran Coronas Cabernet Sauvignon 0,75l",Torres,,Rimi,,,drinks,drinks_wine,high
375887,Kartulikrõpsud šašlõki ja röstitud sibula maitselised Taffel 180g,Taffel,,Rimi,,,sweets_snacks,sweets_snacks_salty,high
375888,American BBQ grill-ribi Rakvere 900g,Rakvere,,,,,meat_fish,meat_pork,high
375889,Maasuitsu sea välisfilee kg Rebaseonu,Rebaseonu,,Rimi,,,meat_fish,fish_salted_smoked,high
375890,Kaerahelbeküpsised kaneeli ja kardemoniga Jyväshhyvä 320g,Jyväshyvä,,Rimi,,,sweets_snacks,sweets_biscuits_cookies,high
375892,"Kali Karl Friedrich 0,5l",Saku,,Rimi,,,other,dry_other,fallback
375893,"Geograafilise tähisega vein Carlo Rossi California White 0,75l",Carlo Rossi,,,,,drinks,drinks_wine,high
375894,Korea porgandid 400g,Skonio Linija,,Rimi,,,produce,produce_root_veg,high
375895,Proteiinibatoon juustukoogi maitseline Puls Bite 35g,Puls Nutrition,,,,,dairy_eggs_fats,dairy_cheese_slices,high
375896,Sea saba Rakvere 600g,Rakvere,,Rimi,,,other,dry_other,fallback
375897,Pulgakommid kotis The Best Of Chupa Chups 120g,Chupa Chups,,Rimi,,,sweets_snacks,sweets_candies,high
375898,Keto sõõrik Rimi Free From 150g,Rimi Free From,,Rimi,,,bakery,bakery_sweet_buns_donuts,high
375899,"Pastillid laimimaitselised Halls 33,5g",Halls,,Rimi,,,drinks,drinks_wine,high
375900,Šokolaad täidesega Vana Tallinn Cream Kalev 104g,Kalev,,Rimi,,,sweets_snacks,sweets_chocolate_bars,high
375901,Saiad Hot dogi Dance Cake 250g,Dance Cake,,Rimi,,,bakery,bakery_buns_croissants,high
375902,"Vein Carlo Rossi Sweet Red 9%vol 0,75l",Carlo Rossi,,Rimi,,,drinks,drinks_wine,high
375903,Tu:nikauss vegan Chef Lunden 340g,Chef Lunden,,Rimi,,,other,dry_other,fallback
375904,Mandlibatoon õunte ja kaneeliga Keto Bites 60g,Keto Bites,,Rimi,,,sweets_snacks,sweets_chocolate_bars,high
375905,"Kaitstud päritolunimetusega kvaliteetvahuvein Codorniu Clasico Cava Brut 0,2l",Codorniu,,Rimi,,,drinks,drinks_wine,high
375906,"Kaitstud päritolunimetusega vein Juan Gil Moscatel Jumilla 13%vol 0,75l",Juan Gil,,Rimi,,,drinks,drinks_wine,high
375907,"Singivalik Antipasti Prosciutto, Salaami, Coppa Veroni 110g",Veroni,,Rimi,,,drinks,drinks_wine,high
375908,Mahe Mesi Muhe 200g,Muhe Mesi,,Rimi,,,other,dry_other,fallback
375909,"Õlu Saku Rubiin 5,5%vol 0,5l purk",Saku,,Rimi,,,drinks,drinks_beer_cider,high
375910,Hapukapsaborš Raaret 700g,Jäämari,,Rimi,,,produce,produce_root_veg,high
375911,Juust Brie Frenchi 200g,Frenchi,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high
375912,"Liköör Koskenkorva Creme Caramel Cream 15%vol 0,5l",Koskenkorva,,Rimi,,,other,dry_other,fallback
375913,"Searaguu Maks&Moorits 1,2kg",Maks & Moorits,,Rimi,,,other,dry_other,fallback
375914,Kaeraküpsised mustika The Beginings 80g,The Beginnings,,Rimi,,,drinks,drinks_spirits,high
375916,Šokolaadikompvekid pistaatsiamartsipani- ja pähklikreemitäidisega Mozart Südamed 80g,Mozart,,Rimi,,,sweets_snacks,sweets_chocolate_bars,high
375917,Konserv hirvelihaga Sirloin 330g,Sirloin,,Rimi,,,meat_fish,meat_other,heuristic
375919,Piimajook maasika Aasa 450ml,Aasa,,Rimi,,,dairy_eggs_fats,dairy_milk,high
375920,Majonees Taneli Saaremaalt trühvli 300ml,Määramata,,Rimi,,,sauces_oils,sauces_ketchup_mayo,high
375922,Snack`n Drive vorst Nõo 85g,Nõo,,Rimi,,,meat_fish,meat_sausages,high
375923,Proteiinibatoon karamelli täidisega magusainetega Nicks 50g,Nick's,,Rimi,,,bakery,bakery_buns_croissants,high
375924,Mahe marmelaad Metsade maitsed Minna 140g,Minna,,Rimi,,,other,dry_other,fallback
375925,Mahe münt püramiidkotid 10tk Põhjala,Põhjala Teetalu,,Rimi,,,drinks,drinks_tea_coffee,high
375926,Jäätis Magnum valge šokolaadiga küpsis 204ml/168g,Magnum,,Rimi,,,frozen_food,frozen_desserts_icecream,high
375927,Kohv jahvatatud Davidoff Fine Aroma 250g,Davidoff,,"Barbora, Maxima, Rimi",,,drinks,drinks_other,heuristic
375928,"Paprika oranz 1kl, kg",Määramata,,Rimi,,,produce,produce_root_veg,high
375929,Hernesupp singiga Rimi Express 470g,Rimi Express,,Rimi,,,other,dry_other,fallback
375930,Külmsupp koduaiaürtidega Farmi 750g,Farmi,,"Barbora, Maxima, Rimi",,,other,dry_other,fallback
375931,Minutipihv seakaelakarbonaadist Maks&Moorits 400g,Maks & Moorits,,Rimi,,,other,dry_other,fallback
375932,Taimne dessert maasika-arbuusi Tere Deary 130g,Deary,,Rimi,,,dairy_eggs_fats,dairy_desserts,high
375933,Tee ürdi Body&Soul Teekanne 20x3g,Teekanne,,,,,drinks,drinks_tea_coffee,high
375935,"Muu alkohoolne jook MIX Pornstar Martini 4%vol 0,33l",Mix,,Rimi,,,dry_preserves,dry_cereals_muesli,high
375936,Makaron Spaghetti Rimi Planet 500g,Rimi Planet,,Rimi,,,dry_preserves,dry_pasta_rice,high
375937,Juust Camembert jõhvikakastmega 350g,Coburger,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high
375939,Šokolaadikook kirssidega Rimi Free From 220g,Rimi Free From,,Rimi,,,bakery,bakery_cakes_pastries,high
375940,Šokolaad Ritter Sport jogurti ja maasika maitseline 100g,Ritter Sport,,Rimi,,,drinks,drinks_wine,high
375941,Popkorn karamelliga Magic Corn 150g,Magic Corn,,Rimi,,,sweets_snacks,sweets_candies,high
375942,Puljong veiseliha Maggi 80g,Maggi,,Rimi,,,world_spices,spices_broth_stock,high
375944,"Kaitstud päritolunimetusega kvaliteetvahuvein Champagne Veuve Doussot Demi-Sec 12,5%vol 0,75l",Veuve Doussot,,Rimi,,,drinks,drinks_wine,high
375945,"Salvrätid Zewa Deluxe, kosmeetilised 90tk",Zewa,,Rimi,,,personal_care,pcare_cosmetics,high
375946,Joogijogurt maasika-nektariini Alma 900g,Alma,,"Barbora, Maxima, Rimi",,,drinks,drinks_juices,high
375947,"Maitsestatud viin Strumbas Cranberry 40% 0,5l",Stumbras,,Rimi,,,drinks,drinks_spirits,high
375948,"Vermut Martini Bianco 15% 0,75l",Martini,,Rimi,,,other,dry_other,fallback
375949,"Muu piiritusjook Star Dollar 3* 30%vol 0,5l",Star Dollar,,Rimi,,,other,dry_other,fallback
375950,Pastakaste klassikaline tomati ja basiiliku Tartu Mill gluteenivaba 340g,Tartu Mill,,Rimi,,,drinks,drinks_tea_coffee,high
375952,Basiilik Santa Maria 9g,Santa Maria,,,,,produce,produce_herbs_salads_sprouts,high
375953,Hapukapsasupp suitsulihaga Põltsamaa 530g,Põltsamaa,,Rimi,,,meat_fish,fish_salted_smoked,high
375955,Konstruktor Lego Burgeriauto 60404,Lego,,Rimi,,,other,dry_other,fallback
375956,"Geograafilise tähisega vein Santa Carolina Cellar Cabernet Sauvignon  0,75l",Santa Carolina,,,,,drinks,drinks_wine,high
375957,"Kaera-riisipuder õuna-mustika, rauaga Nogel öko 190g",Nogel,,Rimi,,,dry_preserves,dry_pasta_rice,high
375958,"Vahuvein Törley Muscateller Doux 0,75l",Törley,,Rimi,,,drinks,drinks_wine,high
375959,Kartulikrõpsud salsamaitselised Lay's Maxx 120g,Lay's,,Rimi,,,sweets_snacks,sweets_snacks_salty,high
375960,Leib päevalilleseemnetega Rukkipala Leibur 360g,Leibur,,Rimi,,,bakery,bakery_bread_loaves,high
375961,"Mineraalvesi S.Pellegrino karboniseeritud 0,5l",Sanpellegrino,,Rimi,,,drinks,drinks_water,high
375962,Libisemiskindel silikoon taldrik Babyono 1 tk.,Babyono,,Rimi,,,other,dry_other,fallback
375963,"Õunasiider Bellissimo 5,5%vol 0,75l",Bellissimo,,Rimi,,,drinks,drinks_beer_cider,high
375964,Pistaatsiapähkel röstitud ja soolatud Awake 150g,Awake,,Rimi,,,world_spices,spices_basic_salt_pepper,high
375965,Koorejäätis vanilli-limonaadimaitseline Limpa 60g/74ml,Limpa,,Rimi,,,drinks,drinks_soft_soda,high
375966,Viru sink Rakvere 300g,Rakvere,,Rimi,,,meat_fish,meat_hams,high
375967,Koorejäätis fitlap Balbiino 90ml/52g,Balbiino,,Rimi,,,dairy_eggs_fats,dairy_cream_sourcream,high
375968,Peekoni-munapirukas Eesti Pagar 6x65g,Izcep Pats,,Rimi,,,dairy_eggs_fats,dairy_eggs,high
375969,Edamame sojaoad Rimi Planet 450g,Rimi Planet,,Rimi,,,sauces_oils,sauces_soy_worcester,high
375970,WC puhastusvahend Frosch sidrun 750ml,Frosch,,Rimi,,,produce,produce_tropical,high
375971,Kodujuust väherasvane Farmi 330g,Farmi,,,,,dairy_eggs_fats,dairy_cottage_quark,high
375972,Kaneeliküpsis Täkumetsa 150g,Täkumetsa,,Rimi,,,sweets_snacks,sweets_biscuits_cookies,high
375973,"Vein Blue Nun Original 0,75l",Blue Nun,,"Barbora, Maxima, Rimi",,,drinks,drinks_wine,high
375974,Kanasink Tallegg 300g,Tallegg,,Rimi,,,meat_fish,meat_poultry,high
375975,Kraanahaaratsiga ehitussõiduk Rubble&Crew Charger 6066726,Batman,,Rimi,,,other,dry_other,fallback
375976,"Toonik Moijto Mixer Fever Tree 0,5l",Fever Tree,,Rimi,,,other,dry_other,fallback
375977,Võiküpsised Diablo magusainega 135g,Diablo,,Rimi,,,dairy_eggs_fats,dairy_butter_margarine,high
375978,"Mahe mustasõstrasiirup Niliske 0,25l",Niliske,,Rimi,,,drinks,drinks_syrups_powders,high
375979,"Kaitstud päritolunimetusega kvaliteetvahuvein Zonin Asti 7%vol 0,75l",Zonin,,Rimi,,,drinks,drinks_wine,high
375980,Kartulikrõpsud jogurti-ja ürtidemaitselised Lay's Oven Baked 180g,Lay's,,Rimi,,,dairy_eggs_fats,dairy_yogurt_kefir,high
375981,"Alkoholivaba õlu Tuborg Zero 0,33l pudel",Tuborg,,Rimi,,,drinks,drinks_beer_cider,high
375982,"Alkoholivaba vahujook Öun Öun-Kadakas Mahe 0,75l",Öun,,Rimi,,,dry_preserves,dry_cereals_muesli,high
375983,Suitsuvorst Tamula Wõro 350g,Woro,,"Barbora, Maxima, Rimi",,,meat_fish,meat_sausages,high
375984,Prügikotid Eco Line 60l 15tk,Paclan,,Rimi,,,other,dry_other,fallback
375985,Sai viilutatud gluteenivaba Schär 250g,Schär,,Rimi,,,drinks,drinks_tea_coffee,high
375986,"Külmutatud vutid, peata, 2x220g",Prims,,Rimi,,,frozen_food,frozen_other,heuristic
375987,Nestle Nesquik 625g,Nestle,,Rimi,,,dry_preserves,dry_cereals_muesli,high
375988,"Karboniseeritud jook vitamiinide ja kofeiiniga piparmündi-rohelise tee For Me 0,5l",A. Le Coq,,Rimi,,,drinks,drinks_tea_coffee,high
375989,Kartulikrõpsud tomatimaitselised Taffel 180g,Taffel,,Rimi,,,sweets_snacks,sweets_snacks_salty,high
375990,"Mahlajook Dr.Acitve õuna-arbuusi 1,5l",Dr. Active,,,,,drinks,drinks_juices,high
375991,"Geograafilise tähisega vein Teliani Valley Akhaseni 11,5%vol 0,75l",Teliani,,Rimi,,,drinks,drinks_wine,high
375992,Vinnutatud vorst Mini Fuet Snack Argal 50g,Argal,,"Barbora, Maxima, Rimi",,,meat_fish,meat_sausages,high
375993,"Kaitstud geograafilise tähisega vein Encostas de Lisboa tinto 0,75l",Encostas de Lisboa,,Rimi,,,drinks,drinks_wine,high
375994,Must tee Ceylon Gold Dilmah 25x2g,Dilmah,,Rimi,,,drinks,drinks_tea_coffee,high
375995,"Vein Dreamer Selected Harvest Prestige Cuvee magus punane 12,5%vol 0,75l",Dreamer,,Rimi,,,drinks,drinks_wine,high
375996,Jogurtijook metsamarja Gefilus 4x100g,Valio Gefilus,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_yogurt_kefir,high
375997,Mahe pastinaagipüree BabyCool 200g,Babycool,,Rimi,,,drinks,drinks_wine,high
375998,Passioni šokolaadikook Reval Kondiiter vegan 350g,Reval Kondiiter,,Rimi,,,bakery,bakery_cakes_pastries,high
375999,Kartulipannkoogid Farm Frites 540g,Farm Frites,,Rimi,,,produce,produce_root_veg,high
376000,Sink Prosciutto crudo Beretta 110g,Beretta,,Rimi,,,meat_fish,meat_hams,high
376001,Peekoni lõigud Rakvere kg,Rakvere,,Rimi,,,meat_fish,meat_pork,high
376002,Küpsetatud kohupiimakook Lõuna Pagarid 185g,Lõuna Pagarid,,Rimi,,,dairy_eggs_fats,dairy_cottage_quark,high
376003,Koorejäätis vanilli-kondenspiimatäidisega vahvlitopsis Premia 75g/140ml,Premia,,Rimi,,,dairy_eggs_fats,dairy_cream_sourcream,high
376004,"Õlu Warsteiner Brewers Gold 5,2%vol 0,5l purk",Warsteineir,,Rimi,,,drinks,drinks_beer_cider,high
376005,"Õlu Blue Moon 5,4%vol 0,33l pudel",Blue Moon,,Rimi,,,drinks,drinks_beer_cider,high
376006,Hapukoor 20% Farmi 200g,Farmi,,"Barbora, Maxima, Rimi",,,dairy_eggs_fats,dairy_cream_sourcream,high
376007,Dipp guacamole Rimi Planet 300g,Rimi Planet,,,,,sauces_oils,sauces_other,high
376008,"Broileri kintsuliha õrnsoolatud, värske, A-klass Tallegg kg",Tallegg,,Rimi,,,world_spices,spices_basic_salt_pepper,high
376009,"Viin Beloff Vodka 40% 0,1l",Beloff,,Rimi,,,drinks,drinks_spirits,high
376010,Riivjuust Tilsit Valio 150g,Valio,,Rimi,,,dairy_eggs_fats,dairy_cheese_slices,high
376011,Kookoskreem 15% Planton 200g,Planton,,Rimi,,,bakery,bakery_cakes_pastries,high
