left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-piprasalaami-oskar-80-g-viil,"Piprasalaami OSKAR, 80g viil",OSKAR,,Rimi,962234,Piprasalaami viil Oskar 80g,Oskar,80g,strong,1.0
Barbora,https-barbora-ee-toode-martsipanikeerd-60-g,Martsipanikeerd 60g,MANTINGA,,Rimi,275402,Martsipanikeerd 60g,Mantinga,60g,strong,1.0
Barbora,https-barbora-ee-toode-keefir-gefilus-kama-300-g,"Keefir GEFILUS kama, 300g",VALIO GEFILUS,,Rimi,908630,Keefir kama Gefilus 300g,Valio Gefilus,300g,strong,1.0
Barbora,https-barbora-ee-toode-rost-seemnetega-fazer-500-g,Röst seemnetega FAZER 500g,FAZER,,Rimi,4006257,Röst seemnetega Fazer 500g,Fazer,500g,strong,1.0
Barbora,https-barbora-ee-toode-jogurt-fantasia-kirsilisandiga-118-g,"Jogurt FANTASIA kirsilisandiga, 118g",FANTASIA,,Rimi,222530,Jogurt kirsilisandiga Fantasia 118g,Fantasia,118g,strong,1.0
Barbora,https-barbora-ee-toode-pagari-kaerarost-eesti-pagar-430-g,Pagari kaeraröst EESTI PAGAR 430g,EESTI PAGAR,,Rimi,971770,Pagari Kaeraröst Eesti Pagar 430g,Eesti Pagar,430g,strong,1.0
Barbora,https-barbora-ee-toode-kohvikoor-tere-10-proc-200-ml,"Kohvikoor TERE 10%, 200ml",TERE,,Rimi,263265,Kohvikoor Tere 10% 200ml,Tere,200ml,strong,1.0
Barbora,https-barbora-ee-toode-suitsusardell-rakvere-500-g,"Suitsusardell RAKVERE, 500g",RAKVERE,,Rimi,222142,Rakvere suitsusardell 500g,Rakvere,500g,strong,1.0
Barbora,https-barbora-ee-toode-granaatounajook-aura-1-l,Granaatõunajook AURA 1L,AURA,,Rimi,142458,Aura granaatõunajook 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-kanasult-fitlap-noo-300-g,"Kanasült Fitlap NÕO, 300g",NÕO,,Rimi,980127,Kanasült Fitlap Nõo 300g,Nõo,300g,strong,1.0
Barbora,https-barbora-ee-toode-puding-alma-vanilli-230-g,"Puding ALMA vanilli, 230g",ALMA,,Rimi,965034,Puding vanilli Alma 230g,Alma,230g,strong,1.0
Barbora,000000000001259401,"Jäätis B&J Netflix, 405g",BEN&JERRY,,Rimi,964003,Jäätis Netflix B&J 465 ml/ 405g,Ben & Jerry,465 ml,strong,1.0
Barbora,https-barbora-ee-toode-ollepunnid-juustuga-isukas-500-g,"Õllepunnid juustuga ISUKAS, 500g",ISUKAS,,Rimi,272560,Õllepunnid juustuga Isukas 500g,Rannarootsi,500g,strong,1.0
