left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-marjajook-poltsamaa-1-l,Marjajook PÕLTSAMAA 1L,PÕLTSAMAA,,Prisma,https://prismamarket.ee/en/toode/poltsamaa-marjajook-1l/4740029051404,Põltsamaa marjajook 1L,Põltsamaa,1 l,strong,1.0
Barbora,000000000000099158,Õunamahl AURA 100% 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-ounamahl-1l/4740051004294,Aura õunamahl 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-kaerajook-alpro-1-l,"Kaerajook ALPRO, 1l",ALPRO,,Prisma,https://prismamarket.ee/en/toode/alpro-kaerajook-1l/5411188115366,"Alpro kaerajook, 1l",Alpro,1 l,strong,1.0
Barbora,https-barbora-ee-toode-pudelkorvits-kg,"Pudelkõrvits, kg",,,Prisma,https://prismamarket.ee/en/toode/pudelkorvits/2060541900007,Pudelkõrvits,Pudelkõrvits,,strong,1.0
Barbora,https-barbora-ee-toode-suitsutatud-kanafilee-tallegg-kg,"Suitsutatud kanafilee TALLEGG, kg",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-kanafilee-suitsutatud-1-kg/2364076100001,Tallegg Kanafilee Suitsutatud 1 Kg,Tallegg Kanafilee,1 kg,strong,1.0
Barbora,https-barbora-ee-toode-kirsijook-aura-1-l,Kirsijook AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-kirsijook-1l/4740098076698,Aura kirsijook 1L,Aura,1 L,strong,1.0
Barbora,000000000000180994,"Salatisibul,kg",,,Prisma,https://prismamarket.ee/toode/salatisibul/2060521800006,Salatisibul,Salatisibul,,strong,1.0
Barbora,https-barbora-ee-toode-pasta-bolognese-presto-300-g,Pasta Bolognese PRESTO 300g,,,Prisma,https://prismamarket.ee/toode/presto-pasta-bolognese-300g/4740073000885,Presto pasta bolognese 300g,Presto,300 g,strong,1.0
Barbora,https-barbora-ee-toode-tomatimahl-poltsamaa-1-l,Tomatimahl PÕLTSAMAA 1L,PÕLTSAMAA,,Prisma,https://prismamarket.ee/toode/poltsamaa-tomatimahl-100-1l/4740029055051,Põltsamaa tomatimahl 100% 1L,Põltsamaa,1 l,strong,1.0
Barbora,https-barbora-ee-toode-ahjubroiler-klassikaline-tallegg-kg,"Ahjubroiler klassikaline TALLEGG,kg",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-klassikaline-ahjubroiler-kg/2364018900003,Tallegg Klassikaline Ahjubroiler Kg,Tallegg Klassikaline,,strong,1.0
Barbora,https-barbora-ee-toode-juust-snakk-gouda-hiirte-juust-175-g,"Juust snäkk Gouda HIIRTE JUUST, 175g",HIIRTE JUUST,,Prisma,400338,Hiirte Juust Gouda Snäkk 175g,Hiirte Juust,175 g,strong,1.0
Barbora,https-barbora-ee-toode-energiajook-red-bull-355-ml,Energiajook RED BULL 355ml,RED BULL,,Prisma,https://prismamarket.ee/en/toode/red-bull-energiajook-355ml/9002490210939,Red Bull energiajook 355ml,Red Bull,355 ml,strong,1.0
Barbora,https-barbora-ee-toode-peakapsas-kg,"Peakapsas, kg",,,Prisma,https://prismamarket.ee/en/toode/peakapsas-varajane/2060291300003,Peakapsas,Peakapsas,,strong,1.0
Barbora,000000000000182416,"Granaatõun, kg",,,Prisma,https://prismamarket.ee/toode/granaatoun/2060430500004,Granaatõun,Granaatõun,,strong,1.0
Barbora,000000000000181038,"Roheline sibul , kg (pakitud)",,,Prisma,https://prismamarket.ee/en/toode/roheline-sibul-pakitud/2060268400002,Roheline sibul pakitud,Roheline,,strong,1.0
Barbora,000000000000181192,"Kurk lühike, kg",,,Prisma,https://prismamarket.ee/en/toode/kurk-luhike-eesti-kg/2060178800008,Kurk lühike kg,Kurk,,strong,1.0
Barbora,https-barbora-ee-toode-ounamahl-poltsamaa-1-l,Õunamahl PÕLTSAMAA 1L,PÕLTSAMAA,,Prisma,https://prismamarket.ee/en/toode/poltsamaa-ounamahl-100-1l/4740029055075,Põltsamaa õunamahl 100% 1L,Põltsamaa,1 l,strong,1.0
Barbora,000000000001079974,Marineeritud šampinjonid 500g,EESTI AND,,Prisma,https://prismamarket.ee/en/toode/marineeritud-sampinjonid-500g/4742798003219,Marineeritud šampinjonid 500g,Marineeritud,500 g,strong,1.0
Barbora,https-barbora-ee-toode-taiparane-karri-sealihaga-presto-300-g,Taipärane karri sealihaga PRESTO 300g,SALVEST,,Prisma,https://prismamarket.ee/en/toode/presto-taiparane-karri-sealihaga-300g/4740073001790,Presto taipärane karri sealihaga 300g,Presto,300 g,strong,1.0
Barbora,https-barbora-ee-toode-kanasink-tallegg-300-g-viil,"Kanasink TALLEGG,300g viil",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-kanasink-viil-300g/4740046012969,Tallegg Kanasink Viil 300G,Tallegg Kanasink,300 g,strong,1.0
Barbora,https-barbora-ee-toode-turistieine-sealihast-minu-de-lux-525-g,"Turistieine sealihast MINU De Lux, 525g",MINU,,Prisma,https://prismamarket.ee/toode/minu-de-lux-turistieine-sealihast-525g/4743144003976,Minu de lux turistieine sealihast 525g,Minu,525 g,strong,1.0
Barbora,https-barbora-ee-toode-voi-alma-82-proc-200-g,"Või ALMA 82%, 200g",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-voi-82-200g/4740553699837,Alma või 82% 200g,Alma,200 g,strong,1.0
Barbora,https-barbora-ee-toode-pilaff-presto-300-g,Pilaff PRESTO 300g,SALVEST,,Prisma,https://prismamarket.ee/en/toode/presto-pilaff-300g/4740073001752,Presto pilaff 300g,Presto,300 g,strong,1.0
Barbora,https-barbora-ee-toode-hele-olu-premium-a-le-coq-4-7-proc-500-ml,Hele õlu PREMIUM A.Le Coq 4.7% 500ml,A. LE COQ,,Prisma,https://prismamarket.ee/en/toode/a-le-coq-premium-hele-olu-4-7vol-500ml/4740098076490,"A. Le Coq Premium hele õlu 4,7%vol 500ml",A. Le,500 ml,strong,0.8571
Barbora,https-barbora-ee-toode-sulatatud-juust-hiirte-juust-185-g,"Sulatatud juust HIIRTE JUUST, 185g",HIIRTE JUUST,,Prisma,https://prismamarket.ee/en/toode/hiirte-sulatatud-juust-185g/4740572006166,Hiirte Sulatatud Juust 185g,Hiirte Sulatatud,185 g,strong,1.0
Barbora,https-barbora-ee-toode-johvika-mahlajook-poltsamaa-2-l,Jõhvika mahlajook PÕLTSAMAA 2L,PÕLTSAMAA,,Prisma,https://prismamarket.ee/en/toode/poltsamaa-johvika-mahlajook-2l/4740029051473,Põltsamaa jõhvika mahlajook 2L,Põltsamaa,2 L,strong,1.0
