left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-joogijogurt-tere-metsmaasika-900-g,"Joogijogurt TERE metsmaasika, 900g",TERE,,Prisma,https://prismamarket.ee/en/toode/tere-joogijogurt-metsmaasika-900-g/4740036014218,"Joogijogurt metsmaasika, TERE, 900 g",Tere,900 g,medium,0.75
Barbora,https-barbora-ee-toode-juust-taispiimast-eesti-viilutatud-180-g,"Juust tÃ¤ispiimast EESTI viilutatud, 180g",ESTOVER,,Prisma,https://prismamarket.ee/en/toode/eesti-juust-taispiimast-viilutatud-180-g/4740572005251,"Eesti juust tÃ¤ispiimast, viilutatud, 180 g",Eesti,180 g,medium,0.8
Barbora,https-barbora-ee-toode-pozarski-kotlet-kikas-300-g,"PoÅ¾arski kotlet KIKAS, 300g",KIKAS,,Prisma,https://prismamarket.ee/en/toode/kikas-pozarski-kotlet-300-g/4740625000059,Kikas PoÅ¾arski Kotlet 300 G,Kikas PoÅ¾arski,300 g,medium,0.75
Barbora,https-barbora-ee-toode-kaerajook-deary-barista-1-l,"Kaerajook DEARY Barista, 1l",DEARY,,Prisma,https://prismamarket.ee/en/toode/tere-deary-barista-kaerajook-1l/4740036016229,Tere Deary barista kaerajook 1L,Tere Deary,1 L,medium,0.8
Barbora,https-barbora-ee-toode-marineeritud-skumbria-m-v-wool-250-g,"Marineeritud skumbria M.V.Wool, 250g",M.V.WOOL,,Prisma,https://prismamarket.ee/toode/skumbria-marineeritud-250-g/4740192001015,"Marineeritud skumbria, M.V.WOOL, 250 g","Skumbria,",250 g,medium,0.8333
Barbora,https-barbora-ee-toode-salaami-traditsiooniline-matsimoka-150-g,"Salaami traditsiooniline MATSIMOKA,150g",MATSIMOKA,,Prisma,https://prismamarket.ee/en/toode/traditsiooniline-salaami-150g/4744735010939,"Traditsiooniline salaami, MATSIMOKA, 150 g",Traditsiooniline,150 g,medium,0.75
Barbora,https-barbora-ee-toode-kohuke-alma-kakao-40-g,"Kohuke ALMA kakao, 40g",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-kohuke-kakao-kakaoglasuuris-40g/4740125639117,Alma kohuke kakao kakaoglasuuris 40g,Alma,40 g,medium,0.8
Barbora,000000000000044985,"KÃ¼lmutatud kalapulgad SILVER, ESVA 250g",ESVA,,Prisma,https://prismamarket.ee/en/toode/esva-silver-kalapulgad-250g/4740056091800,"Esva Silver kalapulgad, 250g",Esva Silver,250 g,medium,0.8
Barbora,https-barbora-ee-toode-kohupiimakreem-alma-mustika-300-g,"Kohupiimakreem ALMA mustika, 300g",ALMA,,Prisma,https://prismamarket.ee/toode/mustika-kohupiimakreem-300-g/4740125612110,"Kohupiimakreem mustika, ALMA, 300 g",Mustika,300 g,medium,0.75
Barbora,https-barbora-ee-toode-biskviit-eesti-pagar-400-g,"Biskviit EESTI PAGAR, 400g",EESTI PAGAR,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-biskviit-400-g/4740086012677,"Biskviit, EESTI PAGAR, 400 g",Eesti Pagar,400 G,medium,0.75
Barbora,https-barbora-ee-toode-juust-atleet-originaal-viilutatud-500-g,"Juust ATLEET Originaal viilutatud, 500g",VALIO ATLEET,,Prisma,https://prismamarket.ee/toode/juust-atleet-originaal-viilutatud-500-g/4740553691152,"Juust Atleet Originaal, viilutatud, 500 g",Juust Atleet,500 g,medium,0.8
Barbora,https-barbora-ee-toode-kreeka-jogurt-saare-10-proc-380-g,"Kreeka jogurt SAARE 10%, 380g",SAARE,,Prisma,https://prismamarket.ee/en/toode/saare-kreeka-jogurt-10-380-g/4742231004551,"Kreeka jogurt 10%, SAARE, 380 g",Saare Kreeka,380 g,medium,0.75
Barbora,https-barbora-ee-toode-suur-perenaise-sai-eesti-pagar-500-g,"Suur Perenaise sai EESTI PAGAR, 500g",EESTI PAGAR,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-suur-perenaise-sai-500-g/4740086008526,Eesti Pagar Suur Perenaise Sai 500 G,Eesti Pagar,500 G,medium,0.8333
Barbora,https-barbora-ee-toode-mahlajook-dr-active-ouna-arbuusi-1-5-l,Mahlajook DR.ACTIVE Ã•una-arbuusi 1.5l,DR. ACTIVE,,Prisma,https://prismamarket.ee/en/toode/dr-active-ouna-arbuusi-mahlajook-500ml/4740098092551,Dr. Active Ãµuna-arbuusi mahlajook 500ml,Dr. Active,500 ml,medium,0.7143
Barbora,https-barbora-ee-toode-cognac-hennessy-vs-40-proc-200-ml,Cognac HENNESSY VS 40% 200ml,HENNESSY,,Prisma,https://prismamarket.ee/toode/hennessy-vs-cognac-40vol-200ml/3245990319801,Hennessy VS Cognac 40%vol 200ml,Hennessy VS,200 ml,medium,0.8
Barbora,https-barbora-ee-toode-kuldne-klassikaline-rostsai-leibur-250-g,"Kuldne klassikaline rÃ¶stsai LEIBUR, 250g",LEIBUR,,Prisma,https://prismamarket.ee/en/toode/leibur-rostsai-kuldne-klassikaline-250-g/4740072254050,"Kuldne klassikaline rÃ¶stsai, LEIBUR, 250 g",Leibur RÃ¶stsai,250 g,medium,0.8
Barbora,https-barbora-ee-toode-kana-caesari-ciabatta-chef-lunden-200-g,"Kana-caesari ciabatta CHEF LUNDEN, 200g",CHEF LUNDEN,,Prisma,https://prismamarket.ee/toode/chef-lunden-kana-caesari-ciabatta-200-g/4740376030107,Chef Lunden Kana Caesari Ciabatta 200 G,Chef Lunden,200 g,medium,0.8333
Barbora,https-barbora-ee-toode-kpn-vein-gran-mirador-red-blend-750-ml,KPN vein GRAN MIRADOR Red Blend 750ml,GRAN MIRADOR,,Prisma,https://prismamarket.ee/en/toode/gran-mirador-red-blend-vein-12-5vol-750ml/4740158007785,"Gran Mirador Red Blend vein 12,5%vol 750ml",Gran Mirador,750 ml,medium,0.75
Barbora,https-barbora-ee-toode-riivsai-tartu-mill-400-g,Riivsai TARTU MILL 400g,TARTU MILL,,Prisma,https://prismamarket.ee/en/toode/tartu-mill-riivsai-400-g/4740493002018,Tartu mill riivsai 400 g,Tartu,400 g,medium,0.75
Barbora,https-barbora-ee-toode-kodusai-rost-fazer-500-g,"Kodusai RÃ–ST FAZER, 500g",FAZER,,Prisma,https://prismamarket.ee/en/toode/fazer-kodusai-rost-500-g/4740103010549,Fazer Kodusai RÃ¶st 500 G,Fazer Kodusai,500 G,medium,0.75
Barbora,000000000000139473,Viin VIRU VALGE 40% 500ml,VIRU VALGE,,Prisma,https://prismamarket.ee/en/toode/viru-valge-viin-40vol-500ml/4740050002345,Viru Valge viin 40%vol 500ml,Viru Valge,500 ml,medium,0.8
Barbora,https-barbora-ee-toode-kgt-vein-charlize-pinot-grigio-750-ml,KGT vein CHARLIZE Pinot Grigio 750ml,CASA CHARLIZE,,Prisma,https://prismamarket.ee/en/toode/casa-charlize-floreale-pinot-grigio-kgt-vein-750ml/4740158009963,Casa Charlize Floreale Pinot Grigio KGT vein 750ml,Casa Charlize,750 ml,medium,0.75
Barbora,https-barbora-ee-toode-majonees-lemmik-provansaal-700-g,"Majonees LEMMIK Provansaal, 700g",LEMMIK,,Prisma,https://prismamarket.ee/en/toode/lemmik-majonees-provansaal-700-g/4740502002152,"Lemmik Majonees Provansaal, 700 g",Lemmik Majonees,700 g,medium,0.75
Barbora,https-barbora-ee-toode-klassikaline-pesto-filippo-berio-190-g,Klassikaline pesto FILIPPO BERIO 190g,FILIPPO BERIO,,Prisma,https://prismamarket.ee/en/toode/filippo-berio-vegan-klassikaline-pesto-190g/8002210132962,Filippo Berio Vegan klassikaline pesto 190g,Filippo Berio,190 g,medium,0.8333
Barbora,https-barbora-ee-toode-tume-ciabatta-eesti-pagar-300-g,Tume Ciabatta EESTI PAGAR 300g,EESTI PAGAR,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-tume-ciabatta-300-g/4740086023970,Eesti Pagar Tume Ciabatta 300 G,Eesti Pagar,300 g,medium,0.8
Barbora,https-barbora-ee-toode-cognac-renault-avec-40-proc-700-ml,Cognac RENAULT Avec 40% 700ml,RENAULT,,Prisma,https://prismamarket.ee/en/toode/renault-avec-cognac-40vol-700ml/6412703100279,Renault Avec Cognac 40%vol 700ml,Renault Avec,700 ml,medium,0.8
Barbora,https-barbora-ee-toode-tume-olu-tommu-hiid-4-7-proc-500-ml,"Tume Ãµlu TÃ•MMU HIID 4,7% 500ml",A. LE COQ,,Prisma,https://prismamarket.ee/en/toode/tommu-hiid-tume-olu-4-7vol-500ml/4740098076575,"TÃµmmu Hiid tume Ãµlu 4,7%vol 500ml",TÃµmmu Hiid,500 ml,medium,0.8333
Barbora,https-barbora-ee-toode-leib-peremehe-eesti-pagar-600-g,Leib Peremehe EESTI PAGAR 600g,EESTI PAGAR,,Prisma,https://prismamarket.ee/toode/eesti-pagar-peremehe-leib-600-g/4740086021211,Eesti Pagar Peremehe Leib 600 G,Eesti Pagar,600 G,medium,0.8
Barbora,https-barbora-ee-toode-vahukoor-tere-35-proc-laktoosivaba-400-ml,"Vahukoor TERE 35% laktoosivaba, 400ml",TERE,,Prisma,https://prismamarket.ee/toode/tere-vahukoor-35-laktoosivaba-400-ml/4740036005292,"Vahukoor 35% laktoosivaba, TERE, 400 ml",Tere,400 ml,medium,0.75
Barbora,https-barbora-ee-toode-juust-taispiimast-eesti-viilutatud-450-g,"Juust tÃ¤ispiimast EESTI viilutatud, 450g",ESTOVER,,Prisma,https://prismamarket.ee/toode/eesti-juust-taispiimast-viilutatud-450-g/4740572005244,"Eesti juust tÃ¤ispiimast, viilutatud, 450 g",Eesti,450 g,medium,0.8
Barbora,https-barbora-ee-toode-nakileivad-finn-crisp-traditional-200-g,NÃ¤kileivad FINN CRISP Traditional 200g,FINN CRISP,,Prisma,https://prismamarket.ee/toode/finn-crisp-traditional-nakileivad-200-g/6410500098270,Finn Crisp Traditional nÃ¤kileivad 200 g,Finn Crisp,200 g,medium,0.8
Barbora,000000000000140153,Rumm BACARDI Carta Blanca 37.5% 1L,BACARDI,,Prisma,https://prismamarket.ee/en/toode/bacardi-carta-blanca-rumm-37-5vol-1l/5010677012850,"Bacardi Carta Blanca rumm 37,5%vol 1L",Bacardi Carta,1 l,medium,0.8333
