left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-banaani-kohupiimapannkoogid-mamma-200-g,Banaani-kohupiimapannkoogid MAMMA 200g,MAMMA,,Selver,4.74018E+12,Mamma Kohupiimapannkoogid 200G,Mamma Kohupiimapannkoogid,200 g,medium,0.75
Barbora,000000000000824147,"Kiivi kollane karbis, 500g",,,Selver,https://www.selver.ee/kiivi-kollane-karbis-500-g,"Kiivi kollane karbis, 500 g",MÃ¤Ã¤ramata,,medium,0.75
Barbora,https-barbora-ee-toode-kohuke-alma-vaarika-40-g,"Kohuke ALMA vaarika, 40g",ALMA,,Selver,4.74013E+12,Alma kohuke vaarika kakaoglasuuris 40g,Alma,40 g,medium,0.8
Barbora,https-barbora-ee-toode-kodupelmeenid-maks-moorits-700-g,Kodupelmeenid MAKS&MOORITS 700g,MAKS & MOORITS,,Selver,4.74017E+12,"Kodupelmeenid, MAKS&MOORITS, 700 g",ATRIA EESTI AS,,medium,0.75
Barbora,https-barbora-ee-toode-e-vaba-maksapasteet-oskar-200-g,"E-vaba maksapasteet OSKAR, 200g",OSKAR,,Selver,4.74057E+12,"Maksapasteet E-vaba, OSKAR, 200 g",E-vaba,,medium,0.8
Barbora,https-barbora-ee-toode-apelsini-ounajook-poltsamaa-200-ml,Apelsini-Ãµunajook PÃ•LTSAMAA 200ml,PÃ•LTSAMAA,,Selver,4.74003E+12,PÃµltsamaa Ãµunajook 200ml,PÃµltsamaa,,medium,0.75
Barbora,000000000000338985,LikÃ¶Ã¶r COINTREAU 40% 500ml,COINTREAU,,Selver,3.03554E+12,Cointreau likÃ¶Ã¶r 40%vol 500ml,Cointreau,,medium,0.75
Barbora,https-barbora-ee-toode-vahisabad-soolvees-kaluri-250-g,"VÃ¤hisabad soolvees KALURI, 250g",KALURI,,Selver,4.74059E+12,"VÃ¤hisabad soolvees 125 g neto, KALURI, 250g",VÃ¤hisabad,,medium,0.8
Barbora,https-barbora-ee-toode-kohupiimakreem-alma-metsmustika-150-g,"Kohupiimakreem ALMA metsmustika, 150g",ALMA,,Selver,4.74013E+12,"Kohupiimakreem metsmustika, ALMA, 150 g",VALIO EESTI AS,,medium,0.75
Barbora,https-barbora-ee-toode-mustika-ounajook-poltsamaa-1-l,Mustika-Ãµunajook PÃ•LTSAMAA 1L,PÃ•LTSAMAA,,Selver,4.74003E+12,"Mustika- Ãµunajook, PÃ•LTSAMAA, 1 L",ORKLA EESTI AS,,medium,0.75
Barbora,https-barbora-ee-toode-likoor-vana-tallinn-ice-cream-16-proc-500-ml,LikÃ¶Ã¶r VANA TALLINN Ice Cream 16% 500ml,VANA TALLINN,,Selver,4.74005E+12,"LikÃ¶Ã¶r VANA TALLINN Ice Cream, 50 cl",LIVIKO AS,,medium,0.7143
Barbora,https-barbora-ee-toode-biskviitkook-kinder-pingui-kakao-4-x-30-g,Biskviitkook KINDER Pingui kakao 4x30g,KINDER,,Selver,4.0084E+12,"Kinder pingui kakao 4x30g, KINDER, 120 g",MOBEC AS,,medium,0.8
Barbora,https-barbora-ee-toode-biskviitkook-kinder-milk-slice-28-g,"Biskviitkook KINDER Milk Slice, 28g",KINDER,,Selver,40084725,"Biskviitkook Kinder Milk Slice, KINDER, 28 g",MOBEC AS,,medium,0.8
Barbora,https-barbora-ee-toode-juust-cheddar-atleet-viilutatud-150-g,"Juust Cheddar ATLEET viilutatud, 150g",VALIO ATLEET,,Selver,4.74055E+12,"Atleet Cheddar juust, viilutatud, 150 g",Atleet Cheddar,,medium,0.8
Barbora,https-barbora-ee-toode-cognac-meukow-vs-40-proc-200-ml,Cognac MEUKOW VS 40% 200ml,MEUKOW,,Selver,3.25715E+12,Meukow VS Cognac 40%vol 200ml,Meukow VS,,medium,0.8
Barbora,https-barbora-ee-toode-peipsi-sibulagrill-woro-900-g,"Peipsi sibulagrill WÃ•RO, 900g",WÃ•RO,,Selver,4.74056E+12,"Peipsi sibulagrill, WÃ•RO, 900 g",WÃµro Peipsi,900 g,medium,0.75
Barbora,000000000001244817,KÃ¼lm.ciabatta hele EESTI PAGAR 300g,EESTI PAGAR,,Selver,4.74009E+12,"Eesti Pagar Ciabatta hele, 300g",Eesti Pagar,,medium,0.8333
Barbora,000000000001080144,"KoorejÃ¤Ã¤tis PREMIA mango&meloni, 480g",PREMIA,,Selver,4.74009E+12,"Mango-meloni koorejÃ¤Ã¤tis, PREMIA, 480 g",PREMIA TALLINNA KÃœLMHOONE AS,,medium,0.8
Barbora,https-barbora-ee-toode-marmor-kohupiimakook-eesti-pagar-350-g,Marmor-kohupiimakook EESTI PAGAR 350g,EESTI PAGAR,,Selver,4.74009E+12,Eesti Pagar Marmor-Kohupiimakook 350 G,Eesti Pagar,,medium,0.8
Barbora,https-barbora-ee-toode-isa-peenleib-leibur-355-g,Isa peenleib LEIBUR 355g,LEIBUR,,Selver,4.74007E+12,"Isa peenleib, LEIBUR, 355 g",LEIBUR AS,,medium,0.75
Barbora,https-barbora-ee-toode-suitsune-tsillikaste-felix-270-g,Suitsune tÅ¡illikaste FELIX 270g,FELIX,,Selver,4.74003E+12,"Suitsune tÅ¡illikaste, FELIX, 270 g",ORKLA EESTI AS,,medium,0.75
Barbora,https-barbora-ee-toode-kohupiimakreem-alma-brownie-380-g,"Kohupiimakreem ALMA brownie, 380g",ALMA,,Selver,4.74013E+12,"Alma Brownie kohupiimakreem, 380 g",Alma Brownie,,medium,0.75
Barbora,000000000000139474,Viin VIRU VALGE 40% 1L,VIRU VALGE,,Selver,4.74005E+12,Viru Valge viin 40%vol 1L,Viru Valge,1 L,medium,0.8
Barbora,https-barbora-ee-toode-must-leib-fazer-300-g,Must leib FAZER 300g,FAZER,,Selver,126740,"Must leib, FAZER, 300 g",,,medium,0.75
Barbora,https-barbora-ee-toode-majonees-provansaal-premium-tarplan-210-g,Majonees Provansaal Premium TARPLAN 210g,TARPLAN,,Selver,4.74016E+12,"Majonees Provansaal Premium, TARPLAN, 210 g",TARPLANI KAUBANDUSE OÃœ,,medium,0.8
Barbora,https-barbora-ee-toode-kohvioad-arabica-merrild-1-kg,Kohvioad Arabica MERRILD 1kg,MERRILD,,Selver,8.00007E+12,"Kohvioad Arabica, MERRILD, 1 kg",SELVER AS,,medium,0.75
Barbora,https-barbora-ee-toode-majonees-tarplan-kuuslauguga-210-g,Majonees TARPLAN kÃ¼Ã¼slauguga 210g,TARPLAN,,Selver,4.74016E+12,"KÃ¼Ã¼slauguga majonees, TARPLAN, 210 g",TARPLANI KAUBANDUSE OÃœ,,medium,0.75
